0.000000000000000000e+00,2.176174227928598937e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.506106179766104836e-01,0.000000000000000000e+00,3.086148521793968813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.531330091625345724e-01,1.206884538294918513e-01,0.000000000000000000e+00,5.708055662358089144e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.995542818598831092e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.930609034430837534e-01,0.000000000000000000e+00,2.467449937179449493e-01,2.940350089499924047e-01,0.000000000000000000e+00,1.276888885293578080e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.307162140131926775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.335593843164149863e-01,6.382921345364059862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.603520442997010020e-02,9.880701248943390969e-02,6.826284752777944664e-02,0.000000000000000000e+00,1.590510056563915475e-01,1.734807262728383093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.762517927688226627e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.623440716425672337e-01,8.452800419094402828e-02
0.000000000000000000e+00,9.153672831543108179e-02,0.000000000000000000e+00,4.696825193238554630e-02,0.000000000000000000e+00,4.154236135199484981e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.849070002567446691e-01,3.077487105726621208e-01,1.538572833953566477e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.103790444081036298e-01,1.505160374420435321e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.043417810531021894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.402218306829870753e-01,5.102988412994131640e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.646183677596247952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.403851844843829244e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.861478061409850504e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.739780264125716791e-01,0.000000000000000000e+00,1.272994951834348354e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.779040614605084059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.185157502257536799e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.703061811900506428e-01,2.298526289466505945e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.760318685278669415e-01,0.000000000000000000e+00
