MMM, MMM, BWA, ITW, JNJ, BEN
SCHW, KEY, SCHW, BAC, IVZ, FITB
CLX, CHD, HST, BAC, CLX, VZ
MCD, KO, MCD, KEY, O, CNP
AWK, CMS, AWK, LNT, ES, HBAN
NDSN, NDSN, LKQ, PNR, IEX, AME
AVB, UDR, AVB, CPT, ESS, BXP
BKNG, HST, EXPE, HLT, MA, MGM
LUV, LUV, DAL, AAL, IPG, HBAN
F, F, BWA, IVZ, BX, RF
AME, AME, NWSA, NWS, CSX, PCAR
CMG, CMG, FCX, YUM, CPRT, T
FDS, BRO, FDS, NDAQ, HBAN, MSCI
ADBE, CSCO, EXC, ADBE, STLD, AFL
GLW, GLW, TXN, EMN, BAC, TRMB
ULTA, HBAN, NWSA, DAL, BBWI, AMCR
SBUX, SBUX, LVS, MCD, NWSA, DAL
RCL, CCL, NCLH, RCL, HLT, IVZ
KIM, KIM, REG, DOC, USB, BXP
JNJ, JNJ, WEC, CME, LNT, CMS
HUBB, KEY, RF, AME, HUBB, NRG
HAL, HAL, SLB, BKR, DVN, FANG
DG, WMT, DG, DLTR, TGT, KIM
TRMB, TRMB, ED, RVTY, APTV, T
AMZN, AMZN, GOOG, USB, KEY, KKR
CPAY, BEN, GPN, FI, CPAY, NWSA
NUE, STLD, NUE, HBAN, PPG, WMT
CCL, CCL, DAL, AAL, LVS, C
TRGP, MRO, TRGP, OKE, KMI, WMB
STLD, STLD, HBAN, NWS, MOS, FITB
SNPS, CPRT, KEY, AVGO, RF, SNPS
UPS, UPS, HBAN, CHRW, PCAR, IPG
VRSN, VRSN, CPRT, BAX, MMC, GLW
AIZ, AIZ, PRU, TRV, KEY, DTE
JPM, BAC, JPM, C, PNC, KEY
WAB, KMI, WAB, RF, TXT, AME
A, A, TECH, HPQ, HBAN, RVTY
WDC, STX, WDC, INTC, KEY, NWSA
LEN, PHM, DHI, LEN, USB, EXC
MHK, IVZ, BWA, MHK, SWK, PPG
TRV, TRV, ACGL, USB, HST, PGR
CTAS, CPRT, ROL, CTAS, DTE, AEP
TXT, TXT, CSX, NWSA, NWS, KEY
CSGP, CSGP, ROL, HBAN, CPRT, LYV
STE, STE, BAX, AMCR, COO, MDLZ
PGR, ACGL, BAC, PGR, JPM, CNP
CME, CME, GOOG, VRSN, BA, LMT
RMD, F, HST, CNP, AEE, DOC
BDX, PFE, COO, BDX, JNJ, HBAN
CHD, CHD, MKC, RF, FITB, PEP
DD, DD, EMN, LYB, CE, AES
GNRC, CMS, FCX, NEE, IPG, GOOG
WYNN, LVS, WYNN, XEL, ESS, None
TYL, KEY, DTE, EBAY, NWS, DOC
STT, BK, STT, IVZ, HST, BEN
TSN, TSN, NWS, NWSA, MDLZ, KIM
C, C, USB, IVZ, T, PNC
CVS, CVS, WBA, CAH, COR, KEY
NTAP, NTAP, HPQ, CSCO, STX, NVDA
JBHT, JBHT, EXPD, CHRW, RF, UNP
LNT, AEP, LNT, CME, SLB, AXP
ON, ON, TXN, RF, CPT, PFG
EL, AMCR, RF, SBUX, BX, EL
IRM, IRM, KIM, XEL, DUK, FRT
BRK-B, BRK-B, CSX, L, BK, PFE
DE, MOS, AMCR, RF, AES, DE
TFC, TFC, HBAN, KEY, FITB, USB
BAX, BAX, EVRG, MKC, BDX, COO
FSLR, NWS, CMG, NRG, FSLR, ENPH
AMP, MET, PFG, SCHW, AMP, FITB
CMI, PCAR, CMI, BEN, HBAN, ITW
CINF, CINF, USB, ACGL, TRV, CMS
GOOG, GOOG, CPRT, HIG, CNP, BRK-B
FFIV, CSCO, FFIV, TRMB, BK, IT
PFG, PFG, KEY, IVZ, BEN, USB
ABBV, PFE, ABBV, JNJ, GILD, FITB
TT, JCI, GLW, TT, IRM, PNR
SPGI, KEY, AEE, ROL, SPGI, AMCR
ICE, ICE, CME, PLD, CBOE, WM
PHM, PHM, KEY, TFC, JPM, BAC
DTE, LNT, DTE, PNW, DUK, CSX
FTNT, FTNT, AMCR, IPG, EXR, CMS
HAS, HAS, HBAN, KO, OMC, FITB
AXP, KEY, AXP, AIG, JPM, V
EA, EA, TTWO, AEP, PEG, XEL
PWR, AES, PWR, NVDA, DHI, LNT
PLD, PLD, IRM, ARE, KIM, CCI
TTWO, NWS, TFC, TTWO, AMCR, COO
ESS, UDR, ESS, CPT, BXP, BALL
PM, KO, T, PM, PPL, USB
OMC, OMC, USB, BWA, BXP, FRT
PCG, PPL, PCG, PNW, KDP, WMT
MKTX, XEL, CME, MKTX, POOL, BRO
PAYX, PAYX, ADP, WEC, BR, PPL
SBAC, XEL, SO, SBAC, BX, JNJ
ZBH, ZBH, KIM, COO, PFG, BAX
DOC, DOC, USB, DTE, PNW, CCI
STX, STX, NWSA, HBAN, TEL, RF
CHRW, CHRW, EQT, F, NI, NSC
IBM, IBM, VZ, C, T, PM
O, O, DOC, REG, USB, PNW
SMCI, XEL, CMS, IPG, CNP, AFL
L, L, MET, HIG, ACGL, C
FITB, FITB, BAC, USB, PNC, IPG
MRK, MRK, PFE, JNJ, GILD, ABBV
PFE, PFE, JNJ, USB, DUK, GEN
NWSA, NWSA, IVZ, BEN, OMC, CMS
IFF, IFF, BEN, EMN, AMCR, PPG
AMAT, AMAT, LRCX, KLAC, F, STX
AIG, AIG, MET, PFG, PRU, TRV
VMC, VMC, MLM, KMB, NWSA, FRT
REGN, GILD, INCY, MRK, ABBV, CL
PSX, PSX, VLO, KIM, MPC, RF
UNH, BAC, KIM, XEL, HUM, UNH
MLM, MLM, KEY, BLDR, DOC, MAS
IVZ, IVZ, BWA, IPG, AAL, PNC
ECL, ECL, AMCR, BAC, WM, WEC
SJM, CPB, SJM, HRL, MDLZ, MKC
ES, ES, WEC, XEL, ED, D
KMI, KMI, OKE, PPL, SLB, EQT
STZ, BF-B, KO, STZ, AMCR, WBA
NOW, CMG, HBAN, LKQ, KIM, RJF
KMX, KMX, BEN, GM, NWS, PHM
WELL, DOC, WELL, UDR, O, FRT
TGT, TGT, NWSA, BBWI, CHRW, BAC
TECH, TECH, AES, NWS, NWSA, WEC
MCO, SPGI, MCO, RF, NDAQ, IRM
AVY, AMCR, AVY, HBAN, PKG, ED
NI, NI, CMS, PPL, EXC, ATO
BEN, IVZ, BEN, HBAN, BX, BWA
PARA, WBD, PARA, HIG, WEC, None
MNST, MNST, PEP, DHI, HBAN, KEY
NEE, NEE, ES, HBAN, SO, LNT
MMC, MMC, CPRT, PFG, NWS, PPL
ED, LNT, ED, DUK, AEP, RF
BBWI, BBWI, SPG, BX, REG, POOL
CBRE, CBRE, KIM, FITB, BAC, KEY
K, K, CPB, MDLZ, MO, SJM
FDX, IVZ, UPS, FDX, KEY, CHRW
NFLX, HBAN, RF, GOOGL, LNT, BAC
UAL, DAL, AAL, UAL, RF, NWS
EQIX, PLD, IRM, HBAN, CCI, AMT
BKR, BKR, SLB, OKE, MRO, DVN
ADSK, GOOG, GOOGL, ADSK, PTC, HBAN
MSFT, CMG, GOOGL, MSFT, HBAN, CSCO
J, J, RF, KEY, AOS, BEN
AAPL, AAPL, MSFT, GOOGL, TXN, AMZN
EIX, EIX, PPL, PCG, ETR, DTE
EPAM, NWSA, NWS, LNT, NDAQ, BX
DOV, DOV, PNR, JCI, XYL, KEY
KO, KO, T, UDR, VZ, SO
DAL, AAL, DAL, C, HBAN, SPG
PH, AME, ITW, PH, APH, NWS
MDLZ, MDLZ, PEP, IVZ, KO, HSY
BF-B, BF-B, KO, KDP, PEP, AWK
ARE, DOC, ARE, BXP, CPT, CCI
MCK, COR, MCK, JNPR, T, MRK
LOW, LOW, HD, MAS, PHM, TSCO
META, NWSA, NWS, GOOGL, RF, KEY
IDXX, CPRT, NWS, BAC, NWSA, PFE
LULU, RF, NKE, MGM, CNP, LULU
DUK, LNT, DUK, AEP, PNW, ATO
NOC, MOS, EVRG, T, BX, JNJ
VLO, VLO, COP, CVX, RF, PFG
CSX, CSX, NSC, UNP, PEP, SWK
APTV, BWA, F, PPL, APTV, GM
HON, HON, HBAN, JCI, F, DVN
DPZ, DPZ, MCD, KDP, KIM, POOL
INCY, INCY, JNJ, USB, NWSA, WEC
WTW, MMC, WTW, MET, RF, CSX
EFX, CSX, EFX, BRO, F, RF
HPQ, HPQ, CSCO, STX, KEY, STLD
AKAM, AKAM, HBAN, CPRT, WBA, EBAY
WEC, CMS, LNT, WEC, ED, SO
ALB, FCX, NDAQ, ALB, PFG, CF
ALGN, F, IPG, MRK, BAC, FITB
MRO, MRO, DVN, HAL, OXY, COP
VTRS, VTRS, IVZ, AAL, GILD, INCY
TXN, ROL, TXN, SRE, PPL, PCAR
ISRG, BSX, CSX, EW, CPRT, ISRG
EW, F, DOC, EW, IVZ, LKQ
OXY, OXY, DVN, OKE, EOG, T
EMR, EMR, UDR, OKE, AME, F
XYL, XYL, PNR, AMCR, HBAN, SO
BAC, BAC, C, USB, PNC, BX
PRU, MET, PRU, PFG, KEY, C
EG, MET, HST, CMCSA, MMC, NWSA
TFX, BAX, COO, TFX, HBAN, DAL
SNA, SNA, AOS, ITW, PHM, F
SPG, KIM, SPG, ED, FRT, BXP
GOOGL, GOOG, GOOGL, HOLX, NVDA, WTW
ALLE, ALLE, CMS, AOS, MAS, XYL
CVX, CVX, AMCR, OXY, EOG, SLB
OKE, OKE, DVN, DTE, SLB, FANG
BRO, BRO, AJG, MMC, HBAN, CSX
WFC, BAC, WFC, USB, C, FITB
MAS, MAS, AOS, PHM, DHI, CMS
IT, RF, IRM, IT, LDOS, PFE
TAP, TAP, KO, CL, OMC, BF-B
ITW, AMCR, ITW, BWA, CMCSA, PPG
AZO, GPC, ORLY, XEL, TSCO, T
CF, CF, EQT, HBAN, BAC, NEM
IQV, IQV, EW, LH, RVTY, TMO
COF, FITB, COF, BAC, AXP, TFC
RJF, RJF, SCHW, HBAN, KEY, ACGL
PPL, PPL, EXC, PNW, AEP, DTE
AEP, AEP, CME, ITW, PGR, DG
ADI, MCHP, ADI, TXN, ON, RF
MOH, CNC, MOH, IRM, XEL, IVZ
JCI, JCI, AOS, MAS, HBAN, IEX
HOLX, HOLX, RVTY, LH, COO, BDX
TSCO, TSCO, RF, DG, TGT, NUE
MAR, HST, MGM, MAR, MET, DAL
TMUS, T, TMUS, EXC, VZ, NWSA
ZTS, ZTS, PFE, FTNT, DVN, KKR
PEP, KO, PEP, XEL, JNJ, PM
POOL, BX, ES, POOL, APH, RSG
JNPR, JNPR, CSCO, FFIV, EMN, HBAN
VZ, VZ, USB, CMS, FE, JNJ
AOS, AOS, PCAR, PHM, SWK, ITW
MCHP, MCHP, ON, TXN, NWS, INTC
FIS, FIS, FI, GPN, ETR, MDLZ
MKC, MKC, MDLZ, KO, BALL, D
FRT, KIM, REG, FRT, O, BXP
FE, FE, EXC, AEE, EVRG, AEP
REG, REG, DOC, BXP, LNT, AVB
MAA, CPT, UDR, MAA, XEL, ARE
BLK, IVZ, BEN, BX, JPM, SCHW
GL, HBAN, MET, GL, T, RSG
ACGL, ACGL, EG, JPM, UDR, WEC
ETN, F, ETN, TT, AVGO, HUBB
PODD, DXCM, EW, PODD, RF, KEY
TJX, TJX, KIM, WMT, WRB, TPR
CE, RF, EMN, CE, LYB, PPG
AES, AES, CNP, PEG, NWSA, NEE
GEN, GEN, ICE, CMCSA, PEG, FMC
CHTR, T, ED, CHTR, ARE, CPRT
ENPH, NEE, NWSA, NWS, AMCR, LNT
GM, F, GM, BAC, BWA, LUV
MO, MO, PM, KO, VZ, EIX
NRG, NRG, AES, PEG, CTRA, BLDR
GPC, LKQ, GPC, BXP, HBAN, ITW
RF, RF, FITB, BAC, WFC, PNC
CBOE, CBOE, CME, HRL, MET, SCHW
MPC, VLO, MPC, PCAR, NRG, NWS
HRL, HRL, CPB, MKC, TSN, WEC
APH, APH, GLW, HBAN, TEL, NVDA
DFS, COF, DFS, AXP, GPC, KEY
TROW, BEN, TROW, IVZ, NDAQ, BX
DHI, PHM, DHI, APH, F, NWS
WRB, WRB, BRO, PNR, CINF, HIG
AEE, AEE, LNT, CMS, XEL, WEC
NCLH, CCL, NCLH, DAL, MGM, EVRG
SO, SO, LNT, AEP, DUK, ED
HST, HST, HBAN, CCL, DAL, SPG
CB, TRV, CB, ACGL, AIG, CINF
CTRA, CTRA, EQT, MET, EXC, KIM
ADM, ADM, BG, MOS, GILD, CF
AAL, AAL, BWA, BXP, NWSA, KO
AJG, MMC, AJG, BEN, ACGL, WRB
SWK, SWK, CMCSA, AEP, ITW, MMM
DVN, CTRA, DVN, SLB, FCX, CF
NDAQ, NDAQ, ICE, BRO, EW, EXPD
BK, BK, KEY, IVZ, BAC, C
NTRS, BK, NTRS, BAC, STT, MTB
CTSH, CTSH, AMCR, KO, WFC, RF
TEL, TEL, NWS, TXN, APTV, PPG
CAH, CAH, COR, HBAN, VTRS, MCK
IP, IP, PKG, USB, MO, EMN
COR, COR, WBA, HSIC, NWS, NI
DXCM, ABT, DXCM, GOOGL, GOOG, F
CDNS, CDNS, SNPS, T, KEY, RF
TPR, TPR, BBWI, HBAN, NWS, LVS
ROP, FITB, AME, ROP, CHRW, T
PTC, PTC, GLW, GOOG, GOOGL, TRMB
SHW, AMCR, HBAN, PPG, ED, CMS
BIO, RF, TECH, MAS, RVTY, KIM
BX, BX, ETR, DTE, CME, PNW
DGX, DGX, T, DUK, HSIC, GILD
BIIB, GILD, BMY, INCY, BIIB, NWSA
HII, HII, HBAN, LMT, NOC, PCAR
VRTX, MRK, VRTX, KEY, GILD, INCY
DLR, DLR, DOC, HIG, CCI, FITB
DIS, CMCSA, DIS, PARA, NWSA, RF
MDT, MDT, BSX, O, ZBH, BAX
COP, COP, DVN, CVX, EOG, HES
PEG, PEG, EXC, PPL, DTE, FE
LDOS, LDOS, MRK, MET, DAL, XEL
LHX, LHX, FITB, AMCR, MOS, LMT
QCOM, QCOM, NWS, AVGO, SWKS, F
NWS, NWSA, NWS, WBD, GOOGL, AIG
TDG, CPRT, AMCR, PEG, WELL, HST
LVS, LVS, IPG, BWA, C, BAC
FCX, FCX, NEM, MOS, LYB, EQT
AMCR, AMCR, HBAN, FITB, EXC, BALL
DRI, DRI, SYY, RF, YUM, LUV
PPG, PPG, NWS, BWA, BEN, KO
LMT, KO, NOC, LMT, WM, CNP
ROL, ROL, FITB, IPG, CPRT, KEY
VTR, DOC, VTR, WELL, FCX, PHM
GE, GE, IVZ, BKR, NWSA, WAB
CAG, CAG, CPB, GIS, K, NWSA
DVA, DVA, CMCSA, EW, NWS, DGX
SRE, SRE, CNP, NI, SO, EIX
BLDR, PHM, BLDR, MAS, BAC, CMS
HLT, MAR, HLT, HST, MET, KEY
WY, WY, F, O, C, MOS
CPB, CPB, MDLZ, MKC, CLX, HSY
JKHY, JKHY, FI, WELL, MKC, HBAN
CDW, CDW, HPQ, CSCO, F, SBUX
CL, CL, CHD, KMB, KO, PEP
BALL, BALL, NWSA, ES, PPG, CMS
TER, F, TER, EW, SWKS, CMG
MOS, MOS, CF, F, RF, EQT
RVTY, RVTY, TMO, COO, CMS, PFE
WMB, KMI, WMB, OKE, NI, CTRA
FMC, FMC, NWS, NWSA, MOS, CF
URI, HBAN, WRB, F, KEY, RF
IEX, AME, IEX, ITW, AOS, NEE
WBA, WBA, IVZ, VZ, MO, PFE
MPWR, NVDA, ON, WRB, SO, PRU
MTD, RVTY, FITB, CBRE, PG, IEX
SLB, CTRA, SLB, LYB, CAT, F
WST, ROL, EW, WRB, WST, JBL
GD, GD, HII, NOC, WM, LMT
ATO, ATO, CMS, LNT, SO, PNW
BBY, BBY, AMCR, RF, GM, TGT
LYB, AMCR, LYB, IVZ, MOS, NWSA
ADP, ADP, MMC, UDR, PEP, RF
HD, HD, MAS, CSX, TSCO, DHI
BMY, BMY, PFE, VTRS, JNJ, ABBV
AVGO, AVGO, KEY, KLAC, T, GLW
APD, SO, APD, LIN, LYB, D
HSY, PEP, HSY, KO, CMS, T
LIN, KO, LIN, UDR, BXP, RF
MU, MU, WDC, INTC, AVGO, MCHP
COO, COO, KR, HSIC, NWS, SBUX
EVRG, EVRG, SO, PNW, ES, AEE
EQT, EQT, USB, IRM, NEM, EXC
HIG, HIG, AIG, MET, ACGL, TRV
PNC, USB, PNC, BX, CME, APH
HBAN, HBAN, RF, FITB, USB, BAC
INTU, L, INTU, CNC, GLW, APH
TDY, CSX, TDY, KO, NI, WMT
BG, BG, MOS, EQT, CF, CL
DLTR, WMT, DLTR, TGT, FRT, DOC
PNR, PNR, BEN, PHM, GE, IEX
RTX, RTX, PCAR, O, GD, KO
CPRT, CPRT, NWSA, BX, KEY, AME
USB, USB, BX, DTE, JNJ, CME
DECK, CPRT, HIG, AES, WRB, SO
FAST, FAST, CPRT, KR, ITW, GL
ORLY, CPRT, AMCR, PEP, SYY, ORLY
GILD, GILD, PFE, VZ, WBA, INCY
CAT, PCAR, CAT, KEY, KIM, FITB
IPG, IPG, OMC, BX, FITB, KIM
BSX, BSX, EW, ZBH, ABT, BAX
ORCL, ORCL, AVGO, USB, MSFT, NVDA
GPN, FI, GPN, C, HAS, CNP
NVR, PHM, LEN, DHI, SYY, NWSA
BA, LUV, C, LVS, BA, SYY
UHS, UHS, HCA, VTRS, KEY, F
FI, FI, HBAN, NWS, SBUX, C
PCAR, PCAR, BWA, ITW, RF, WRB
KKR, KKR, BX, NRG, HBAN, NWSA
DHR, DHR, TMO, A, KEY, KO
NSC, KO, NSC, BWA, OMC, PNC
ZBRA, BX, ZBRA, NWSA, F, CBRE
SYK, BSX, SYK, MDT, ZBH, EXC
ETR, ETR, SO, PNW, LNT, AEP
KEY, KEY, HBAN, RF, FITB, C
LLY, APH, MNST, MRK, IRM, KKR
COST, WMT, F, CPRT, CMS, KR
INTC, INTC, TXN, CCL, BAX, APH
XEL, XEL, CMS, LNT, WEC, AEP
BWA, BWA, USB, BBWI, EQT, PNC
EQR, UDR, EQR, AVB, ESS, WEC
WM, WM, F, KEY, PCAR, APH
WBD, T, WBD, OMC, HIG, LNT
AMGN, AMGN, GILD, BMY, ABBV, JNJ
RL, TPR, RL, MET, PPL, NI
MS, MS, BAC, GS, HBAN, T
MET, MET, PFG, RF, USB, FITB
KDP, KDP, NWS, PEP, NWSA, DTE
CNP, CNP, PPL, NI, EXC, DTE
CI, CI, CNC, BK, RF, UNH
PKG, AMCR, PKG, BALL, EMN, NUE
KLAC, WRB, ON, TXN, INTC, KIM
GRMN, GRMN, CPRT, ROL, HBAN, L
ROK, AME, ROK, ITW, RF, MAS
APA, MRO, APA, DVN, SLB, OXY
EOG, DVN, EOG, HAL, CTRA, FANG
CNC, CNC, NI, UNH, DGX, KEY
TSLA, WRB, AAPL, LNT, TSLA, DOC
XOM, XOM, CVX, COP, VLO, PPL
WMT, WMT, KR, PEP, TGT, NWS
MTB, HBAN, RF, USB, MTB, PNC
PANW, FTNT, PANW, APH, CBRE, MDLZ
AON, MMC, NWSA, NWS, AJG, AON
EBAY, EBAY, NWS, IVZ, KEY, WEC
SYY, AMCR, HST, SYY, KO, FITB
LH, DGX, LH, CPT, NWS, SWK
BR, BR, LNT, JKHY, ADP, YUM
FICO, CPRT, SCHW, SO, BR, WEC
JBL, JBL, CMG, TEL, HPQ, NEE
GS, BAC, HBAN, C, NWSA, WFC
HCA, CPRT, AMCR, HCA, KIM, IPG
LYV, NWSA, IVZ, HBAN, LYV, MGM
BXP, DOC, BXP, USB, PNC, ATO
CPT, DOC, CPT, BXP, CMS, EVRG
PNW, LNT, PNW, AEP, CME, XEL
MTCH, MTCH, MGM, WFC, LNT, BAC
LRCX, TER, MU, KLAC, LRCX, TFC
MA, CPRT, FI, HBAN, MA, GPN
