0.000000000000000000e+00,2.176173435519996313e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.504556747482871604e-01,0.000000000000000000e+00,3.088701725573681500e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.528890589713208126e-01,1.206884666032992243e-01,0.000000000000000000e+00,5.711233048213635310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.995857381796289909e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.120516248631764397e-02,3.711402969229820048e-01,0.000000000000000000e+00,2.484869161675189175e-01,2.951500143790927733e-01,0.000000000000000000e+00,1.305613102002076975e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.293183448426204585e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.346739655424913695e-01,6.391427841848442704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.593272328109272995e-02,9.771123392572414468e-02,6.825209534017347146e-02,0.000000000000000000e+00,1.602101310098374698e-01,1.734094159104701272e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.771080793836210809e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.629123932179098233e-01,8.441184470374155091e-02
0.000000000000000000e+00,9.169951507304976990e-02,0.000000000000000000e+00,4.696786435247497088e-02,0.000000000000000000e+00,4.157734169123644685e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.847858471525776203e-01,3.077808403038495566e-01,1.541242116142375607e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.719278749800688372e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.012238412901950491e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.430708764807426814e-01,5.170142277828492228e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.646110577220201154e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.403576050447867873e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.861784322167601369e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.739880779207926553e-01,0.000000000000000000e+00,1.274378295476659151e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.001535501825532443e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.703298002850703041e-01,2.296212988848915226e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.759338891139135996e-01,0.000000000000000000e+00
