MMM, MMM, ITW, F, JNJ, BWA
GOOG, GOOG, HIG, IPG, CPRT, ROL
FFIV, CSCO, FFIV, DOC, WEC, FTNT
PFG, PFG, KEY, IVZ, USB, BEN
ABBV, PFE, ABBV, JNJ, GILD, FITB
TT, JCI, GLW, TT, PNR, IRM
SPGI, SPGI, KEY, ICE, FITB, KO
ICE, ICE, CME, KIM, CBOE, NWSA
PHM, PHM, PFE, KEY, IRM, CBRE
DTE, LNT, DTE, DUK, PNW, CSX
FTNT, FTNT, RF, PNW, IPG, CPRT
HAS, HAS, IVZ, CCL, TFC, OMC
AXP, KEY, BAC, AXP, T, APH
EA, EA, TTWO, EBAY, ICE, AEP
PWR, AES, PWR, ROL, KEY, NWS
PLD, PLD, IRM, ARE, EXR, KIM
TTWO, NWS, TFC, TTWO, COO, AMCR
ESS, UDR, ESS, CPT, BXP, LKQ
PM, T, KO, PM, XEL, PPL
OMC, OMC, USB, BWA, FRT, PNC
PCG, PPL, PCG, ED, CAG, WY
MKTX, XEL, CME, MKTX, USB, POOL
PAYX, PAYX, ADP, SRE, BR, ROL
SBAC, XEL, SO, LNT, BX, SBAC
ZBH, ZBH, COO, F, BAX, PFG
DOC, DOC, USB, PNW, DTE, CCI
STX, STX, HBAN, F, TXN, RF
CHRW, CHRW, BWA, PPL, KIM, F
IBM, T, IBM, C, KO, NWS
O, O, DOC, REG, UDR, DTE
SMCI, XEL, CMS, PCAR, FTNT, CNP
L, L, HIG, MET, ES, C
FITB, FITB, BAC, USB, PNC, IPG
MRK, MRK, PFE, VZ, JNJ, RF
PFE, PFE, JNJ, DUK, GEN, CMS
NWSA, NWSA, IVZ, OMC, PARA, BAC
IFF, IFF, BEN, AMCR, EMN, PPG
AMAT, AMAT, AMCR, F, LRCX, KLAC
AIG, AIG, MET, PRU, TRV, BAC
VMC, VMC, MLM, KEY, OKE, FRT
REGN, GILD, INCY, BMY, MRK, CL
PSX, PSX, VLO, MPC, RF, XOM
UNH, BAC, XEL, KIM, HUM, UNH
MLM, KEY, MLM, BLDR, DOC, AME
IVZ, IVZ, BWA, IPG, AAL, PNC
ECL, ECL, WM, PPG, BALL, IFF
SJM, CPB, SJM, MDLZ, KMB, HRL
ES, ES, WEC, XEL, ED, D
KMI, KMI, OKE, PPL, SLB, EQT
STZ, BF-B, KO, STZ, AMCR, CNC
NOW, CMG, NDAQ, MNST, ROL, HPQ
KMX, KMX, NWS, GM, NWSA, NKE
WELL, DOC, WELL, UDR, O, FRT
TGT, BBWI, BAC, TGT, KO, NWSA
TECH, TECH, NWSA, NWS, CMS, WEC
MCO, SPGI, MCO, NDAQ, KEY, CSX
AVY, AMCR, AVY, CPRT, BRO, PKG
NI, NI, CMS, EXC, ATO, PNW
BEN, IVZ, BEN, HBAN, BWA, USB
PARA, WBD, PARA, GOOG, FDX, None
MNST, MNST, PEP, KDP, FTNT, CMS
NEE, NEE, ES, SO, PEG, HBAN
MMC, MMC, CPRT, PFG, WM, NWSA
ED, LNT, ED, DUK, AEP, PNW
BBWI, BBWI, USB, KIM, SPG, POOL
CBRE, CBRE, FITB, BAC, IRM, BWA
K, K, CPB, MO, MDLZ, RF
FDX, IVZ, UPS, FDX, SWK, FITB
NFLX, KIM, HBAN, GOOG, GOOGL, GLW
UAL, DAL, AAL, UAL, RF, SPG
EQIX, PLD, IRM, KEY, HBAN, AMT
BKR, BKR, SLB, KMI, OKE, MRO
ADSK, PTC, ADSK, ANSS, AMZN, NWS
MSFT, CMG, AMCR, GOOGL, HBAN, NWSA
J, J, KEY, RF, F, NI
AAPL, AAPL, MSFT, GLW, GOOG, KKR
EIX, EIX, PPL, PCG, ETR, DTE
EPAM, NDAQ, DVN, BX, CMG, RF
DOV, DOV, PNR, JCI, IEX, RTX
KO, KO, T, VZ, CMS, XEL
DAL, AAL, DAL, KEY, C, SPG
PH, LNT, AME, ITW, PH, CAT
MDLZ, MDLZ, PEP, HSY, NWSA, KO
BF-B, BF-B, KO, NWSA, PEP, RF
ARE, DOC, ARE, BXP, CPT, CCI
MCK, COR, MCK, ETN, ISRG, EXPE
LOW, LOW, HD, PHM, FITB, TSCO
META, KEY, GOOGL, APH, AFL, WRB
IDXX, NWSA, NWS, CPRT, BAC, HOLX
LULU, WMT, NKE, CMS, LULU, TSCO
DUK, LNT, DUK, AEP, PNW, F
NOC, T, FITB, AEP, AMCR, JNJ
VLO, VLO, HBAN, COP, CVX, STLD
CSX, CSX, NSC, UNP, KIM, STLD
APTV, F, BWA, PPL, APTV, GM
HON, HON, T, RTX, CSX, JCI
DPZ, RF, DTE, AES, MCD, DPZ
INCY, INCY, JNJ, NWSA, UDR, DOC
WTW, MMC, WTW, MET, IVZ, APH
EFX, HBAN, EFX, AES, T, SNA
HPQ, HPQ, CSCO, STX, TEL, STLD
AKAM, AKAM, JKHY, CPRT, WEC, LKQ
WEC, CMS, LNT, WEC, ED, D
ALB, FCX, ALB, CF, PCAR, CE
ALGN, F, KMB, CINF, IPG, RF
MRO, MRO, DVN, HAL, COP, OXY
VTRS, VTRS, GILD, INCY, IVZ, C
TXN, TXN, NWSA, TRMB, RF, EA
ISRG, BSX, EW, CPRT, CSX, ISRG
EW, F, EW, DOC, GOOGL, GOOG
OXY, OXY, DVN, EOG, OKE, CMS
EMR, EMR, AME, SLB, OKE, F
XYL, XYL, PNR, AMCR, JCI, CMS
BAC, BAC, C, USB, PNC, O
PRU, MET, PRU, PFG, C, WFC
EG, MET, HBAN, MMC, EG, ICE
TFX, BAX, TFX, DAL, NWSA, BDX
SNA, SNA, AOS, F, SWK, PCAR
SPG, KIM, SPG, FRT, ED, O
GOOGL, GOOG, GOOGL, KKR, AON, AJG
ALLE, ALLE, MAS, XYL, JCI, AOS
CVX, CVX, SLB, OXY, EOG, CTRA
OKE, OKE, DVN, SLB, CNP, FANG
BRO, BRO, AJG, MMC, PHM, CMS
WFC, BAC, WFC, USB, C, FITB
MAS, MAS, AOS, DHI, SHW, MHK
IT, RF, IT, KEY, PFE, LDOS
TAP, TAP, KO, LYB, STZ, BXP
ITW, AMCR, ITW, BWA, PPG, F
AZO, GPC, ORLY, TSCO, NDAQ, PPL
CF, CF, EQT, BAC, HBAN, PPL
IQV, IQV, IVZ, RVTY, EW, PFG
COF, BAC, COF, RF, NWS, AXP
RJF, RJF, HBAN, SCHW, KEY, RF
PPL, PPL, EXC, DTE, FE, PNW
AEP, AEP, CME, SYY, DG, STZ
ADI, MCHP, ADI, TXN, ON, CSX
MOH, CNC, MOH, IVZ, F, UNH
JCI, JCI, AOS, IEX, FITB, BX
HOLX, HOLX, COO, DGX, KEY, IVZ
TSCO, TSCO, APH, RF, DG, WMT
MAR, HST, MGM, NWSA, MAR, DAL
TMUS, T, TMUS, VZ, KDP, SCHW
ZTS, ZTS, PFE, F, FTNT, BR
PEP, KO, PEP, XEL, JNJ, NWS
POOL, BX, NWS, ES, POOL, WY
JNPR, JNPR, CSCO, FFIV, IPG, C
VZ, VZ, USB, CMS, JNJ, AEP
AOS, AOS, PCAR, PHM, ITW, SWK
MCHP, MCHP, ON, TXN, NWS, WRB
FIS, FIS, FI, GPN, NWS, PNW
MKC, MKC, MDLZ, BALL, HSY, BF-B
FRT, KIM, REG, FRT, O, EQR
FE, FE, EXC, AEE, D, ETR
REG, REG, DOC, BXP, UDR, AVB
MAA, CPT, UDR, MAA, XEL, ARE
BLK, IVZ, BEN, BX, XEL, NDAQ
GL, HBAN, MET, GL, PFG, L
ACGL, ACGL, EG, RF, WEC, UDR
ETN, ETN, VZ, TT, AMCR, PEG
PODD, DXCM, KEY, EW, PODD, BAC
TJX, TJX, WRB, KIM, BBWI, TPR
CE, RF, EMN, CE, LYB, PPG
AES, AES, CNP, PEG, NWSA, NEE
GEN, GEN, NWS, CMCSA, PEG, KMI
CHTR, T, CHTR, ARE, XEL, SBAC
ENPH, NEE, BRO, CINF, ENPH, CMS
GM, F, GM, BWA, LUV, PNC
MO, MO, PM, KO, UDR, KIM
NRG, AES, NRG, PEG, BLDR, PCAR
GPC, LKQ, GPC, BXP, ATO, IEX
RF, RF, FITB, BAC, WFC, PNC
CBOE, CBOE, CME, KDP, REG, O
MPC, VLO, MPC, PCAR, COP, EXC
HRL, HRL, CPB, MKC, TSN, BF-B
APH, APH, TEL, GLW, NRG, ETN
DFS, COF, DFS, KEY, AXP, FITB
TROW, BEN, TROW, IVZ, NDAQ, IPG
DHI, PHM, DHI, APH, IPG, NWS
WRB, WRB, BRO, HIG, AES, CINF
AEE, AEE, LNT, CMS, XEL, WEC
NCLH, CCL, NCLH, KMI, None, None
SO, SO, LNT, DUK, AEP, ED
HST, HST, HBAN, CCL, SPG, FRT
CB, TRV, CB, AIG, ACGL, CINF
CTRA, CTRA, EQT, MET, MOS, KR
ADM, ADM, BG, MOS, GILD, CF
AAL, AAL, BWA, BXP, IPG, TFC
AJG, MMC, AJG, ACGL, PGR, NWSA
SWK, SWK, ITW, MMM, O, C
DVN, CTRA, DVN, SLB, FCX, CF
NDAQ, NDAQ, ICE, EW, BRO, F
BK, BK, KEY, BAC, C, BEN
NTRS, BK, NTRS, BAC, STT, MTB
CTSH, CTSH, PRU, ACN, REG, NWSA
TEL, TEL, HBAN, NWS, TXN, TRMB
CAH, CAH, COR, MCK, PHM, CMCSA
IP, IP, PKG, USB, EMN, GM
COR, COR, WBA, AMCR, HSIC, RF
DXCM, F, ABT, DXCM, BAC, MMM
CDNS, CDNS, SNPS, GEN, NDAQ, T
TPR, TPR, RF, BBWI, LVS, BBY
ROP, HBAN, AME, CPRT, L, EXC
PTC, PTC, GLW, GOOG, GOOGL, CINF
SHW, AMCR, PPG, PHM, SHW, F
BIO, IVZ, RF, IRM, MAS, AMCR
BX, BX, ETR, CME, KIM, LNT
DGX, DGX, EVRG, DUK, HSIC, NWS
BIIB, BMY, GILD, INCY, BIIB, CPRT
HII, HII, RF, HBAN, LMT, PCAR
VRTX, KEY, GILD, VRTX, INCY, CNC
DLR, DLR, DOC, CCI, NWS, WY
DIS, CMCSA, DIS, PARA, NWSA, RF
MDT, MDT, BSX, O, ZBH, BAX
COP, COP, DVN, CVX, EOG, HES
PEG, PEG, EXC, DTE, FE, ED
LDOS, LDOS, CPRT, DAL, KEY, KDP
LHX, LHX, LMT, KEY, NOC, HII
QCOM, NWS, QCOM, XEL, AAPL, SWKS
NWS, NWSA, NWS, AIG, XEL, IT
TDG, CPRT, JNJ, MRO, HLT, HST
LVS, LVS, BWA, C, WEC, ESS
FCX, FCX, NEM, MOS, LYB, NWS
AMCR, AMCR, FITB, EXC, KIM, PPG
DRI, RF, DRI, SYY, YUM, LUV
PPG, PPG, BWA, OMC, USB, CBRE
LMT, NOC, KO, LMT, KEY, WM
ROL, ROL, IPG, XEL, KEY, CPRT
VTR, DOC, VTR, WELL, FCX, EQR
GE, GE, NWSA, WAB, PRU, MMM
CAG, CAG, CPB, GIS, K, SJM
DVA, DVA, NWS, F, CAH, AES
SRE, CNP, SRE, SO, EIX, DTE
BLDR, PHM, BLDR, MAS, HBAN, NWS
HLT, MAR, HLT, HST, YUM, BX
WY, WY, F, PHM, O, MGM
CPB, CPB, MDLZ, MKC, KMB, T
JKHY, PPL, FI, JKHY, CMS, GPN
CDW, CDW, CSCO, HPQ, CNP, SBUX
CL, CL, MDLZ, KMB, CHD, PEP
BALL, BALL, MDLZ, NWSA, ES, PPG
TER, TER, F, IPG, GLW, EW
MOS, MOS, CF, RF, EQT, LVS
RVTY, RVTY, TMO, NWSA, UDR, CMS
WMB, KMI, WMB, OKE, NI, KIM
FMC, FMC, XEL, MOS, T, EMN
URI, RF, WRB, FITB, F, STLD
IEX, AME, IEX, ITW, TXT, BRO
WBA, WBA, BWA, UDR, JNJ, USB
MPWR, NVDA, ON, CPRT, PRU, HPQ
MTD, CMS, RVTY, PG, FITB, CBRE
SLB, CTRA, SLB, LYB, RF, FCX
WST, WRB, ROL, DOC, T, KIM
GD, GD, HII, LMT, NOC, WM
ATO, ATO, CMS, LNT, SO, PNW
BBY, BBY, RF, AMCR, GM, TGT
LYB, AMCR, LYB, HBAN, BEN, BWA
ADP, ADP, MET, MMC, AEP, IPG
HD, MAS, CSX, HD, KEY, TSCO
BMY, BMY, PFE, JNJ, ABBV, GILD
AVGO, AVGO, NDAQ, KLAC, T, NWS
APD, APD, LIN, SO, AES, BRO
HSY, PEP, HSY, KO, BX, T
LIN, FCX, LIN, DD, PPG, SBUX
MU, MU, WDC, BRO, NWSA, AVGO
COO, COO, NWS, HSIC, WRB, DOC
EVRG, EVRG, SO, PNW, WEC, ES
EQT, EQT, IRM, EXC, USB, KIM
HIG, HIG, AIG, NWS, NWSA, ACGL
PNC, USB, PNC, BX, NWS, ABBV
HBAN, HBAN, RF, FITB, USB, BAC
INTU, L, ACGL, F, RF, CSCO
TDY, CSX, TDY, BRO, WMT, KEY
BG, BG, MOS, KEY, RF, NI
DLTR, WMT, DLTR, RF, TGT, DOC
PNR, PNR, PHM, NWSA, BEN, IVZ
RTX, RTX, PCAR, GD, KO, SWK
CPRT, CPRT, NWSA, BX, F, CVX
USB, USB, BX, DTE, JNJ, CME
DECK, AES, CPRT, WRB, LKQ, KIM
FAST, FAST, CPRT, ITW, AFL, GL
ORLY, CPRT, T, UDR, AMCR, PPL
GILD, GILD, PFE, IVZ, VZ, WBA
CAT, PCAR, CAT, FCX, KEY, KIM
IPG, IPG, OMC, KIM, HBAN, PNC
BSX, BSX, ZBH, ABT, COO, BAX
ORCL, ORCL, AVGO, MSFT, NI, IBM
GPN, FI, GPN, C, CNP, ARE
NVR, PHM, DHI, KEY, LEN, O
BA, LUV, C, LVS, BA, SYY
UHS, UHS, HCA, VTRS, HBAN, F
FI, FI, KEY, SBUX, HBAN, PCAR
PCAR, PCAR, BWA, HBAN, ITW, F
KKR, KKR, BX, RF, UDR, AFL
DHR, DHR, TMO, A, IPG, NWSA
NSC, KO, NSC, BWA, IPG, RF
ZBRA, LNT, NWSA, BX, ZBRA, F
SYK, BSX, SYK, MDT, ZBH, EW
ETR, ETR, SO, PNW, LNT, CMS
KEY, KEY, HBAN, RF, FITB, C
LLY, APH, EMR, MRK, KDP, MNST
COST, WMT, KR, BRO, CPRT, RF
INTC, INTC, TXN, APH, C, CSCO
XEL, XEL, CMS, LNT, WEC, AEP
BWA, BWA, USB, EQT, BBWI, PNC
EQR, UDR, EQR, AVB, ESS, WEC
WM, F, IVZ, WM, KEY, AWK
WBD, T, WBD, OMC, HIG, BWA
AMGN, AMGN, HST, BMY, GILD, ABBV
RL, TPR, NWS, RL, MET, KEY
MS, MS, BAC, GS, RJF, AMCR
MET, MET, PFG, RF, USB, NWSA
KDP, KDP, PEP, DTE, PPL, PNC
CNP, CNP, NI, PPL, DTE, EXC
CI, CI, CNC, RF, PCAR, UNH
PKG, PKG, BALL, NUE, LYB, RF
KLAC, ON, TXN, NRG, PFG, CPRT
GRMN, GRMN, ROL, CPRT, L, LNT
ROK, AME, ROK, ITW, NI, CHD
APA, MRO, APA, DVN, SLB, OXY
EOG, DVN, EOG, HAL, FANG, CTRA
CNC, CNC, NWS, NI, UNH, KEY
TSLA, WRB, AAPL, CPRT, CSX, LNT
XOM, XOM, CVX, COP, HES, VLO
WMT, WMT, KR, CHD, TGT, XEL
MTB, HBAN, RF, USB, MTB, PNC
PANW, FTNT, WMT, PANW, AJG, HST
AON, MMC, AON, BRO, OKE, WTW
EBAY, EBAY, NWS, MDLZ, RF, BBY
SYY, HST, SYY, AMCR, KO, KEY
LH, DGX, LH, ED, T, NWSA
BR, BR, ADP, LNT, YUM, JKHY
FICO, CPRT, CNP, WEC, CMS, NWSA
JBL, JBL, CMG, NEE, PHM, LEN
GS, BAC, WFC, HBAN, C, IVZ
HCA, CPRT, FITB, HCA, KIM, HST
LYV, MGM, LYV, NWS, KIM, RF
BXP, DOC, BXP, USB, PNC, PNW
CPT, DOC, CPT, BXP, EVRG, CCI
PNW, LNT, PNW, AEP, CME, KEY
MTCH, MTCH, HST, NWS, RVTY, WFC
LRCX, TER, KLAC, MU, HIG, LRCX
MA, FI, CPRT, MA, GPN, KEY
