winner_num,ar,ar_self
1.0,3.8222488364877254,-0.21522632639424
2.0,1.9111985904258262,-0.2700154941465829
3.0,1.5187924548174903,-0.2747562710736263
4.0,1.5552679975475248,-0.24038506951870708
5.0,1.5516841495196916,-0.2729923940616019
6.0,1.7605804348994267,-0.22951210394701216
7.0,1.552508196475821,-0.1897158868917571
8.0,1.4926111418110302,-0.13739766396873465
9.0,1.3499175988628327,-0.12067382805479065
10.0,1.4194457544718904,-0.1535947526319188
11.0,1.3860495824871903,-0.14153530351111765
12.0,1.3101524389323456,-0.1675129462483428
13.0,1.1865816814467225,-0.15904973153012592
14.0,1.0670705815221697,-0.1627247106256524
15.0,1.0667793195040551,-0.11940063198541773
16.0,1.0654589372253866,-0.09717118382696066
17.0,1.0730204445821596,-0.10974031169155618
18.0,1.0261810338687525,-0.12825872709608832
19.0,1.0211928402360941,-0.14362058909889408
20.0,1.0091798443869444,-0.13750369060302758
21.0,1.0275172162005228,-0.15662901289507125
22.0,0.9669927343846398,-0.15206640085491419
23.0,0.964646810145559,-0.14876857466393822
24.0,0.9404204364327455,-0.16622908706624584
25.0,0.9290665763959878,-0.1660868574211083
26.0,0.8947768198404964,-0.15776737264208585
27.0,0.9049808998122655,-0.15776748965673926
28.0,0.9120931826593812,-0.15242848101885975
29.0,0.9491140470909336,-0.1397118907840813
30.0,0.9503285640255794,-0.13200688057436227
31.0,0.9175419137175187,-0.14255762097362745
32.0,0.8906297356806336,-0.13891286235307465
33.0,0.8738865378811769,-0.14497739095466988
34.0,0.8639701323950448,-0.14874830493838476
35.0,0.8170562563429908,-0.16301697924811154
36.0,0.7902779475391772,-0.17110405326874822
37.0,0.7606553814251433,-0.17399468462069823
38.0,0.7338512115284157,-0.17501444608699024
39.0,0.7284296848549414,-0.18442584335946532
40.0,0.706745646130764,-0.18447746294231226
41.0,0.706494197890674,-0.18219808133516358
42.0,0.7040480466097592,-0.18152412345028324
43.0,0.6967001805798616,-0.19152612617752085
44.0,0.681482324224721,-0.18075713139052896
45.0,0.6619830480924951,-0.18943561558275246
46.0,0.648999765600349,-0.1917723842905782
47.0,0.6309240650893426,-0.18754979904837177
48.0,0.611089244459353,-0.18988710478742699
49.0,0.5888424961763103,-0.19098182329459135
50.0,0.5869685537932137,-0.19382749797694365
51.0,0.5665239134273756,-0.19450584553399908
52.0,0.557052209023635,-0.1962427084677777
53.0,0.5328494385092668,-0.19730551071099878
54.0,0.5270829915030044,-0.19806698499810405
55.0,0.5346000149882215,-0.19976339255800069
56.0,0.539651590658307,-0.20149649613241893
57.0,0.5289917467257463,-0.19537036454207368
58.0,0.5146370503163158,-0.1879085517065041
59.0,0.5118123303347069,-0.19363374445133064
60.0,0.5056843424869324,-0.1961687411895462
61.0,0.4887793080531162,-0.19420800607152622
62.0,0.4793394531330355,-0.1876132475479616
63.0,0.475006956750581,-0.19092724488317414
64.0,0.46746611092625256,-0.1993164932573932
65.0,0.4611987108210931,-0.2048803908715393
66.0,0.46170261157522186,-0.2070217348970843
67.0,0.45571929850054027,-0.2092024695640342
68.0,0.44749587039779604,-0.21048578988004973
69.0,0.45500319347389717,-0.21068440935634003
70.0,0.4517548034728178,-0.216675625253532
71.0,0.4368386865448082,-0.2238694492685398
72.0,0.416680199959387,-0.2204729967903909
73.0,0.4059128997769801,-0.22147469756939187
74.0,0.3998643503197725,-0.21476785671124388
75.0,0.3905132310343533,-0.2189509933810445
76.0,0.38146323340769595,-0.22002698923360753
77.0,0.3778997483860862,-0.2198051582358751
78.0,0.369736185700158,-0.21799362760511443
79.0,0.36634847084830113,-0.21659606814451093
80.0,0.3622421058440648,-0.21743304170823097
81.0,0.3492380685420515,-0.21504890674564325
82.0,0.3555378854727551,-0.2165386234300608
83.0,0.3509895408820978,-0.22058096245732517
84.0,0.35073317736833953,-0.22017650720814952
85.0,0.34497893079241293,-0.22123187180148063
86.0,0.33723444889272414,-0.2208091340657642
87.0,0.34147062816634266,-0.22255103604626703
88.0,0.3336915284478097,-0.2242785472992591
89.0,0.3299007998882466,-0.22610783890819863
90.0,0.32600463276679936,-0.22251585188615897
91.0,0.32596987705701963,-0.22291806083839227
92.0,0.31274594914209475,-0.22358332366903844
