7,13,78,64
6,34,64,26
44,87,64,78
6,64,14,61
49,64,37,14
6,88,70,37
26,6,62,37
55,6,64,88
6,14,89,78
37,6,64,46
7,6,37,42
6,18,37,57
42,67,7,70
65,13,7,87
64,6,7,74
6,41,70,28
4,64,14,28
6,88,87,18
14,44,64,4
65,70,67,64
14,11,78,87
44,78,79,6
87,70,78,57
44,6,27,7
57,14,64,4
70,18,74,61
64,87,14,55
87,14,13,18
87,46,74,28
36,14,55,74
36,42,46,86
6,74,28,70
14,7,89,45
6,88,13,18
46,6,42,35
70,42,7,14
6,14,42,44
42,46,6,67
86,66,74,11
14,6,42,2
40,88,2,6
13,6,88,82
88,6,70,65
64,87,88,54
82,13,6,87
75,87,4,54
67,42,30,82
4,57,6,87
37,6,82,49
6,37,64,11
6,37,64,82
11,37,49,13
6,88,4,64
4,6,64,23
87,70,6,57
11,6,55,88
6,88,69,51
70,6,82,88
6,87,74,89
67,6,11,84
4,6,57,87
6,4,37,82
4,64,46,37
64,6,4,88
70,88,4,13
88,6,67,27
4,74,13,92
64,6,13,87
88,13,4,65
88,13,6,69
88,73,65,84
13,6,65,88
57,13,87,6
18,46,70,44
0,6,88,55
79,65,70,64
88,11,37,13
88,6,82,64
70,37,2,67
42,94,6,67
64,14,70,6
88,6,14,70
70,61,88,42
6,65,88,84
70,88,13,64
88,70,2,64
87,26,6,51
70,67,84,64
57,11,92,6
67,6,70,88
64,88,44,70
88,55,10,13
37,10,2,13
74,46,57,40
78,6,57,89
84,6,88,4
64,67,18,87
6,18,55,64
6,57,55,18
67,70,92,84
13,92,57,70
88,6,82,57
88,92,70,55
6,84,64,88
6,13,57,84
65,6,57,55
57,92,0,20
6,88,73,14
88,64,92,18
4,18,57,64
64,57,92,18
6,87,57,92
82,6,18,13
18,6,88,64
6,84,57,67
70,13,79,92
6,84,82,87
70,88,55,0
6,84,88,55
18,84,88,64
18,6,84,27
64,70,6,46
6,88,57,82
70,13,57,84
6,57,84,13
6,57,67,84
55,18,88,61
64,57,70,18
13,57,18,6
57,55,87,46
18,88,84,69
55,57,84,69
84,3,18,67
57,4,27,55
57,3,87,4
55,14,44,57
57,55,65,4
6,55,82,13
4,57,55,20
6,55,2,27
6,88,82,89
84,22,55,6
46,88,69,84
6,28,2,84
84,88,3,6
44,84,55,88
79,6,84,13
6,55,84,14
64,14,65,46
57,55,6,76
22,57,6,70
14,80,6,2
55,57,82,79
67,14,22,57
74,55,67,36
57,67,6,22
74,76,57,55
67,84,59,55
55,67,13,45
55,57,2,70
57,55,87,76
67,76,2,6
0,14,55,79
59,11,57,73
79,6,88,22
57,11,55,22
30,57,67,34
55,6,82,76
55,4,7,57
55,82,57,22
65,57,22,34
6,82,43,57
70,57,64,79
6,11,80,49
76,11,2,20
57,14,74,29
55,6,14,11
11,6,14,27
82,88,13,22
55,13,57,22
70,57,22,14
20,10,57,88
55,14,13,88
13,57,80,30
57,46,55,6
13,46,55,67
