271,190,463,228
228,226,450,210
190,442,424,43
102,68,25,190
226,102,444,124
102,322,424,271
88,41,43,371
102,199,328,226
463,199,90,159
321,157,228,5
199,228,327,25
226,254,454,199
90,226,27,254
254,27,175,405
209,27,167,68
5,90,27,142
157,90,424,411
272,110,101,90
401,444,27,210
284,371,4,27
9,190,418,209
216,418,211,167
371,90,68,130
68,411,102,311
228,226,418,238
286,411,45,238
226,411,27,210
228,102,411,254
102,118,327,228
374,228,226,418
102,444,411,282
116,332,102,411
226,68,355,418
463,230,190,102
226,76,363,311
68,282,64,393
431,330,64,226
355,226,68,418
45,90,321,112
330,190,321,394
411,192,291,330
408,448,172,190
321,349,143,338
321,94,330,88
321,102,458,382
272,299,371,94
429,271,330,439
95,230,454,64
330,83,463,152
444,254,327,122
457,68,409,411
254,226,321,64
228,463,226,64
228,226,254,231
45,327,418,226
226,25,311,298
228,199,327,411
311,210,18,230
75,172,311,27
9,45,411,298
18,9,199,130
311,9,25,228
228,226,199,254
9,45,41,418
41,78,444,18
78,9,424,118
41,78,159,130
88,78,41,444
9,78,45,41
463,78,199,444
9,78,424,463
78,311,228,339
409,411,78,424
226,78,190,463
148,363,78,424
463,148,78,371
371,78,463,327
78,319,5,355
148,65,216,60
195,84,209,448
148,362,189,209
172,254,228,78
78,228,299,272
78,102,409,226
209,226,378,138
429,172,41,371
64,41,102,226
78,209,228,401
102,64,462,327
222,159,371,271
282,78,3,439
64,211,158,3
173,409,138,448
138,68,78,309
444,102,462,75
309,444,462,226
309,102,78,429
102,199,309,340
102,444,41,327
45,462,202,371
102,226,78,209
371,462,444,226
102,309,172,362
424,462,282,309
226,362,462,134
194,190,75,62
41,45,371,444
102,226,45,309
199,226,102,78
41,291,226,138
226,424,4,448
210,462,439,45
78,173,68,286
98,309,364,163
444,78,33,448
173,226,272,363
173,225,448,124
173,226,424,429
429,309,88,202
424,363,462,429
429,444,363,172
444,429,209,41
3,429,444,45
444,409,363,45
429,63,333,45
311,226,64,287
226,444,209,424
226,173,209,444
172,68,245,230
41,68,374,444
122,321,340,230
462,363,271,424
315,448,76,258
315,104,190,458
462,96,90,321
3,172,199,315
462,172,340,3
226,282,199,349
18,172,272,253
226,211,444,412
272,412,98,315
41,254,152,229
424,118,88,226
85,462,27,367
190,282,74,393
325,462,458,62
90,409,64,68
374,5,444,211
309,132,209,255
98,132,78,211
18,90,102,380
41,58,291,374
90,146,386,68
424,386,199,90
211,29,45,386
424,282,90,230
291,424,386,405
90,74,424,202
424,58,386,177
75,424,386,3
41,462,288,60
463,102,90,226
462,254,386,9
226,424,254,288
172,218,424,9
424,386,254,272
9,64,118,194
325,102,9,424
363,172,448,5
102,325,458,226
424,68,102,386
462,226,288,68
424,102,226,5
33,68,272,41
462,226,386,41
41,444,102,291
199,102,90,363
309,5,90,463
328,415,444,199
172,393,199,90
444,68,421,199
424,199,309,458
199,102,90,309
102,458,90,190
424,118,272,315
102,78,444,68
102,78,444,88
102,78,421,209
78,421,309,68
309,272,315,166
177,199,424,309
172,90,424,102
409,88,272,102
447,424,421,309
102,3,309,421
102,272,199,132
409,102,88,272
362,309,393,62
272,291,362,225
409,199,424,325
424,289,309,336
102,418,288,272
444,288,199,102
444,41,271,409
288,271,88,333
444,299,338,5
102,41,199,224
338,368,75,458
421,102,462,254
279,181,49,462
462,288,458,393
102,288,462,90
424,102,216,462
444,64,41,199
199,444,462,88
462,444,41,393
415,102,25,113
393,176,305,298
327,424,393,41
462,424,444,393
462,444,363,194
0,423,110,299
424,90,363,75
409,444,223,75
226,444,362,288
462,90,209,444
90,462,362,194
90,462,194,230
462,238,112,123
90,18,409,462
102,172,90,462
102,462,172,282
372,386,172,462
90,462,172,394
199,462,362,226
183,199,178,64
94,25,225,415
118,225,362,90
88,298,90,424
172,298,305,102
444,371,172,124
462,340,102,424
112,41,254,424
288,102,371,418
18,424,418,124
393,225,102,371
285,424,88,18
462,272,102,176
176,102,90,362
459,424,85,176
88,98,462,199
84,53,130,271
176,90,88,222
102,88,282,18
445,102,47,62
102,254,199,288
254,88,41,226
386,444,44,5
199,409,102,282
199,386,309,175
298,282,199,225
102,309,370,364
272,409,199,319
199,254,90,102
340,102,371,450
0,172,288,102
102,288,18,271
102,288,132,5
41,102,363,5
102,41,197,363
102,5,363,211
5,102,236,163
102,288,327,163
3,47,330,334
3,159,152,288
462,3,444,98
3,444,152,9
152,363,462,102
102,444,68,88
102,118,454,370
288,462,252,362
462,199,344,33
102,462,238,301
462,447,91,417
238,272,30,258
362,371,73,134
226,430,90,73
462,447,438,112
371,163,447,41
102,225,447,118
450,226,231,444
282,118,226,271
132,444,462,299
102,462,78,450
231,305,298,438
231,462,450,199
418,254,298,3
371,65,98,75
190,409,175,338
418,75,190,210
75,238,64,444
41,113,338,462
238,75,94,0
199,321,462,190
311,41,462,286
424,374,41,18
321,282,462,238
282,462,41,418
282,102,450,424
462,102,424,199
447,432,363,134
226,225,104,462
462,254,226,199
199,298,226,462
462,104,146,282
152,450,305,254
3,18,462,222
199,73,222,59
190,330,199,372
386,321,282,188
176,41,370,190
102,211,199,152
199,102,122,231
102,225,75,363
102,288,199,225
199,371,315,102
282,444,172,75
282,199,288,368
226,102,421,288
444,282,102,194
288,172,327,450
462,225,288,362
132,225,288,409
225,199,288,370
5,132,321,172
132,363,225,27
152,113,176,316
113,132,462,176
132,90,232,41
288,327,118,429
370,113,288,186
288,327,370,231
186,364,232,5
132,113,102,288
231,298,370,158
158,288,152,172
158,288,340,398
288,370,118,452
370,340,158,73
226,462,370,158
288,118,370,248
226,272,462,370
88,90,282,9
118,226,112,88
132,9,374,177
118,374,365,327
258,272,370,183
444,118,272,88
327,272,444,260
47,327,118,226
226,327,175,19
183,327,19,118
94,190,429,228
327,102,462,287
444,173,285,365
429,285,24,365
272,75,118,383
118,327,285,98
225,285,222,429
98,128,210,374
285,226,98,365
98,94,226,365
444,365,98,226
285,311,226,365
411,429,226,282
311,226,152,462
429,254,288,411
429,353,175,186
288,199,226,112
429,225,288,458
226,288,370,327
225,226,327,122
288,327,429,62
429,370,73,226
102,288,327,225
102,199,225,367
462,102,421,225
225,102,226,175
444,225,288,367
199,288,102,113
102,288,55,297
288,199,225,5
288,88,424,3
231,113,90,299
260,102,462,288
444,383,102,287
199,102,458,112
113,41,282,68
288,462,149,282
462,444,327,98
327,199,9,136
88,113,462,222
429,73,282,287
298,288,462,444
321,211,205,429
349,462,149,364
462,444,175,5
429,5,90,421
462,429,73,88
205,176,282,386
130,429,149,175
448,199,429,102
429,287,189,327
102,429,226,327
102,282,343,21
462,102,112,298
282,429,102,112
225,282,367,102
424,444,30,448
288,225,444,272
78,226,133,409
424,225,24,145
424,288,367,282
41,152,102,113
462,78,24,3
226,444,113,199
199,438,444,173
237,15,272,164
152,288,132,216
327,225,282,321
118,265,158,327
216,444,288,3
288,327,100,113
429,365,383,100
429,418,3,113
363,216,444,211
444,288,78,226
288,226,327,211
152,226,362,327
288,282,132,225
288,418,429,411
288,371,429,287
288,462,78,132
279,211,209,288
265,64,411,288
173,83,279,288
462,288,282,112
41,429,411,409
288,444,321,98
226,288,448,90
199,448,321,62
288,282,33,371
225,327,429,177
225,429,444,327
211,225,41,327
66,176,462,149
102,424,444,118
226,60,178,104
424,327,462,367
327,367,118,409
226,3,455,369
444,424,409,429
282,178,394,199
327,282,209,64
132,462,327,282
462,409,9,209
3,112,462,279
152,226,209,211
444,225,409,74
173,411,190,339
118,226,211,102
113,462,327,90
444,462,424,226
444,113,432,9
462,211,226,199
211,225,374,113
226,225,462,199
462,199,458,4
458,0,288,409
199,33,279,288
3,287,4,82
199,279,82,308
462,143,113,4
118,98,199,279
225,462,279,355
415,387,199,287
444,132,199,363
444,112,102,418
225,418,282,26
90,199,462,190
181,429,370,225
444,448,40,282
382,370,205,64
226,444,458,374
226,444,309,279
226,370,41,309
152,94,282,3
311,370,309,279
226,112,370,309
327,363,199,183
327,462,113,370
327,462,113,226
370,90,288,113
113,370,279,216
370,113,88,309
298,226,98,360
98,355,225,340
370,424,113,311
73,272,429,344
152,119,41,411
364,288,444,226
411,424,311,232
113,335,451,18
288,118,152,311
218,226,340,74
321,288,210,53
113,75,444,9
226,363,299,429
429,444,363,33
199,271,265,371
288,429,64,78
271,225,226,78
22,286,279,78
60,225,199,429
226,327,374,429
429,327,169,321
226,429,64,440
288,429,225,226
429,52,279,145
225,226,429,462
429,9,62,199
272,370,199,429
199,429,288,113
199,429,327,90
199,330,429,462
199,429,370,418
