winner_num,ar,ar_self
1.0,3.582983911098058,-0.1713533648253287
2.0,4.037702295314837,0.27224886149799676
3.0,3.8332358716082204,0.06579209997118407
4.0,3.6834132523360283,0.07513453452397423
5.0,3.4008983012959915,-0.04675876709751481
6.0,2.740480036171739,0.003986806293160727
7.0,2.443193369344495,0.04295398806781714
8.0,2.2005515636430424,0.044334661493041105
9.0,2.094319850881391,0.029757247230466133
10.0,2.047571944917255,-0.005177916720095377
11.0,2.013152939256733,-0.05115324993981263
12.0,1.9070248143341684,-0.08228471388837055
13.0,1.777657700710888,-0.08354511672807663
14.0,1.7765235393208836,-0.09131636432401824
15.0,1.6756571529131326,-0.09089917944585424
16.0,1.5994298813061136,-0.09510581390657113
17.0,1.6369690585015464,-0.09131120956406547
18.0,1.6690706461780005,-0.1037695810472159
19.0,1.6272382971104076,-0.11921108474727982
20.0,1.628559818011524,-0.1129872381687943
21.0,1.5760832699261242,-0.13174290932720634
22.0,1.5393926531155122,-0.1274774661994995
23.0,1.4734511341048373,-0.13030587502956759
24.0,1.4401574598059428,-0.13259373831347432
25.0,1.387108123982109,-0.12777898832650858
26.0,1.3176859885105925,-0.13915293419801766
27.0,1.2948644218137138,-0.15866453457111362
28.0,1.2519516058008064,-0.14632153004280057
29.0,1.2286821410434192,-0.1489010396862469
30.0,1.1861995260805256,-0.14892561431794094
31.0,1.210552287154092,-0.1467099714671254
32.0,1.1798072015557226,-0.1455077282073317
33.0,1.1588782647429228,-0.13869066030754218
34.0,1.1386894116618778,-0.14699431015164877
35.0,1.1171275395378966,-0.16158818220033633
36.0,1.0917823292632112,-0.15728705624750805
37.0,1.0819905842526318,-0.1527239885315812
38.0,1.0726685638748688,-0.15504126138995067
39.0,1.050990041339468,-0.15550940458208495
40.0,1.0249419435780447,-0.16145120441618233
41.0,1.0149160386170446,-0.15624579074605605
42.0,0.996327780695534,-0.15616469877049233
43.0,0.9710690234252972,-0.15645327216434957
44.0,0.9463101826420803,-0.15899778705725032
45.0,0.9265366851738808,-0.1624170097284492
46.0,0.9154900738947798,-0.16065998870457676
47.0,0.9063936133537731,-0.16296440654842947
48.0,0.8849523987542904,-0.16266552783671773
49.0,0.8779652728960929,-0.1661500799190634
50.0,0.8631572636152576,-0.16784620553488516
51.0,0.8483770573093101,-0.1673722475651901
52.0,0.8377253432585761,-0.17265232486604232
53.0,0.8409499352038541,-0.17045574486776993
54.0,0.8313393381394751,-0.16982960725008234
55.0,0.8163113861654665,-0.16990483899889053
56.0,0.8068171096328973,-0.16873648773036964
57.0,0.7824493753069341,-0.16952414600244559
58.0,0.7795681222973778,-0.16784056313781448
59.0,0.7621629707581217,-0.17620819649411934
60.0,0.7559820781231597,-0.17580558729046003
61.0,0.7607583293710938,-0.17599189252619918
62.0,0.755860891729073,-0.17997431895302463
63.0,0.7557453456071508,-0.17936964154523394
64.0,0.7493869371260389,-0.1826382935848161
65.0,0.7444894037907455,-0.18200350087057904
66.0,0.737562832684334,-0.17627627329511264
67.0,0.7320420618075174,-0.17354790315518032
68.0,0.7267749639103347,-0.17990793585552833
69.0,0.7192555355565036,-0.1832348719185365
70.0,0.7141188694348093,-0.1848411581701095
71.0,0.69949031787952,-0.18728574768911155
72.0,0.6823816911720737,-0.1850792005128944
73.0,0.6795496540426393,-0.1799305532313037
74.0,0.6760656444351083,-0.17917059655159706
75.0,0.6796903054501691,-0.175478732540144
76.0,0.6745878549575106,-0.17834321741204273
77.0,0.6628111961102532,-0.1789071629750788
78.0,0.6620970566986344,-0.17575105269981917
79.0,0.650506354662602,-0.18004451589341486
80.0,0.6499520802238836,-0.1794134965921298
81.0,0.6464134679849911,-0.17881001327631885
82.0,0.6334853789946573,-0.17786949588035939
83.0,0.6245547134433844,-0.17783484310965403
84.0,0.6183413340607067,-0.17850347309036207
85.0,0.6113212036241225,-0.18023771652353682
86.0,0.6082929637965684,-0.18352653979023825
87.0,0.5965906662067877,-0.18110389582830122
88.0,0.5925339529956282,-0.1796643389821917
89.0,0.5943648957410768,-0.17685904105553674
90.0,0.5878152471729547,-0.17372144133329437
91.0,0.5794513542019222,-0.1745822629809004
92.0,0.5642918149047036,-0.17139047890278225
