-0.005438738,-0.004997134,-0.019455816,-0.006567964,-0.038537259,0.010338281,0.009005241,0.014143878,-0.005678765,0.115660112,-0.032518785,-0.041030999,0.012975183,0.043221887,0.180260762,0.042224453,0.025609648,0.046110184,0.162510515,0.117561676,-0.035186515,-0.020069979,0.055163425,0.005425947,-0.028030724,0.011108341,0.00295745,-0.002549418,-0.000474063,0.012796817,0.025596682,0.018399012,-0.009263467,-0.027597812,0.034683694,0.03196817,-0.028216657,-0.009040964,-0.020649415,-0.014722067,-0.009268786,-0.010543013,0.008169062,0.023574071,0.004913974,-0.010580611,3.51E-05,-0.011611965,0.001482685,-0.016609565,0.025263574,-0.000139761,-0.02978322,0.04457745,0.000897007,-0.028202018,0.059631866,0.033505464,-0.03513118,-0.164716502,-0.067790432,0.065671638,-0.004357913,0.020447216,-0.001421277,0.005881204,0.066983415,-0.020198979,0.020311728,-0.030707303,-0.011763313,0.045559062,0.033204921,-0.020926182,0.011814605,0.027610694,-0.032415349,0.047397151,-0.022562658,0.044326109,-0.067462103,-0.026579654,0.004967409,0.130253414,0.023844056,0.057850515,-0.048579207,0.029282293,-0.015896913,0.016247455,-0.035352283,0.00255797,-0.003240345,0.02299563,0.035025917,0.021470988,0.012404754,-0.006516712,0.025261961,-0.009569469,0.020983084,-0.024064943,0.026057007,0.014686057,0.01793065,-0.01634319,0.023151417,-0.005892787,0.021485466,0.016076447,0.008124189,0.008740195,-0.012145788,0.003023071,-0.023353956,0.076360936,0.023472057,0.06804897,0.01683703,0.096668835,-0.054718578,-0.045934652,-0.019655483,0.147571533,0.012228864,0.039487119,0.007713073,-0.033458384,0.010832985,-0.017017007,0.004642661,0.003509147,-0.012345644,-0.00432272,0.004344334,0.010038361,0.065758573,-0.002218482,0.057561089,-0.00599279,-0.007546203,-0.005259778,0.048018769,0.000194558,-0.000655133,-0.055709828,0.008879159,0.021087966,0.008534668,0.014594167,0.101692221,-0.043732634,0.052058186,0.052931299,0.008059939,0.009701849,-0.016663932,0.098027413,0.032065329,0.034560308,0.042376723,0.038116252,-0.001638795,0.00591813,0.038707578,0.045111452,-0.016268761,-0.012706214,-0.014982386,0.000620695,-0.021476073,-0.038718693,-0.00138199,-0.029247843,0.01094421,-0.040125581,0.001839497,-0.055518147,-0.005729398,-0.017062244,0.006027567,-0.022190737,0.013670792,0.006695918,0.053505165,0.009004204,0.062164726,0.048086114,0.007059486,0.015690719,0.027144018,0.007057802,0.008594085,-0.024044583,0.030670512,-0.010540783,-0.001887346,0.01148301,-0.01470385,0.019760483,0.052381446,-0.098356216,0.032122231,0.029761831,0.033165356,0.018608976,-0.127913117,0.019431303,0.107811422,0.006017584,-0.030317111,0.015116915,0.008779709,-0.004806639,0.018608788,0.028136924,-0.032933894,-0.000799346,0.003662729,0.057836448,0.035937805,-0.011812064,0.007447085,0.007792365,0.041069045,0.019591404,0.037471459,-0.036350713,0.198093823,0.013851125,0.093368009,0.031533432,-0.000122263,0.029476855,-0.035558871,-0.026052723,-0.064364498,0.010427477,-0.047016278,0.029508857,-0.035921012,-0.00589174,-0.005125052,0.038649016,0.020553877,0.023849925,-0.033652446,0.036991641,0.012440514,0.008683935,0.029428363,0.000360881,-0.023076095,0.015864867,0.025360031,-0.022552707,-0.0169953,0.047504331,0.036711695,0.000310202,0.018127523,0.010039647,-0.034210843,0.020602961,0.038425894,0.040916571,0.015282573,-0.014220278,-0.015090652,0.070766077,0.026697538,0.039973889,-0.015745558,0.028802285,-0.027056785,0.097149514,-0.042229564,0.019999699,0.025875668,-0.03964846,0.004468953,-0.030625681,0.016320572,0.011080007,-0.013060713,0.067404826,-0.001198873,0.011772428,0.012482189,0.015926364,-0.008982436,0.053312676,-0.002772863,0.080138915,0.044193263,0.015927163,0.004474289,0.040034699,-0.014332738,-0.005731482,0.014396317,0.015060758,0.014306256,0.021356386,-0.022371816,0.021639875,-0.025672046,0.076544551,-0.019318784,0.022628159,-0.046625951,-0.017273199,0.028830804,0.045313947,0.028635531,0.02686903,-0.010450519,0.018298845,-0.008599231,0.006561189,0.007942851,0.021398517,-0.04630169,0.011740861,0.008068569,0.048037632,-0.016568892,-0.008274606,0.235249121,-0.003490918,0.034065553,0.004800807,0.107330577,0.036355937,0.051072057,0.015003782,-0.005176671,0.003905286,-0.015432176,0.033499982,-0.003275626,-0.10885106,-0.004994788,0.012597196,-0.022740552,-0.044255167,0.000827414,0.022924462,-0.012326008,-0.00042538,0.012879769,0.007211325,0.000425097,0.040418016,-0.044711799,0.002219463,0.016970761,-0.033230035,0.014162234,-0.000634733,0.026966806,-0.007674651,0.079161024,-0.002234368,-0.003076132,-0.0221304,-0.00980192,0.016777362,-0.010843252,-0.013942707,-0.024225109,-0.005175594,-0.021218267,0.083102335,-0.031442205,-0.009005813,0.007680802,-0.013335475,0.007788286,-0.010758163,0.014576819,-0.028634676,0.038171675,-0.015990691,0.005842627,0.350338048,-0.000763675,0.013362965,0.14156956,0.000389956,0.018529534,0.004548374,-0.004914272,0.017093662,0.04629934,-0.014201974,0.018577663,-0.032466425,-0.051829839,0.013463264,-0.007489246,-0.001126402,0.002575944,0.091027858,0.103432987,-0.199286809,0.012666146,0.029825962,-0.013654658,0.012482721,0.012722051,-0.027850188,0.030285309,0.039223411,-0.014002197,0.023657151,0.007423068,0.005174858,0.013801488,-0.013250253,-0.036291684,0.018297872,0.005009499,0.010062164,0.014012072,0.109855222,0.033767074,0.0276484,-0.031943305,0.160263205,0.097231537,0.01827344,-0.066870253,0.011409545,-0.022755635,0.036792018,-0.044615385,-0.042686196,0.092833209,-0.01927025,-0.024729052,-0.001061673,-0.023306619,-0.015506997,0.013216144,0.087554476,0.039057933,0.059906936,0.050409614,-0.044091627,0.113260394,0.06249348,-0.014985649,-0.003835378,0.007836786,-0.013758644,0.071948833,-0.005542331,-0.011642965,0.009897634,0.012746998,-0.002563434,0.053651614,0.002700225,-0.005460979,0.057552011,0.01310138,0.053017572,-0.020081775,0.011579181,0.091824833,0.258179675,0.029976804,0.139255965,0.013067467,0.041250183,0.014534309,0.029048352,0.051403953,0.014657091,0.015277881,0.055427425,0.002818283,-0.006309184,-0.010254955,-0.034240558,0.13498506,0.025012286,0.077584801,0.046567886,0.054189668,-0.021439258,0.010514767,0.009313451,0.002483167,-0.000991654,-0.010914827,0.093774736,0.097223546,0.028166926,0.002438662,0.067333082,0.026774312,-0.011252248,-0.009200427,0.008618682,0.037470329,-0.005463512,0.024448004,0.045331664,-0.048448817,-0.012021293,-0.002776739,0.004774481,-0.010860227,0.405583209,-0.055275746,0.065862974,0.051015951,0.052315341,0.033323493,0.042098795,0.022938423,0.005790688,-0.019152165,0.018490676,0.046947397,-0.002427466,-0.00152891,-0.001393394,-0.006875316,0.019990033,-0.010321075,0.015734215,0.031942226,-0.003154472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.005438738,0.994561262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.004997134,0.995002866,0.989591306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.019455816,0.980544184,0.970338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.006567964,0.993432036,0.963964854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.038537259,0.961462741,0.926816291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010338281,1.010338281,0.936397979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009005241,1.009005241,0.944830468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014143878,1.014143878,0.958194035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
