7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
7,0,10
10,0,5
10,0,5
10,0,5
10,0,5
10,0,5
8,0,10
10,0,5
8,0,10
10,0,5
10,0,8
10,0,8
10,0,6
8,10,0
0,10,7
0,10,7
0,10,7
7,0,10
7,0,10
7,0,10
7,0,10
10,0,7
7,0,10
10,7,0
10,7,0
7,0,10
10,7,0
10,7,6
10,7,6
10,7,0
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,0
10,7,0
10,7,0
7,0,10
7,0,10
10,7,0
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,7,6
10,6,7
10,6,7
10,6,8
10,6,8
10,6,7
10,6,8
10,6,8
10,6,8
10,6,8
10,6,8
10,6,4
10,6,7
10,6,7
10,6,7
10,6,7
10,6,8
10,6,8
10,6,8
10,6,8
10,6,8
10,6,4
10,6,7
10,6,4
10,6,4
10,6,4
10,6,7
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,4
10,6,9
10,6,9
10,6,9
10,6,9
10,6,9
10,6,8
10,6,8
10,6,9
8,6,10
10,6,7
8,6,10
8,6,10
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
10,6,7
6,7,10
6,7,10
6,7,10
6,10,7
6,10,7
6,10,7
6,10,7
6,10,7
6,7,10
6,7,10
6,7,8
7,6,8
7,6,8
7,6,10
7,6,10
7,6,10
7,6,8
7,6,8
7,6,8
7,6,8
7,6,10
7,6,10
7,6,10
7,6,10
7,6,10
7,6,10
7,6,10
7,6,10
7,6,8
7,6,10
7,6,10
7,6,10
