94,377,211,457
62,88,78,109
325,209,254,120
76,411,78,429
199,76,438,411
25,429,314,78
349,209,457,138
172,78,330,411
230,418,327,68
194,342,68,300
424,68,173,226
209,309,271,172
401,325,300,190
444,78,190,429
271,353,78,226
368,209,393,321
409,9,41,209
102,68,209,41
25,429,5,68
9,309,199,78
176,444,225,41
399,5,127,321
132,424,209,309
288,119,22,199
25,18,78,225
424,444,159,132
119,424,209,132
40,25,288,132
119,363,132,216
165,344,172,4
172,272,336,323
438,176,172,209
176,462,209,45
62,309,315,254
462,448,45,444
254,152,298,336
343,444,458,152
190,199,209,254
159,254,78,172
132,9,67,254
9,393,45,209
444,209,226,216
371,45,210,9
211,18,41,4
444,190,209,226
226,309,412,78
387,190,282,226
190,226,209,90
190,45,199,226
226,41,190,45
225,462,309,190
78,405,309,209
27,102,209,78
323,0,52,78
102,309,78,90
454,102,4,172
321,309,4,64
412,309,130,102
226,130,102,228
238,58,353,122
216,327,90,424
218,444,90,394
88,272,148,412
394,291,280,191
363,394,190,132
216,462,429,282
90,462,190,45
132,405,462,210
4,462,210,90
260,210,102,27
64,132,458,462
230,462,401,102
41,88,159,412
199,102,58,68
132,68,386,199
254,209,412,226
295,279,409,91
102,47,444,462
41,325,45,199
371,3,102,41
199,41,363,226
5,199,226,41
112,102,64,209
386,444,438,223
112,4,102,45
278,64,424,209
418,319,458,383
319,45,27,424
172,130,90,226
265,231,411,113
411,424,5,226
271,5,190,226
311,355,463,226
45,172,41,102
299,41,190,363
177,362,41,209
41,393,463,226
386,27,189,444
146,199,136,271
311,374,209,41
393,271,5,311
5,118,311,209
18,439,132,90
363,412,85,344
45,418,172,363
94,393,209,429
340,9,374,118
457,18,409,5
243,18,132,344
444,209,122,271
271,409,102,444
444,102,199,424
132,327,172,102
216,374,209,102
271,409,424,386
271,104,254,102
102,409,78,424
133,462,45,102
45,418,102,462
230,132,222,409
211,305,237,194
448,371,78,462
132,78,226,102
159,371,25,459
299,424,102,78
134,272,102,78
459,76,78,371
148,254,118,88
462,226,463,424
226,102,463,298
78,209,102,226
133,209,226,102
209,226,102,444
225,78,209,102
173,311,64,199
165,288,351,78
78,284,409,102
75,225,102,209
288,429,41,45
41,225,45,209
429,45,209,102
189,225,4,424
463,371,444,102
41,9,199,102
199,34,284,102
78,41,333,102
440,59,340,321
104,4,199,102
351,409,371,102
355,462,9,102
9,195,76,271
369,0,326,368
172,102,444,272
88,288,195,462
440,104,418,102
152,4,327,444
118,132,444,41
102,393,209,172
209,444,298,226
272,258,353,172
123,415,371,209
393,88,415,78
327,393,78,444
209,166,41,444
228,102,209,226
211,78,444,41
415,209,172,199
418,209,458,133
199,228,209,78
104,228,5,113
359,5,113,55
429,409,309,88
389,272,438,75
424,132,133,118
409,413,78,133
133,228,88,424
52,412,353,78
225,412,353,459
133,353,78,228
78,228,133,429
326,353,228,148
409,429,462,228
393,88,228,211
222,78,393,228
225,254,311,211
225,228,462,226
127,362,228,148
84,127,228,225
45,5,123,127
409,226,102,228
462,231,78,254
134,45,231,78
27,462,444,288
132,102,130,78
225,340,254,298
439,78,254,298
340,462,458,444
371,216,298,462
102,429,298,444
52,4,462,78
340,415,177,462
104,462,75,5
254,462,78,424
429,78,462,353
210,194,102,209
309,81,199,226
362,194,444,112
362,41,226,462
5,309,315,225
226,444,327,199
371,226,228,225
148,118,228,291
255,272,228,226
226,228,327,5
315,291,272,228
68,418,60,272
157,5,78,199
272,291,94,199
47,272,284,102
68,199,272,228
166,148,52,228
5,368,444,228
172,462,102,228
374,462,226,288
172,228,418,458
152,228,41,45
5,458,102,228
173,424,228,418
138,211,228,102
288,102,199,228
209,88,228,418
326,138,309,228
418,152,228,199
429,138,272,228
3,309,102,228
458,102,228,288
272,338,309,228
228,327,3,444
347,422,228,429
75,393,228,327
429,462,199,409
24,106,327,429
5,462,429,102
327,421,199,462
214,291,41,444
175,370,458,199
228,194,429,120
254,226,178,199
458,444,288,226
371,386,199,226
288,429,228,444
327,409,340,88
462,409,226,444
218,409,148,228
327,172,228,340
260,313,418,116
190,90,288,228
27,84,104,118
340,68,333,424
104,462,181,228
226,104,429,181
133,409,386,9
438,363,298,225
418,88,288,444
211,424,199,226
458,282,444,226
311,333,254,315
309,228,429,226
134,340,118,429
429,287,309,228
84,83,430,231
444,309,176,41
272,415,41,371
25,199,132,225
132,272,77,102
282,225,380,175
216,288,113,25
62,199,272,113
380,226,438,340
