0,7,1
3,1,7
7,2,3
3,1,7
2,5,7
9,7,5
4,7,5
4,3,7
5,7,0
11,7,0
5,2,0
11,7,3
8,7,5
5,3,7
3,7,1
5,7,1
7,2,0
2,7,0
2,1,3
11,7,1
0,7,5
5,7,0
11,7,0
7,11,0
7,2,3
0,7,1
2,1,3
7,1,2
9,3,7
5,1,7
3,2,7
9,11,7
5,7,3
7,1,4
0,7,11
5,7,0
2,5,0
0,7,5
5,7,1
2,5,7
9,4,5
8,0,11
7,5,0
5,7,0
2,11,7
11,2,7
8,7,11
0,1,7
1,7,0
3,7,0
5,2,7
2,11,7
5,7,1
2,11,7
11,1,7
3,1,7
4,1,7
7,3,2
8,3,7
10,11,7
4,10,5
0,1,5
9,0,7
1,9,5
11,3,2
9,11,4
9,11,0
1,7,0
2,7,0
3,7,11
3,7,11
1,11,7
0,1,5
1,0,11
0,2,7
11,1,0
2,1,3
7,2,3
11,1,3
2,5,7
2,4,0
7,11,0
7,3,1
7,1,2
1,7,11
1,3,0
0,3,1
7,0,3
7,9,3
1,2,11
7,3,1
7,11,3
1,3,0
0,1,3
3,7,2
7,2,3
7,1,2
1,3,9
11,3,2
1,4,3
11,3,6
3,7,1
1,3,7
4,7,1
11,7,3
1,3,7
1,3,7
9,7,3
9,1,7
7,3,1
1,7,3
5,7,0
0,7,3
2,3,4
1,2,3
1,2,3
1,2,3
3,1,7
5,1,7
1,2,3
3,2,1
0,1,2
1,2,3
1,2,3
10,1,3
5,1,3
3,7,1
5,1,3
7,1,3
5,7,3
1,2,3
3,4,1
11,1,3
2,1,0
3,1,2
2,1,3
2,1,3
11,3,1
7,1,3
7,2,1
1,3,7
3,2,6
1,3,11
7,3,5
0,3,5
5,3,0
7,5,1
2,11,1
5,2,1
1,2,3
5,1,3
0,3,5
3,5,1
3,1,0
2,7,1
3,1,5
7,3,1
7,1,3
7,3,1
7,1,5
3,7,1
7,3,0
7,1,3
2,7,3
2,3,5
7,3,1
7,5,1
0,1,3
2,1,3
4,1,3
11,3,0
4,3,1
7,11,1
11,7,3
4,1,3
0,3,11
5,3,7
11,7,3
11,1,3
5,1,3
4,3,7
2,1,3
6,0,3
3,2,1
11,7,3
2,7,0
7,2,0
11,3,7
1,3,4
2,3,1
7,3,1
7,3,1
0,4,5
10,11,3
4,3,11
5,4,1
7,11,3
7,3,1
2,3,7
4,5,3
1,4,3
11,7,3
0,1,3
7,1,5
7,5,2
4,1,3
2,3,5
4,3,5
2,1,5
11,4,3
3,4,1
1,3,5
4,3,5
2,4,3
11,4,0
11,3,4
4,1,3
10,3,5
1,2,3
10,5,2
1,2,3
11,2,1
1,2,3
1,5,2
4,3,5
5,1,3
4,5,3
1,2,5
4,1,2
10,11,2
1,2,3
2,1,11
11,1,3
5,2,1
3,1,11
5,1,3
1,4,5
1,4,11
10,1,3
5,3,1
0,1,5
4,10,1
8,3,1
7,1,5
10,1,3
4,3,2
4,2,1
4,10,3
3,1,5
3,10,5
10,2,0
