166,396,372,206
396,197,286,409
202,121,166,314
273,290,314,202
62,286,314,154
121,166,286,290
396,158,286,134
429,290,80,314
314,286,62,166
166,429,314,286
248,396,286,314
314,352,273,89
314,62,215,273
56,273,314,286
290,248,314,273
291,273,314,121
273,62,396,407
89,429,396,314
314,56,194,372
290,273,248,93
121,273,396,290
286,396,407,195
314,273,208,38
56,208,215,134
190,314,56,273
17,62,314,424
88,396,29,314
407,291,134,330
396,273,409,303
314,62,11,248
62,96,314,80
291,89,131,29
90,80,29,407
62,80,56,397
202,80,396,303
396,273,407,80
56,80,166,96
80,275,121,300
202,396,275,338
56,396,154,291
275,175,121,372
372,396,80,175
215,396,202,88
80,396,89,231
80,396,166,372
202,396,80,273
202,290,215,396
396,438,196,80
80,202,154,134
154,396,197,62
407,88,80,409
396,80,409,166
396,202,409,88
396,131,261,202
396,202,215,151
202,121,197,56
80,208,88,56
88,197,396,330
88,407,215,410
396,80,158,88
80,56,396,121
121,215,71,176
330,409,396,290
290,396,158,142
202,396,89,416
158,196,194,254
273,396,56,352
166,134,194,436
121,396,409,88
273,352,194,142
88,396,158,121
166,202,16,396
396,80,121,267
272,283,80,396
56,272,396,273
202,16,56,396
202,407,303,121
202,290,62,291
273,290,121,202
396,202,340,183
396,56,290,388
16,273,396,151
202,396,62,56
396,202,80,303
290,396,158,273
273,23,56,16
56,396,409,57
158,202,56,233
352,202,286,396
273,396,166,56
202,57,90,158
409,29,273,23
56,16,202,409
202,409,396,372
56,202,166,372
158,202,372,238
56,22,203,370
80,208,62,238
202,62,56,293
396,202,158,62
202,388,396,80
80,56,166,82
338,88,396,388
273,388,208,88
57,273,158,134
158,273,396,303
57,158,292,229
273,158,407,62
273,197,196,292
202,158,56,293
196,56,273,16
62,273,16,56
237,429,343,197
88,81,237,293
407,88,293,273
293,158,166,208
293,158,273,237
293,303,166,158
330,158,41,22
303,16,166,183
273,158,293,303
273,22,166,158
208,343,197,429
293,56,166,409
409,121,293,208
290,293,409,208
424,158,328,407
397,352,121,409
208,292,388,56
158,81,303,195
273,291,441,293
166,56,208,293
56,407,303,290
293,121,16,303
407,303,166,38
166,409,56,407
409,158,248,71
56,202,407,71
290,409,338,57
291,303,208,158
80,71,407,360
121,89,158,56
158,22,151,71
208,196,158,409
202,273,158,303
25,71,290,208
62,196,293,163
409,158,273,303
303,89,407,196
202,56,158,290
16,182,248,392
248,16,303,178
23,158,303,338
356,57,202,56
16,158,208,303
392,71,166,358
23,11,158,293
158,196,293,372
364,158,409,23
58,56,388,190
56,291,71,16
194,56,38,237
158,213,56,190
58,166,88,396
213,237,16,177
213,261,23,190
202,181,80,303
303,237,16,202
293,440,253,273
202,158,56,208
190,80,202,436
16,80,237,218
56,16,80,166
80,202,56,16
80,56,134,286
248,89,80,273
213,80,56,196
273,56,80,166
158,121,436,427
202,80,436,237
27,167,80,196
56,290,237,273
202,237,56,438
166,56,237,409
293,56,158,202
273,237,158,303
202,80,303,407
56,202,273,121
80,407,213,237
56,237,80,396
80,237,158,121
202,80,290,213
166,56,158,202
80,237,284,407
202,290,56,80
158,273,56,213
213,38,56,202
407,202,80,166
158,202,121,290
38,196,202,429
202,273,80,196
158,237,56,154
134,237,202,300
88,233,158,134
56,88,237,166
166,22,158,63
56,237,202,196
22,202,166,273
