winner_num,ar,ar_self
1.0,0.21506924275508554,-0.16189769428329492
2.0,-0.0642439113209109,-0.027589813446686207
3.0,-0.07389944636064294,-0.21832989339171838
4.0,-0.07825478650788631,-0.19208966525862414
5.0,-0.13072490572986772,-0.2618952030094527
6.0,-0.09873982166678441,-0.1998463195651926
7.0,-0.12397035328237327,-0.14130301380106203
8.0,-0.1603781442644333,-0.14193650114987022
9.0,-0.14986457160339872,-0.10991175854399104
10.0,-0.1347049600105933,-0.16797341485815942
11.0,-0.14691214621683446,-0.15200636189564198
12.0,-0.15339410213355897,-0.17066092806886668
13.0,-0.12598856210572285,-0.1770155754205044
14.0,-0.13494690713045276,-0.17289522613558783
15.0,-0.12572085268657873,-0.193865610150754
16.0,-0.10817149157045314,-0.18855129923535263
17.0,-0.11499469658841122,-0.1867458768965533
18.0,-0.11534145288121644,-0.16754130359853392
