3,2,1
1,0,3
1,2,3
3,9,1
1,3,8
1,8,0
2,4,3
2,3,4
1,3,4
11,1,2
1,3,0
2,11,3
8,3,11
5,3,6
2,9,1
1,4,0
3,2,4
11,3,0
2,9,3
3,2,1
6,3,4
4,1,0
6,3,0
11,3,0
1,2,3
11,3,1
2,1,3
3,2,1
1,9,3
2,9,1
6,2,3
1,3,11
9,6,3
5,2,4
0,3,11
3,11,1
1,2,3
4,6,3
5,1,3
4,2,9
11,4,9
4,9,0
3,0,6
1,2,0
11,3,6
11,2,3
8,11,1
2,3,6
4,1,0
6,3,0
3,11,1
11,1,3
3,1,9
11,2,3
11,3,1
3,2,1
9,1,3
11,2,3
2,1,3
9,10,11
0,4,6
3,4,9
10,5,3
3,1,9
2,3,9
4,0,9
0,4,3
3,6,9
11,9,3
9,11,3
1,3,9
7,4,3
1,9,3
11,7,3
9,3,2
9,0,7
2,6,3
1,2,3
11,3,1
1,3,4
11,2,4
1,9,3
1,2,3
1,2,3
6,3,11
9,0,3
2,9,3
1,3,9
5,3,9
1,9,3
4,9,3
7,3,4
4,9,3
4,3,1
11,2,3
2,1,3
5,9,3
9,2,3
1,2,3
4,2,3
2,11,3
9,1,3
1,2,3
2,0,4
2,4,3
1,2,3
9,2,3
9,2,3
1,9,3
1,3,9
0,4,3
3,4,0
4,0,3
0,3,4
4,1,3
2,1,3
2,1,3
1,3,9
1,9,3
9,2,3
1,2,3
2,4,3
1,2,3
1,2,3
1,4,3
1,4,3
4,2,1
1,3,5
9,1,3
1,3,9
1,9,3
2,3,9
6,3,1
3,4,1
7,1,3
1,2,3
1,9,3
11,7,3
2,4,1
4,1,3
4,1,3
1,9,3
9,0,3
2,3,4
3,0,4
0,2,3
3,9,1
2,1,3
3,1,9
1,2,3
4,3,9
1,9,3
4,1,2
3,4,1
3,2,1
2,1,3
0,3,1
2,1,3
5,1,3
5,9,1
9,3,1
0,3,1
0,3,1
2,3,1
2,3,9
3,2,1
3,9,1
2,3,1
11,3,1
2,1,3
3,1,11
4,3,1
2,4,1
2,4,3
9,3,1
1,2,3
7,1,3
5,2,3
3,2,1
2,3,1
3,4,1
0,2,1
9,2,3
11,3,1
2,3,0
0,3,1
5,2,3
11,2,3
5,3,9
5,1,3
2,1,3
4,3,1
0,2,4
0,2,3
7,3,11
9,3,1
7,3,1
9,3,1
2,4,3
9,3,1
11,2,3
2,10,3
2,3,1
2,3,1
2,3,1
2,1,3
4,2,3
9,3,4
9,2,1
11,9,2
5,1,3
5,4,1
3,4,1
2,4,3
3,1,0
3,2,0
2,3,1
2,1,3
11,3,1
2,3,1
9,1,2
3,2,1
9,1,2
3,2,1
3,9,1
4,3,1
9,4,1
3,2,1
0,2,1
3,1,2
11,1,2
3,2,1
11,2,1
3,1,2
2,1,3
9,3,1
5,3,1
4,3,1
2,5,1
9,3,1
0,2,1
9,2,1
9,3,1
9,3,1
4,2,1
11,4,2
3,1,2
5,9,1
5,1,0
9,4,1
1,4,2
