6,3,9
6,9,4
11,6,9
10,0,9
6,10,9
0,4,9
4,10,9
10,6,9
2,10,5
10,6,2
2,10,6
10,9,6
9,10,6
10,9,6
9,10,0
10,6,9
10,6,3
4,9,10
10,6,9
9,10,0
10,2,6
10,6,9
6,10,9
10,6,9
2,10,3
10,6,9
10,6,4
2,10,11
10,4,5
2,10,6
3,10,2
10,4,11
10,3,4
4,10,2
4,5,10
6,10,9
10,9,6
10,2,11
4,10,11
6,10,2
6,10,3
10,0,11
4,6,0
10,3,6
3,10,6
6,3,10
0,10,6
10,3,6
6,0,10
3,6,10
2,6,3
3,6,10
3,6,4
3,6,10
6,0,10
10,6,4
5,10,2
5,2,6
0,6,4
4,0,9
4,6,0
6,5,0
10,11,0
4,0,8
3,6,4
4,5,6
4,6,5
6,4,9
6,10,5
10,4,9
4,10,6
6,2,5
6,4,9
6,11,0
6,2,5
4,0,6
6,4,5
4,5,10
4,9,0
2,6,5
6,9,0
6,4,5
5,6,4
6,5,2
6,4,10
4,6,10
4,11,5
10,6,5
6,4,10
4,5,8
6,4,5
4,5,11
6,4,5
4,0,6
4,5,2
6,5,0
6,5,11
4,0,11
5,6,4
4,0,6
5,6,4
4,5,0
4,5,10
4,5,6
6,4,10
10,4,0
10,5,6
10,4,6
4,0,10
5,4,10
4,11,10
10,4,6
4,10,6
5,6,4
6,5,10
6,0,5
6,5,11
6,11,0
6,0,10
6,11,10
4,11,6
6,11,5
6,0,5
0,11,4
6,0,11
6,0,8
11,5,0
11,0,10
0,11,6
4,11,6
0,6,4
6,0,11
11,5,4
6,11,5
4,11,5
6,0,9
0,11,9
11,0,9
4,11,0
10,11,5
0,10,4
5,8,6
0,4,10
4,9,10
2,6,0
2,6,0
6,2,4
10,4,2
4,8,10
4,10,6
10,4,11
0,4,10
4,8,10
4,6,10
4,10,2
2,4,6
4,10,8
4,6,2
4,6,2
10,6,4
10,4,2
9,10,8
4,10,2
2,4,10
4,6,8
4,6,8
2,4,10
0,6,2
2,0,6
10,8,4
8,2,10
0,8,2
0,2,6
2,8,6
2,4,10
2,6,0
0,8,2
6,8,9
6,2,0
0,2,8
0,2,6
6,0,2
0,6,2
2,0,5
1,2,9
6,0,2
10,5,2
9,10,8
9,1,4
2,6,0
2,0,6
8,5,2
2,6,0
6,9,8
9,0,5
2,6,0
9,8,0
9,8,5
2,0,5
6,2,0
8,5,9
2,5,6
2,6,0
8,5,2
0,6,2
9,8,4
0,7,6
7,6,0
6,0,11
9,7,4
0,7,9
6,0,9
2,0,11
9,6,0
9,0,7
5,7,9
6,0,5
6,0,7
7,5,8
8,6,7
0,6,9
6,0,7
7,0,9
6,7,5
7,11,6
2,7,5
6,0,2
7,5,2
0,6,9
0,6,7
6,2,0
0,7,6
7,6,9
6,9,5
6,0,9
2,6,9
7,6,9
6,2,0
9,6,0
7,5,2
6,7,2
7,6,5
6,7,2
7,5,2
6,0,7
0,6,2
0,6,9
6,9,7
2,7,0
0,2,7
2,7,5
2,1,9
