27,288,247,109
202,355,441,444
232,263,394,90
247,43,288,199
120,25,122,225
292,263,441,364
216,243,120,298
355,210,303,357
284,160,441,298
98,324,248,112
187,355,202,248
119,429,288,79
22,402,288,407
326,62,303,357
309,431,190,441
359,159,371,439
49,390,226,120
293,338,134,286
167,214,288,143
227,134,344,187
444,53,210,244
445,273,267,389
132,363,232,255
79,233,398,365
303,74,253,411
389,160,191,74
362,41,172,444
27,346,411,186
363,438,346,271
77,415,157,225
13,288,3,252
209,322,79,121
309,463,216,303
378,288,186,298
463,444,398,378
25,454,298,458
56,248,355,186
29,371,288,112
244,72,68,90
3,267,342,455
151,25,417,43
288,25,325,204
40,288,444,90
170,390,62,444
60,228,244,86
77,186,244,72
14,258,271,112
368,378,186,303
112,401,226,303
303,38,378,232
175,44,401,431
254,357,284,232
159,321,90,226
125,160,165,248
342,93,3,13
112,13,68,186
431,368,44,288
398,364,243,90
72,203,444,382
364,210,355,458
303,202,441,364
378,303,198,43
378,357,240,441
336,441,186,125
45,303,112,186
458,44,371,112
42,280,223,44
258,103,29,43
132,89,247,288
312,371,240,112
68,90,303,43
412,47,214,154
199,253,263,58
240,315,312,326
101,303,58,230
303,130,419,441
244,25,79,226
30,45,336,325
221,424,75,321
282,226,303,309
199,255,4,132
366,355,186,232
5,45,288,80
79,311,186,143
166,227,76,389
240,389,216,181
350,79,389,68
244,173,463,68
170,311,350,68
72,244,25,88
203,178,389,433
365,243,173,226
29,186,214,444
346,186,15,458
247,396,288,211
120,194,248,441
345,309,25,267
312,399,174,350
27,30,112,311
382,3,186,392
227,33,462,223
90,364,441,244
344,444,321,41
228,368,394,79
216,232,125,411
225,216,29,389
444,230,263,58
125,41,58,315
93,232,226,72
130,68,44,429
344,390,170,357
25,447,411,190
209,346,90,112
458,90,371,216
45,90,112,186
74,226,42,44
247,186,90,244
90,390,444,13
79,444,323,68
254,112,79,364
194,210,74,112
90,225,181,364
72,312,441,232
455,112,3,394
68,311,286,225
463,342,441,424
288,223,328,311
336,411,312,90
336,113,181,401
226,125,298,43
25,295,166,90
43,295,55,398
321,378,90,186
13,244,112,79
43,68,312,458
303,44,187,226
397,298,303,68
236,222,134,441
298,261,389,55
