winner_num,ar,ar_self
1.0,2.522332462714018,0.293697854777881
2.0,2.061197107113503,0.1003760087339356
3.0,1.9622445754389828,0.009272868342588225
4.0,1.5718756356295294,0.015808757100771453
5.0,1.3554253978173025,-0.044030836534782014
6.0,1.32216866017483,-0.02703946019777892
7.0,1.225539501244572,-0.08656088421734665
8.0,1.0961097603914838,-0.09307364946237207
9.0,1.115746093874515,-0.06629525154603544
10.0,1.014971001382908,-0.09158436077553789
11.0,1.0118075007341258,-0.10750478527162333
12.0,0.9416519748121135,-0.09819728661906268
13.0,0.8985498804845884,-0.10713294862941558
14.0,0.7946242761325275,-0.11833973627679739
15.0,0.718707181057618,-0.09304562141864603
16.0,0.7191554021543052,-0.09350168540765602
17.0,0.7464230565818024,-0.07579657961648689
18.0,0.7383705255108814,-0.07956405887772366
19.0,0.7334689220763244,-0.0826268276324551
20.0,0.714984326505351,-0.09143378121285162
21.0,0.6909086551370516,-0.09176652739032976
22.0,0.6412571024375815,-0.08545487131318397
23.0,0.6272996912464353,-0.08237296903993341
24.0,0.5838941102632009,-0.08474263061721266
25.0,0.5490224253444613,-0.07161411443114152
26.0,0.5531874109876533,-0.05674128792679589
27.0,0.5384520072064876,-0.03990327164780705
28.0,0.5195474277759244,-0.04253130383806092
29.0,0.49922595403534675,-0.034326219792365054
30.0,0.45949322403179393,-0.029552935893648713
31.0,0.46487011591051375,-0.0347673613702183
32.0,0.47273144178855153,-0.02218332016597313
33.0,0.4725887675816465,-0.03694899902830506
34.0,0.44653890250769646,-0.053515267467955874
35.0,0.4368976339329538,-0.05389721751016152
36.0,0.4363228008459157,-0.04747171732235089
37.0,0.4355580049304626,-0.044703769177272035
38.0,0.41481153996497877,-0.05079353813670939
39.0,0.40430742065669945,-0.046937579462164036
40.0,0.3933752963623429,-0.05534387791160256
41.0,0.3866543534892515,-0.06600807141118081
42.0,0.38147474055755026,-0.07764914070595297
43.0,0.37785659524320914,-0.08868791929052977
44.0,0.37171573218817366,-0.08418027860171284
45.0,0.3701505604779196,-0.0858666570229557
46.0,0.35989845148928534,-0.07819751241229822
47.0,0.35111607643649223,-0.0786408634535265
48.0,0.3503847252492358,-0.0803786823502497
49.0,0.3388899910459586,-0.08351549602714714
50.0,0.3302263559864438,-0.09295595228542608
51.0,0.3318840702826511,-0.09014713714685896
52.0,0.30540801577946364,-0.08919978672060958
53.0,0.2963078196591682,-0.08515942246101804
54.0,0.2855274591050605,-0.08203665210457278
55.0,0.2717102510468674,-0.08118976430535108
56.0,0.2699007040793868,-0.08494787945127391
57.0,0.26319301847034704,-0.08766135409458098
58.0,0.2564326325114157,-0.08724165655970162
59.0,0.25165904364755876,-0.08576679455450109
60.0,0.24785204634325653,-0.08667238429945401
61.0,0.24562973188291792,-0.08872428728189985
62.0,0.23911325965343888,-0.09672005768943392
63.0,0.23956700532022857,-0.09382883896557426
64.0,0.23203071102171857,-0.09151723954523072
65.0,0.2363046869627825,-0.09194351109307441
66.0,0.23209442725770435,-0.0849742541555083
67.0,0.22490000059086346,-0.08420978079703967
68.0,0.22178369625055483,-0.08980942815387671
69.0,0.21063678165274236,-0.08771452288517967
70.0,0.21332516053656558,-0.08600365553449607
71.0,0.20947522554200138,-0.08561333724157427
72.0,0.2016270738830681,-0.08575348758712742
73.0,0.20003730542086995,-0.08617578538641735
74.0,0.1983673538543198,-0.0841468317657057
75.0,0.19436346448617492,-0.08973612306782675
76.0,0.18567076881506317,-0.09349142397871502
77.0,0.183958778950031,-0.09402652558436209
78.0,0.1748252924911735,-0.09293883410508563
79.0,0.169315264460963,-0.09002594186691648
80.0,0.16571265762461262,-0.09086209894973607
81.0,0.16619526710005328,-0.09338442884415477
82.0,0.16078152593882522,-0.0895672364522545
83.0,0.15459049230274102,-0.08633770316426581
84.0,0.14746790932557263,-0.08772872016429467
85.0,0.1443112234358177,-0.08996386457790695
86.0,0.14362102452185965,-0.09196490834279747
87.0,0.14134983865632322,-0.09404066781120823
88.0,0.13832452643587256,-0.09728237977865983
89.0,0.13514667230118338,-0.0988260266276767
90.0,0.13167221596903445,-0.09935229685958091
91.0,0.12553107352413728,-0.09610285181072231
92.0,0.12235846823019392,-0.09739997998518557
