0,6,9
9,1,6
0,9,6
0,9,1
9,3,1
2,3,9
10,3,2
2,3,8
2,3,9
2,3,9
2,9,1
3,2,9
3,9,2
3,9,2
1,3,2
1,3,2
9,10,0
3,9,10
9,3,10
3,9,10
3,10,9
3,9,10
10,3,9
10,3,9
3,10,9
3,10,9
11,10,9
11,10,9
11,10,4
11,10,4
11,10,4
11,10,4
10,4,11
10,4,11
2,10,11
2,10,9
2,10,9
1,10,9
3,10,2
2,1,9
2,1,3
3,1,2
3,1,9
1,3,9
3,1,0
3,9,1
3,9,1
3,1,9
3,1,10
3,1,9
1,9,6
6,4,9
6,4,9
4,6,9
4,6,9
4,6,9
6,4,9
6,4,5
6,5,4
2,8,5
8,0,2
4,2,6
4,0,5
4,0,5
4,0,5
4,0,5
4,0,5
4,5,0
4,5,0
4,5,0
4,5,0
4,5,2
4,0,5
4,0,5
0,5,4
4,0,5
4,0,5
4,5,0
2,0,5
2,0,5
0,5,4
4,5,0
5,4,2
5,4,2
4,5,2
4,11,5
4,11,5
4,11,6
4,11,6
4,5,6
4,11,6
4,11,5
4,5,6
4,5,6
6,5,4
4,5,6
6,5,7
6,0,5
6,0,5
0,5,6
6,5,0
4,5,6
5,4,6
5,4,2
5,4,6
5,4,2
4,5,2
4,5,2
4,2,5
2,4,5
4,2,5
4,10,2
10,4,0
4,0,10
4,11,0
4,11,0
11,0,7
6,11,7
6,11,7
6,11,7
6,0,7
6,0,7
0,7,6
7,6,0
7,6,0
0,7,6
7,6,0
7,11,0
11,0,7
7,11,0
7,11,0
7,0,11
7,0,11
7,11,0
8,7,0
7,0,10
7,0,10
0,7,10
0,7,10
7,0,10
7,0,10
7,0,10
3,2,0
0,3,10
0,3,10
3,10,0
3,10,0
3,10,0
0,3,10
3,8,0
3,8,0
3,8,0
3,8,0
3,8,0
0,3,8
0,3,10
3,0,10
3,0,10
10,3,0
3,0,10
3,10,0
3,10,0
3,10,0
3,8,10
3,8,0
3,8,0
3,8,0
3,8,0
3,8,0
3,8,0
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
8,3,0
2,8,0
8,0,2
8,3,0
2,8,0
8,0,2
8,2,0
8,2,0
0,1,8
8,2,0
8,3,2
2,8,3
2,8,0
0,8,1
2,1,8
2,1,0
1,0,2
1,0,8
1,6,2
8,1,2
1,2,8
8,2,1
8,1,2
8,2,1
8,6,2
8,6,0
8,6,1
8,6,1
8,1,2
8,2,0
1,0,6
6,0,11
0,11,6
0,11,6
4,0,6
4,0,6
4,0,11
4,0,11
0,11,4
4,11,0
4,11,0
3,4,11
6,4,0
0,6,4
3,6,0
3,6,0
8,3,0
3,6,8
8,3,0
8,3,0
0,8,6
6,0,8
0,6,8
0,6,7
0,6,7
0,6,7
0,6,8
0,6,8
0,6,8
0,8,6
6,0,8
6,0,11
6,0,8
6,0,11
6,0,5
6,0,5
1,11,6
6,11,0
6,11,0
11,0,6
11,0,6
0,11,6
0,11,6
0,11,6
0,11,6
