371,159,463,363
130,79,364,196
130,226,284,378
79,323,244,300
350,112,240,150
243,79,342,43
41,166,303,56
355,444,78,462
186,251,390,25
172,75,364,325
357,412,130,228
239,186,30,89
412,303,389,227
109,357,174,13
90,438,463,43
397,350,19,203
306,247,311,122
300,411,419,363
318,226,132,309
365,79,327,411
170,151,418,413
112,311,74,303
451,103,151,57
90,44,368,13
392,458,346,406
390,409,331,122
68,364,451,323
462,112,303,59
310,244,327,311
225,303,399,364
30,309,13,130
342,43,309,394
186,244,72,130
225,444,101,78
240,289,364,390
263,451,412,195
78,216,303,90
426,392,79,343
185,30,122,415
458,232,412,389
298,390,25,122
389,227,223,283
270,214,350,174
451,199,343,426
326,228,217,186
462,232,25,121
90,364,68,381
132,309,196,244
244,79,311,343
213,402,174,412
390,44,398,364
350,90,244,357
389,426,181,130
78,60,191,411
78,43,244,225
174,298,392,186
90,240,412,225
138,122,362,55
120,293,44,422
78,130,226,151
88,130,236,198
323,463,346,431
458,45,309,59
309,109,225,217
248,130,162,295
240,13,78,372
321,12,72,346
244,346,167,30
225,421,187,458
454,13,66,222
328,74,187,364
120,13,25,72
59,346,122,43
364,92,109,90
444,458,214,78
33,154,122,172
68,120,421,323
186,411,254,357
303,346,26,226
309,346,196,401
132,412,458,195
186,361,41,306
369,75,305,33
371,72,90,79
350,342,458,181
261,286,304,30
42,45,113,288
186,166,343,194
389,462,392,44
29,102,214,45
202,300,355,172
202,78,244,186
392,276,203,298
311,451,44,370
88,433,371,253
243,350,263,90
311,191,181,357
144,222,325,371
112,27,216,228
346,364,323,303
240,112,311,17
412,13,187,214
166,45,112,424
113,178,389,290
249,243,343,186
189,225,313,19
244,350,429,79
41,411,342,433
226,350,303,240
236,262,225,278
72,226,350,120
186,303,68,133
44,43,226,90
114,389,458,426
244,30,130,306
389,216,309,289
451,346,79,267
344,364,263,293
309,401,433,120
43,454,311,346
365,454,389,133
43,447,79,364
25,350,214,271
328,223,462,364
228,254,415,203
262,112,401,210
103,389,295,114
382,244,451,112
186,125,303,444
