winner_num,ar,ar_self
1.0,-0.2582207106072769,-0.2729254611101323
2.0,-0.23741521333197535,0.18514697977833605
3.0,-0.1486022647214159,-0.02037016805146319
4.0,-0.033113970739315324,-0.023240485586687676
5.0,-0.09310455967994713,-0.09860694776029455
6.0,-0.0456658382895071,-0.025573940889793922
7.0,-0.03767369508503415,0.013057521036299091
8.0,0.013166981573454972,0.036605600838073515
9.0,0.055902856484316255,-0.025199225703766093
10.0,-0.020688672550501108,-0.06804797613917801
11.0,-0.017207696100320802,-0.063313604497791
12.0,-0.040827389240931655,-0.0502381638370456
13.0,-0.043214381843690974,-0.07661921978994324
14.0,-0.06084326633046433,-0.06923795979513037
15.0,-0.06769290421808027,-0.06588418006393171
16.0,-0.07569903352398533,-0.08391241635293778
17.0,-0.0839257831526331,-0.08557388674529764
18.0,-0.08720236517580349,-0.061561765083781084
