winner_num,ar,ar_self
1.0,0.02551512648222265,0.271281885947636
2.0,0.9433095233894826,0.042681071939163706
3.0,1.2981642400226785,-0.15871367074641707
4.0,1.4878403694087656,-0.0938853678355851
5.0,1.8231534738633717,-0.12166354708536142
6.0,2.2347240608160517,-0.13683347290729186
7.0,2.3054134983232624,-0.10061553514231036
8.0,2.33880259857011,-0.0901184754847364
9.0,2.433270129475433,-0.12565422141479843
10.0,2.4074376411944467,-0.1264018665833977
11.0,2.609470920966082,-0.13797820164793118
12.0,2.643141408677059,-0.11487025899990755
13.0,2.6617372251261227,-0.1191281737047335
14.0,2.5653478819005704,-0.12970190117470426
15.0,2.561549082409245,-0.12368960544088248
16.0,2.4328813321885963,-0.14371103818117292
17.0,2.386594983947232,-0.15097321614658987
18.0,2.4024073402784296,-0.15475977964367105
19.0,2.3339587932264205,-0.16440367583299897
20.0,2.3448022935881903,-0.15549455811346458
21.0,2.281163469765868,-0.15602276169482132
22.0,2.259281074533452,-0.1578889197828136
23.0,2.2535060718584665,-0.15266486674737834
24.0,2.2364210245430542,-0.1687200187834551
25.0,2.1525882282513336,-0.17874935214386667
26.0,2.0988701843355644,-0.18267323886568354
27.0,2.07981591834236,-0.17931635704346438
28.0,2.0425556564546503,-0.1832059701941442
29.0,2.0428062644006153,-0.1871935100524722
30.0,2.009532053031993,-0.19294325411416202
31.0,1.9683512594632968,-0.19620688751237547
32.0,1.9225981601280577,-0.20623250683827055
33.0,1.9282275942427956,-0.2011243197756596
34.0,1.8786651444900122,-0.20613844587968522
35.0,1.82290308228959,-0.20746710762475584
36.0,1.833937291216838,-0.2033707425903689
37.0,1.826592717236743,-0.20741047794812417
38.0,1.787058146494851,-0.20749239984033852
39.0,1.7601882200900363,-0.2114195799147771
40.0,1.7327710137621022,-0.20613337618816185
41.0,1.721771605003379,-0.1958893416409201
42.0,1.7054102711919565,-0.19681428296205516
43.0,1.6499855889140198,-0.18635994398128408
44.0,1.615592971200178,-0.1897896093286423
45.0,1.5806395732344503,-0.19646982075353803
46.0,1.585248557099193,-0.19986136056461679
47.0,1.570601879702164,-0.2038685864247879
48.0,1.5371473725677984,-0.2052483969070994
49.0,1.4962740855251675,-0.20666716528094187
50.0,1.4625706413581199,-0.20737497422481055
51.0,1.4457119674834744,-0.2130161043220119
52.0,1.412501735888211,-0.21783981357781546
53.0,1.4077894680506198,-0.21996637583164125
54.0,1.379808437576438,-0.21931172039366698
55.0,1.385252743342484,-0.21579335466902605
56.0,1.364170053893103,-0.21520780069495193
57.0,1.3475210048932076,-0.2137291592676953
58.0,1.3436915462175523,-0.20891259843868115
59.0,1.322606889569811,-0.21039548035620614
60.0,1.3171133523826688,-0.20535904581835684
61.0,1.2974765803756183,-0.20221695952355467
62.0,1.2817775006606271,-0.20042133872473689
63.0,1.2730929365741575,-0.20145964388435356
64.0,1.2595297330622808,-0.20397551374038736
65.0,1.2505538666344829,-0.20475221320164583
66.0,1.22734097927481,-0.20299959688314817
67.0,1.2045866159824778,-0.2031956795085298
68.0,1.196033411650228,-0.20398523088453202
69.0,1.1931015814148234,-0.2039169827426648
70.0,1.1715139169076587,-0.204603494320991
71.0,1.1569006197158136,-0.20674448627946895
72.0,1.135559437620246,-0.208921559014403
73.0,1.1110268779059838,-0.20415564546537857
74.0,1.1073480033019818,-0.2069815830498537
75.0,1.0994690366911959,-0.21158484521465015
76.0,1.1023186683681652,-0.2090774096610999
77.0,1.0925337821717407,-0.2089298593491472
78.0,1.0931701034407744,-0.21002349835981327
79.0,1.0724471673451892,-0.2076415179312039
80.0,1.0598826433602837,-0.20972305130021962
81.0,1.0635301755216218,-0.2119997693145178
82.0,1.0558751096985715,-0.2137966910249025
83.0,1.045798882188191,-0.2149728576401544
84.0,1.0400147996595321,-0.2108953035166231
85.0,1.0323689939847105,-0.21013394105761685
86.0,1.0205421592651729,-0.21220478032389845
87.0,1.0142076323352693,-0.2148304589597071
88.0,1.0011041773544682,-0.2149980687793549
