5,10,8
10,11,8
10,2,5
4,10,0
4,10,5
6,5,10
10,9,5
11,8,10
10,4,8
10,11,5
4,10,8
5,10,2
10,4,5
4,10,8
9,10,4
8,10,4
5,10,2
10,8,5
5,10,2
4,6,10
10,5,8
10,8,5
5,10,2
10,8,5
2,10,6
10,8,5
5,8,10
10,5,4
10,6,9
8,5,10
10,5,6
11,6,10
5,10,6
8,5,2
11,10,8
10,8,9
10,8,5
10,4,11
4,5,8
10,8,2
5,8,6
4,8,1
10,9,5
2,10,9
8,5,11
5,10,9
10,8,4
5,10,9
8,11,10
10,5,2
5,11,2
10,8,5
2,5,9
2,10,8
10,8,4
10,5,2
10,5,9
8,5,4
5,8,9
0,10,4
5,8,2
2,10,9
10,5,0
8,1,4
5,6,2
10,5,6
8,5,10
10,5,8
2,10,11
10,5,11
5,10,8
10,2,5
10,2,5
8,11,4
10,2,5
11,10,6
10,2,5
8,11,10
8,10,5
2,10,6
10,8,5
8,10,6
10,5,6
6,11,10
10,6,5
5,10,8
10,6,8
10,8,6
10,8,6
8,10,4
5,8,10
8,10,11
10,2,5
10,2,5
10,2,6
5,10,2
10,8,11
11,8,6
10,5,6
10,6,5
10,8,6
10,6,8
10,5,6
5,6,10
10,6,5
10,6,8
10,5,6
10,5,6
6,0,10
10,11,5
8,10,4
10,6,5
10,5,8
5,10,6
5,10,6
10,6,5
10,5,6
10,11,5
10,0,6
8,5,10
10,5,8
10,11,8
10,6,5
10,5,6
6,11,10
6,11,8
10,5,11
10,6,8
6,10,8
10,5,6
6,5,10
8,6,10
10,11,6
10,5,6
6,11,8
10,6,5
10,6,11
10,11,6
6,5,10
10,6,11
10,6,8
10,6,8
0,4,10
5,10,6
10,6,4
10,6,8
11,6,10
10,6,11
6,5,11
10,6,4
11,6,4
10,4,0
10,4,6
5,6,10
10,4,6
8,10,11
5,10,6
10,6,11
5,10,6
4,6,8
11,10,6
10,6,5
6,11,10
6,5,10
8,6,4
11,6,4
10,6,11
8,6,11
10,6,11
10,6,5
11,10,6
10,6,4
4,6,10
6,5,10
10,6,4
10,6,8
6,10,4
8,10,6
10,4,8
4,6,8
10,6,11
10,6,4
10,6,4
4,10,6
10,6,5
6,5,10
8,10,6
4,10,6
9,6,5
8,6,4
4,6,0
5,6,9
9,6,11
5,8,10
10,5,11
9,10,6
10,6,8
10,6,4
10,6,5
8,6,10
5,6,8
10,5,9
9,6,8
6,10,9
9,6,5
4,6,5
6,10,4
10,6,4
8,6,10
6,4,8
6,8,4
0,10,4
11,10,8
6,8,9
10,6,5
5,6,10
10,6,9
10,6,8
6,5,11
5,8,10
5,8,6
8,10,0
6,10,4
6,5,11
10,6,0
10,6,0
2,6,9
10,2,8
9,6,8
6,8,10
6,8,9
4,6,0
5,6,8
0,6,10
10,6,0
9,10,6
6,0,8
0,6,10
0,5,6
0,10,6
0,10,6
10,6,8
6,0,11
2,10,0
0,4,6
0,6,8
9,0,10
5,6,8
0,2,4
0,6,4
10,7,5
11,10,7
