11,1,7
8,1,7
1,3,7
2,1,7
8,1,7
7,1,11
11,8,7
5,1,7
11,1,7
1,0,7
3,11,7
8,2,7
2,5,7
1,3,7
2,3,7
3,1,7
5,8,7
11,1,7
11,8,7
5,2,7
0,1,7
3,8,7
5,8,7
8,1,7
0,1,7
1,2,7
5,1,7
3,1,7
3,1,7
1,0,7
0,1,7
8,2,7
8,11,7
11,7,0
1,3,7
8,0,7
1,11,7
0,1,7
2,5,7
8,11,7
5,7,11
5,2,7
11,8,7
1,8,7
5,1,7
11,2,7
1,2,7
8,11,7
8,2,7
1,8,7
8,1,7
8,1,7
2,11,7
11,7,1
2,1,7
8,7,1
0,1,7
11,1,7
11,2,3
7,1,2
1,2,7
11,1,7
4,5,1
1,7,2
10,1,11
2,3,11
3,7,1
7,2,11
8,7,1
6,2,7
11,7,2
1,7,11
3,2,7
7,2,3
7,1,11
1,7,2
3,1,7
1,3,7
7,2,3
7,11,1
1,7,3
1,2,7
7,3,11
7,3,1
1,7,2
1,11,7
0,2,1
7,3,1
2,7,1
6,7,1
7,11,2
2,7,3
2,7,3
7,1,3
7,1,3
7,1,3
7,1,3
3,2,7
7,3,1
11,2,3
1,7,3
11,7,3
8,1,7
1,7,3
3,1,7
3,1,7
7,1,3
1,7,3
1,3,7
1,7,3
1,7,3
3,1,7
1,2,7
7,1,3
7,3,1
7,1,3
7,1,3
2,1,3
7,1,3
2,1,3
1,2,3
2,1,3
2,1,3
1,2,3
1,2,3
10,1,3
2,1,3
2,1,3
2,1,3
2,1,3
11,3,1
1,2,3
7,1,3
4,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
7,1,3
7,3,1
1,7,3
3,2,6
3,2,5
7,1,3
7,3,1
7,3,1
7,3,1
7,0,1
2,1,3
5,1,3
7,1,3
3,0,6
7,3,1
7,3,1
7,1,3
2,1,3
7,3,1
7,3,1
5,3,1
1,3,7
5,3,1
7,3,1
7,1,3
7,3,5
7,1,3
7,1,3
7,3,1
7,3,1
1,3,7
7,1,3
1,3,11
7,1,3
11,3,1
1,3,7
1,7,3
7,3,11
7,3,11
11,1,3
11,1,3
7,1,3
7,1,3
11,3,7
7,1,3
7,11,3
4,3,7
1,7,3
5,7,3
7,11,3
4,1,7
7,3,1
7,3,11
7,11,3
11,3,2
4,10,3
1,3,11
1,4,3
1,6,3
1,4,3
4,3,1
7,10,3
10,4,3
10,1,3
1,10,3
4,10,3
1,2,3
1,4,3
4,3,5
1,10,3
3,5,2
1,10,3
4,3,1
1,4,3
10,4,3
1,4,3
3,2,6
1,4,3
1,3,4
6,10,3
10,3,2
1,10,3
1,3,2
2,10,3
1,10,2
1,10,3
1,10,3
4,3,10
4,10,3
2,10,3
11,4,1
11,10,3
2,10,3
2,11,10
3,11,1
1,3,2
3,10,11
3,2,10
1,10,3
3,1,10
4,10,3
1,3,4
10,1,3
10,1,4
1,4,3
5,3,2
11,4,3
11,3,8
3,10,11
4,10,3
10,4,3
10,4,3
0,3,10
