winner_num,ar,ar_self
1.0,0.737433999058795,-0.21345151325532674
2.0,1.962484177400324,-0.19749548783821602
3.0,2.3909898744864138,-0.4195952606231592
4.0,4.114074001242936,-0.38986164894467135
5.0,4.184083518796439,-0.35305410887631794
6.0,3.4710954933062963,-0.3777797781134381
7.0,3.042312626957356,-0.3438806901255418
8.0,3.065313680129597,-0.30835998707757917
9.0,3.0368350243529676,-0.2986550347092596
10.0,2.7786029052831385,-0.29608260482866355
11.0,2.572271843462356,-0.2947399620922705
12.0,2.361024986271363,-0.3037867399428432
13.0,2.238003279637508,-0.2895570633045371
14.0,2.1004985875540556,-0.31625974989822614
15.0,2.016823220502034,-0.3171982593225241
16.0,1.9557514360460613,-0.3039484609788904
17.0,1.865092024705132,-0.29559061301724143
18.0,1.8121445208193387,-0.2878899720811656
19.0,1.7480861873922344,-0.2967057298037885
20.0,1.6362367159624278,-0.2969925571916081
21.0,1.563658231462171,-0.2785236861192091
22.0,1.616699136473473,-0.2808615517782542
23.0,1.5994092689164225,-0.2794763936599246
24.0,1.590450288763226,-0.2836022357164484
25.0,1.5833139278372257,-0.2775632962004234
26.0,1.5372465039916947,-0.26437722642283734
27.0,1.5464724323763157,-0.26862303425593737
28.0,1.51103898710226,-0.2697789328997964
29.0,1.471922153949074,-0.26474308853841366
30.0,1.4547824575354569,-0.2763152202402738
31.0,1.429905944259886,-0.2688678068497212
32.0,1.3972626295171096,-0.2719553261494676
33.0,1.3431396418619608,-0.2693677426286366
34.0,1.3096679941096232,-0.268903405444038
35.0,1.2658933846637344,-0.26685320248968414
36.0,1.2463590967862643,-0.26501973426063985
37.0,1.2115817671855984,-0.2603226834958783
38.0,1.173220753591036,-0.2616616996181008
39.0,1.1329359886797374,-0.2581773360237505
40.0,1.119981928969728,-0.2540702222400646
41.0,1.0887618746807544,-0.2482767756655011
42.0,1.0686903232169573,-0.24547544983585445
43.0,1.0448186574407767,-0.24518644995134575
44.0,1.013247374925648,-0.25055459253564427
45.0,1.0078824812933656,-0.24963810282466203
46.0,0.9921162907489269,-0.25722727772534204
47.0,0.9820638850052619,-0.2527977190008758
48.0,0.962753757785441,-0.25202919472137975
49.0,0.9494333183397274,-0.2554503371431619
50.0,0.9356095122592112,-0.253497386021197
51.0,0.9256617548392498,-0.25760543301537997
52.0,0.9249294126996799,-0.25482954029424065
53.0,0.8988472080975813,-0.2473162616365725
54.0,0.8824876250231148,-0.25228322115176827
55.0,0.8683661291689397,-0.2498262251337735
56.0,0.8462526711391105,-0.2559148742895908
57.0,0.837283585001872,-0.2556517123113027
58.0,0.8412717380729029,-0.2513997220941828
59.0,0.819061146129378,-0.2513295331414499
60.0,0.7961061154926239,-0.24525088155201857
61.0,0.7950862361918378,-0.24862253467051576
62.0,0.7798613202396496,-0.2480097155223182
63.0,0.7769785543544296,-0.2441509981175235
64.0,0.759841454512082,-0.2420387276455982
65.0,0.7408173994745824,-0.24309971373333417
66.0,0.7362236685547974,-0.24481540753202002
67.0,0.7269399151386906,-0.2431720373171754
68.0,0.7210042583365135,-0.2422048870810236
69.0,0.712777641558209,-0.24110172888108006
70.0,0.696092473405328,-0.23775374681234795
71.0,0.6792077644514964,-0.2351709420399366
72.0,0.668045105737985,-0.21393458579557756
73.0,0.6601459009129624,-0.21604765025311512
74.0,0.6514132204243626,-0.22199128596153883
75.0,0.6427595992947936,-0.22193122079112304
76.0,0.6268951505099638,-0.22144202035969707
77.0,0.6123698566648013,-0.22126183170695668
78.0,0.6050461672036087,-0.21929651176996556
79.0,0.5963856142586483,-0.21587390932255202
80.0,0.5876567431636888,-0.21645892604652828
81.0,0.5734537175323278,-0.214466976746013
82.0,0.5646105351578954,-0.21577893365532452
83.0,0.5582797822291976,-0.2145813168264361
84.0,0.5454543032564494,-0.21474334067360257
85.0,0.5420671034941711,-0.21668220157215223
86.0,0.532612354576981,-0.2169219865928007
87.0,0.5266616093456964,-0.2196269455221691
88.0,0.5223293796826551,-0.22280921171395907
