9,10,7
9,5,2
0,9,7
10,4,0
10,0,6
10,7,5
7,6,1
10,7,9
11,10,8
9,10,8
10,7,2
1,0,4
4,10,1
0,7,1
7,10,4
2,7,10
7,10,9
2,4,5
4,7,0
4,10,7
1,10,0
9,7,6
7,10,8
2,1,10
10,9,7
2,4,9
0,10,7
0,10,7
7,11,2
10,6,7
10,7,0
4,6,2
4,0,7
0,6,10
2,10,8
8,7,0
10,7,6
9,1,10
2,7,10
7,11,10
1,7,8
2,1,10
10,7,9
6,7,5
5,9,10
0,9,7
10,4,5
10,0,7
5,6,9
9,5,7
10,7,6
4,0,2
0,4,10
0,10,4
10,0,2
10,0,7
7,6,5
10,0,5
0,4,10
1,6,3
10,3,1
7,10,5
4,9,7
10,4,0
10,7,6
7,1,6
5,9,10
8,5,10
5,6,10
10,4,1
10,7,2
0,5,10
11,0,7
2,10,5
7,0,11
2,10,6
10,4,0
4,0,6
4,0,10
6,5,10
9,10,8
4,5,10
4,0,10
10,6,4
10,5,0
1,6,10
10,8,1
4,7,2
0,4,7
0,10,4
10,7,1
6,9,10
10,7,5
10,2,9
10,1,5
9,10,7
0,6,10
7,10,4
10,7,0
0,5,6
9,0,10
7,0,10
9,10,0
7,10,6
9,10,1
10,7,0
10,7,0
10,0,7
10,0,7
10,2,0
10,7,6
5,10,8
6,10,5
5,7,10
10,0,5
0,4,7
0,7,4
0,10,7
10,7,8
10,8,5
8,10,7
10,7,8
10,0,7
10,0,6
6,0,7
7,11,10
10,6,7
7,6,0
10,0,5
6,0,10
8,6,7
10,6,7
10,5,8
11,7,6
9,10,5
7,0,10
0,6,4
8,10,0
10,7,11
6,10,8
8,0,10
0,4,10
5,4,10
7,6,1
7,10,1
4,1,10
0,4,10
4,5,0
4,0,10
6,0,10
10,6,0
10,6,7
6,5,7
10,6,8
9,0,7
0,5,10
9,10,2
5,6,10
0,4,9
6,0,10
8,5,10
11,6,9
9,10,5
6,0,9
4,11,10
4,6,10
6,11,8
10,9,11
9,6,5
11,10,6
6,10,9
0,7,10
10,9,6
8,10,5
6,11,7
10,4,8
4,10,6
4,8,10
4,0,6
10,0,11
10,6,7
11,7,6
10,4,11
10,4,2
9,1,5
9,6,5
4,1,10
9,1,4
8,6,0
9,6,0
9,0,5
9,11,8
3,6,5
5,9,10
0,1,10
7,4,0
0,10,4
7,10,6
11,7,9
8,10,5
10,5,6
7,8,0
4,7,10
4,7,0
4,9,7
4,9,10
0,6,7
1,10,11
6,7,8
4,6,10
10,0,11
0,11,8
9,6,8
10,7,6
5,9,6
10,9,7
10,6,8
0,6,7
8,10,4
4,8,5
0,4,8
0,4,8
4,11,7
10,6,7
10,2,7
2,6,7
10,2,6
7,9,5
10,8,4
6,9,8
6,4,0
4,9,10
4,3,8
6,7,8
7,10,5
7,10,8
10,6,9
0,7,8
0,7,6
10,7,2
10,3,7
3,6,7
2,10,4
0,7,2
0,10,7
10,0,6
6,0,7
7,2,4
2,10,7
7,3,11
7,3,6
