6,3,9
3,8,9
6,8,11
9,10,4
0,2,6
4,3,10
0,10,2
6,10,0
3,2,10
10,3,4
2,6,10
10,9,8
6,9,10
10,6,9
9,10,4
10,6,0
10,3,6
10,3,9
10,6,4
9,10,6
2,10,6
10,6,9
6,9,10
10,6,3
3,8,2
10,6,8
6,10,4
10,11,5
10,4,3
10,6,8
10,3,6
4,10,11
3,10,4
6,4,10
10,11,5
10,3,6
10,3,6
3,10,6
10,11,4
3,6,0
6,3,10
10,0,11
3,10,6
3,10,6
6,3,10
3,6,4
10,6,0
3,6,10
10,3,11
3,6,4
3,6,8
3,6,10
4,3,6
6,3,0
3,10,4
3,6,4
10,2,5
2,6,5
6,0,4
0,5,6
0,6,4
5,6,2
3,11,10
3,5,4
0,6,2
7,0,5
6,5,2
3,4,6
5,6,2
4,3,8
4,0,6
6,5,2
4,8,6
6,11,0
6,2,3
3,8,4
4,6,2
4,5,11
9,4,0
6,0,2
6,8,4
9,10,8
5,2,3
2,6,5
4,6,8
6,2,10
8,7,11
6,5,8
4,6,8
4,5,8
4,0,6
5,4,8
4,5,6
6,8,11
4,5,2
6,5,8
8,6,5
4,11,8
6,0,2
8,4,5
6,5,0
5,4,2
3,0,5
0,5,6
6,5,10
3,10,4
0,5,6
4,5,6
0,4,10
10,0,2
10,11,0
4,10,6
4,8,10
5,6,8
6,8,10
8,6,10
6,11,8
11,6,8
10,6,8
6,10,8
8,9,6
6,11,8
8,6,9
4,0,8
6,0,11
6,8,0
7,11,8
11,0,8
11,0,8
4,0,11
8,6,0
8,6,0
8,11,5
6,8,5
4,11,8
8,6,0
8,11,0
11,0,7
4,0,8
8,0,10
3,8,4
2,5,0
4,10,0
0,4,2
2,6,0
2,6,10
4,6,10
10,4,3
4,3,8
4,10,0
10,4,8
4,0,10
10,4,8
0,6,4
5,2,10
10,6,4
10,3,8
2,4,5
4,8,10
6,10,8
4,10,2
10,8,6
4,8,2
2,8,10
8,4,6
8,0,10
2,4,10
6,8,10
2,6,4
4,8,10
2,10,8
2,8,4
2,6,0
10,4,2
4,8,2
2,6,10
3,8,10
6,9,8
2,6,9
8,6,9
2,0,6
5,6,2
6,8,10
6,5,2
9,8,10
1,2,8
2,5,9
10,8,3
1,4,9
2,6,8
10,4,0
2,8,3
0,6,8
1,8,6
5,1,8
5,2,6
8,10,9
5,8,9
7,0,8
5,6,8
9,8,5
7,5,0
5,6,8
2,8,9
6,0,8
8,9,11
0,2,7
0,7,6
1,2,6
8,9,7
2,0,7
6,0,9
11,6,8
8,6,9
5,7,9
8,7,5
5,0,6
8,6,0
8,7,0
6,7,8
8,6,0
6,0,7
7,5,8
6,0,8
7,0,8
7,5,2
0,2,6
2,7,8
0,8,6
6,2,7
0,6,2
7,0,8
8,7,0
6,0,9
0,8,6
5,2,6
8,6,0
0,6,7
0,6,9
7,5,2
0,6,7
2,6,9
6,8,9
7,5,2
0,11,6
6,0,2
0,6,10
8,5,2
7,0,8
7,0,2
7,6,0
9,1,5
