363,444,463,132
226,152,172,429
199,226,429,373
321,226,199,462
444,226,190,454
41,209,190,226
429,88,68,172
41,226,25,386
463,25,119,288
25,41,386,282
25,202,199,90
328,193,462,68
199,411,78,462
262,439,411,175
311,68,340,424
27,311,353,263
311,457,211,321
153,138,407,412
462,242,458,271
462,18,123,325
333,367,462,418
429,75,68,382
462,451,6,106
228,78,190,411
228,78,106,334
78,462,228,174
78,190,411,462
78,429,228,462
203,102,228,254
78,41,374,176
228,462,45,78
226,78,190,411
190,78,429,431
102,190,78,226
78,363,226,228
78,363,462,228
226,78,462,64
226,112,462,102
102,393,226,462
102,226,462,64
412,228,299,102
102,448,363,94
211,88,349,143
238,45,321,228
371,462,228,132
45,371,104,112
228,429,159,94
462,210,365,333
228,325,463,210
429,228,188,372
457,228,226,431
226,228,18,299
226,311,102,444
226,18,102,327
327,226,190,138
311,429,228,88
462,429,226,327
462,40,226,429
325,429,261,100
45,429,462,41
190,226,209,130
226,78,159,9
78,209,228,226
9,209,226,172
78,226,41,209
9,226,209,130
209,226,454,88
209,88,190,78
78,45,102,272
78,45,216,88
88,78,152,405
78,209,330,88
118,223,305,78
462,190,444,64
226,462,444,9
363,462,371,463
462,458,363,45
462,342,90,353
226,209,311,462
311,209,84,90
3,88,148,187
3,78,148,353
78,90,362,272
9,272,78,75
78,172,209,138
172,102,5,41
102,462,448,172
78,429,462,431
209,102,41,438
5,90,209,68
209,119,363,94
439,448,132,3
3,102,182,132
309,3,78,88
102,226,254,216
68,286,226,102
102,418,309,202
102,41,226,45
102,45,41,353
286,371,102,45
102,226,325,90
41,209,102,424
424,102,209,118
102,371,25,45
102,123,199,424
45,75,102,41
371,41,444,45
226,41,102,371
78,199,226,90
340,226,291,78
226,78,173,411
78,321,45,349
286,412,444,78
363,68,444,231
41,412,248,444
272,444,289,227
458,444,45,311
173,444,272,458
444,429,309,109
371,444,41,429
363,41,172,444
209,444,41,429
444,41,109,3
41,363,444,172
45,429,118,333
112,371,228,363
173,444,172,199
45,444,199,371
64,78,401,199
4,199,374,41
321,41,386,68
374,327,41,462
291,412,374,309
199,254,64,444
132,412,462,309
309,363,41,172
172,199,41,340
88,172,424,299
386,199,138,299
199,272,226,309
3,272,462,319
60,272,298,254
209,112,199,45
112,386,327,226
190,209,462,226
62,209,75,401
75,209,41,327
462,444,159,412
78,75,209,180
424,78,62,444
18,90,102,362
458,41,102,78
401,78,194,309
18,78,300,353
462,75,102,272
102,78,458,18
102,88,138,311
102,194,429,211
118,102,327,386
462,344,88,3
226,333,462,128
102,462,226,218
462,218,78,128
102,254,462,226
218,132,138,253
462,272,458,309
272,444,45,132
462,327,102,228
172,458,462,45
88,102,458,41
209,462,311,288
68,462,226,458
64,78,118,45
173,68,112,444
363,163,64,462
444,68,363,226
462,363,90,102
462,458,172,45
64,88,102,462
393,462,272,172
226,199,462,78
199,68,216,104
102,118,90,206
102,462,333,226
102,64,444,386
78,102,216,68
199,78,363,444
78,444,102,401
78,309,272,209
272,309,59,143
102,309,401,209
68,90,309,272
272,309,23,409
429,309,421,41
309,272,209,59
309,176,411,117
209,272,370,409
309,84,209,132
209,118,90,380
209,199,380,18
288,199,458,118
288,444,272,18
288,444,102,172
190,438,202,75
271,52,444,409
94,172,118,53
102,41,286,313
216,368,286,6
216,41,52,209
421,216,371,52
421,52,216,362
41,102,458,226
52,78,458,293
458,421,64,363
340,418,216,462
226,363,444,98
228,78,363,209
176,228,98,18
363,18,340,228
362,444,112,424
371,78,340,309
362,299,186,78
444,90,424,286
286,340,448,363
226,90,231,30
226,122,209,90
362,90,371,78
64,387,90,218
386,228,90,458
362,52,327,78
172,371,463,64
64,172,104,371
311,88,172,324
462,311,88,104
371,226,75,104
228,386,75,88
62,94,288,113
288,311,226,228
88,226,173,90
199,88,368,18
288,199,228,113
462,124,75,450
228,226,113,173
88,288,462,226
102,393,124,18
462,288,52,216
18,462,88,222
228,102,458,88
102,18,186,88
288,459,409,87
173,88,327,102
102,163,393,458
363,88,90,163
199,458,102,288
363,102,186,231
102,199,429,371
199,88,102,163
102,88,444,231
102,199,173,327
309,199,221,459
90,298,173,429
309,370,202,268
272,199,90,238
90,199,94,62
172,41,321,199
0,102,199,412
132,102,167,104
41,102,90,444
199,41,444,74
321,41,102,429
102,132,226,98
321,210,326,146
102,288,444,199
425,458,199,216
152,444,371,382
444,238,119,288
444,152,429,238
405,169,49,152
444,152,405,41
233,18,146,147
429,112,282,405
152,75,238,119
238,112,75,119
152,106,188,130
288,166,119,238
130,333,102,52
90,288,41,145
112,106,169,288
209,106,41,112
41,288,102,132
216,112,231,64
226,288,216,45
90,3,41,282
78,102,226,216
52,216,90,127
238,216,367,334
462,226,311,319
462,64,88,299
443,424,311,367
75,194,325,216
41,226,424,3
75,226,370,3
226,75,147,94
226,424,147,133
132,226,286,173
41,132,147,340
132,462,459,3
41,462,132,311
321,199,132,172
462,172,321,18
104,199,132,321
321,363,106,462
199,78,340,321
321,147,90,132
462,118,78,288
106,18,73,133
462,118,288,18
463,118,147,133
147,199,133,216
462,78,133,3
462,199,147,90
462,199,147,17
102,462,199,147
102,462,418,317
102,429,298,41
282,365,138,288
288,75,41,102
288,90,321,282
226,90,124,418
462,119,199,138
172,444,41,288
462,288,71,3
288,118,226,462
199,288,118,462
288,409,5,74
119,17,340,106
74,199,462,362
462,226,176,199
362,119,462,216
462,118,444,199
462,363,288,370
288,462,444,176
0,17,364,122
132,288,133,75
132,444,0,363
444,216,226,330
138,424,458,6
372,330,118,53
372,138,424,156
90,372,226,462
370,226,156,372
60,372,226,156
90,60,444,118
118,226,462,412
209,102,9,5
138,365,374,209
309,40,273,311
173,327,365,424
75,458,327,371
327,216,288,321
216,288,83,74
367,327,183,234
102,429,424,438
8,214,327,385
439,74,210,209
74,199,418,365
199,133,53,258
199,83,462,8
40,194,363,327
462,194,138,317
462,78,226,452
462,78,321,40
462,78,226,40
462,226,40,78
78,317,226,462
152,311,112,462
462,429,411,334
41,429,379,462
321,363,209,112
429,90,288,175
462,226,429,90
327,90,288,18
288,327,409,90
288,143,18,118
429,78,90,288
230,327,90,288
285,288,334,457
78,327,334,88
288,78,418,311
288,78,362,90
288,78,149,90
78,199,444,73
288,363,88,78
143,113,78,363
260,173,132,226
132,327,334,299
286,112,288,364
327,176,282,173
288,173,149,327
88,113,271,327
327,188,367,299
78,216,462,173
364,216,173,102
444,78,462,429
78,409,321,216
374,364,462,444
175,462,7,249
226,41,231,429
429,364,462,348
386,64,152,349
33,429,78,6
429,152,462,88
429,364,152,98
226,429,299,448
102,429,92,343
102,444,67,112
152,112,444,459
429,102,311,149
164,67,287,288
169,83,429,26
429,83,151,78
102,132,429,53
102,225,282,41
370,429,225,152
285,462,41,38
444,102,176,41
367,102,429,3
98,370,367,225
98,429,367,327
18,64,327,112
211,327,444,26
327,429,211,216
429,327,113,367
272,429,327,449
429,444,6,367
327,288,462,429
444,288,113,327
462,429,132,211
429,462,272,132
462,429,132,288
15,429,462,143
462,444,64,424
75,462,147,132
211,152,279,209
112,64,444,462
112,462,176,288
462,41,288,119
112,311,64,462
444,462,362,216
462,226,429,444
327,424,3,192
288,33,41,394
327,429,216,363
327,118,424,394
424,449,211,309
176,33,424,279
424,462,90,18
424,462,60,228
3,462,424,412
132,409,226,424
409,424,411,377
411,33,424,176
462,226,199,377
411,343,168,102
462,444,199,327
199,94,209,118
211,199,209,327
199,211,209,424
211,94,199,173
370,9,374,288
102,211,132,112
462,90,199,211
112,424,132,444
199,374,255,33
444,226,462,199
374,288,238,253
370,90,409,226
226,90,370,462
370,288,152,409
288,238,211,67
288,424,458,238
288,211,37,370
238,271,327,37
444,327,288,211
298,199,286,362
182,199,90,226
282,327,409,211
211,112,64,327
9,225,226,90
90,462,225,327
40,462,90,440
40,226,444,225
429,152,238,176
44,226,225,462
367,225,309,24
143,364,429,135
462,152,40,448
462,186,429,367
226,40,309,78
73,327,40,98
112,40,206,327
143,172,41,78
462,90,424,40
113,216,199,78
364,199,279,216
370,226,78,149
152,216,367,112
78,113,311,231
429,88,272,78
78,152,231,145
226,444,132,225
311,152,225,118
211,118,225,335
118,424,113,143
118,367,309,226
321,41,132,75
226,199,367,190
225,444,231,60
429,231,444,41
225,199,424,265
367,424,231,78
225,444,226,78
226,286,311,78
225,424,152,102
216,225,327,311
225,152,429,169
78,225,444,182
225,199,429,216
225,199,78,429
225,211,429,199
429,226,463,112
429,311,225,78
429,327,311,225
75,429,199,152
287,90,424,311
429,462,78,199
