5,4,7
4,3,0
5,2,7
0,4,11
9,6,0
6,0,11
5,7,11
6,7,0
6,7,0
7,3,0
3,11,0
7,3,11
5,7,0
5,7,0
11,3,0
0,7,11
3,0,7
3,7,0
2,11,3
0,4,7
5,7,0
3,7,11
5,7,11
1,7,0
0,2,3
4,0,7
1,3,0
1,3,0
1,3,0
1,7,0
2,0,3
11,3,0
8,5,7
2,1,3
3,6,11
3,11,7
0,7,5
5,7,3
10,5,11
5,3,11
5,6,7
10,8,7
3,7,0
3,7,0
10,7,11
5,7,4
5,7,0
6,3,7
0,7,11
3,0,7
7,3,0
3,11,7
0,3,7
10,2,7
10,0,7
0,3,7
7,3,0
2,11,3
10,11,3
3,10,11
3,10,11
6,0,3
11,10,7
1,11,3
10,11,3
3,11,7
8,11,3
7,11,3
3,6,9
11,6,3
8,11,10
10,11,7
11,1,3
10,8,11
2,1,7
9,1,3
7,1,3
11,6,3
1,10,11
8,11,3
1,3,7
6,3,0
7,1,3
2,11,3
0,3,7
1,3,0
8,1,3
9,3,7
6,1,3
8,2,3
5,10,3
10,8,3
8,0,3
8,7,1
2,1,3
10,11,3
10,9,3
1,11,3
10,11,3
1,11,3
9,3,10
1,3,11
10,11,3
10,11,3
1,11,3
10,11,3
10,11,3
9,6,3
9,3,6
11,6,3
8,3,9
9,3,11
11,10,3
8,0,3
7,3,0
2,0,3
1,2,3
2,8,3
5,2,1
1,3,2
1,2,3
9,3,2
2,9,3
2,10,3
4,10,3
6,1,9
2,1,3
5,3,1
5,9,1
6,3,11
11,2,3
2,10,1
4,2,1
8,3,2
1,2,3
1,2,3
6,2,1
1,2,6
4,2,1
1,9,2
6,4,1
2,6,9
6,4,11
8,4,10
5,4,0
6,9,7
7,9,6
9,1,6
4,2,1
1,2,4
9,6,3
0,4,6
11,1,4
9,1,6
9,1,6
6,11,3
7,6,3
6,5,1
7,1,5
1,9,6
3,1,6
9,1,7
6,9,1
8,11,9
9,1,6
9,7,1
6,9,1
6,9,11
7,1,11
1,6,9
6,1,11
6,7,9
9,6,11
6,7,11
7,11,9
6,3,11
5,4,11
11,7,4
6,9,1
9,6,11
11,6,7
11,3,0
3,6,7
9,3,11
6,11,3
11,1,7
4,11,1
8,10,11
0,3,4
5,10,2
10,11,7
10,3,11
4,11,3
7,11,4
8,7,11
1,7,0
9,10,7
6,3,11
4,3,11
3,11,7
3,11,4
11,7,3
7,9,0
4,11,3
4,7,3
10,5,4
11,4,3
7,3,4
0,1,4
5,1,4
10,5,1
5,7,9
5,8,3
1,3,8
1,7,4
3,10,8
7,11,9
2,7,6
8,2,11
7,11,3
4,2,1
7,2,1
0,2,1
4,2,3
0,10,1
9,7,11
7,5,11
9,11,3
8,3,1
7,10,11
2,1,3
1,2,11
11,1,7
1,2,11
3,8,11
10,4,1
9,4,3
11,3,4
10,4,1
10,1,3
3,11,7
1,9,7
6,9,3
5,9,0
5,8,3
0,7,3
2,1,7
1,10,3
9,3,1
9,4,3
8,7,3
