3,6,9
3,9,6
11,10,4
2,6,1
11,1,3
3,1,10
11,3,6
2,11,9
11,10,3
1,9,2
1,10,7
1,4,0
11,1,3
4,11,0
2,11,8
3,6,9
10,11,9
10,9,11
1,11,7
10,9,0
3,11,4
10,9,6
3,0,10
11,3,4
9,11,10
2,9,3
11,10,4
10,4,11
10,2,11
11,10,4
10,4,1
4,2,1
10,1,4
11,0,6
11,7,2
3,11,0
11,3,8
11,0,4
0,3,8
7,4,0
11,0,3
11,3,7
11,10,9
11,10,9
1,0,6
9,11,0
3,11,2
11,10,1
3,6,9
11,9,4
6,4,11
5,1,2
0,11,4
6,4,9
11,8,2
8,11,2
10,8,11
7,4,0
8,0,1
0,3,4
0,7,6
10,9,11
3,0,6
2,7,8
0,8,10
2,5,1
4,1,5
2,9,6
4,5,1
0,4,9
2,0,3
9,0,6
7,0,11
5,2,7
4,0,9
2,11,0
4,5,10
4,0,8
0,7,2
0,6,4
0,6,9
11,5,4
5,4,10
4,5,0
9,5,2
5,4,8
9,6,5
4,11,10
4,0,5
0,5,7
1,0,11
6,0,9
7,6,11
6,4,5
4,6,9
5,0,8
0,4,8
0,7,4
0,6,7
6,0,9
3,5,7
0,7,2
1,0,6
7,6,4
4,6,9
7,0,8
0,6,2
8,11,2
7,2,11
7,2,8
6,2,0
0,6,1
6,9,2
6,11,5
6,11,9
11,5,6
4,5,0
11,0,7
3,11,6
6,0,7
6,0,7
7,0,11
0,7,8
0,7,6
7,0,9
3,7,11
6,0,7
11,7,4
4,3,0
0,8,2
7,6,0
7,11,0
3,2,11
3,11,6
7,10,9
7,5,11
3,7,0
3,7,4
3,11,0
3,7,10
3,9,0
3,4,11
0,7,8
7,3,1
11,3,10
3,11,4
10,8,3
4,0,10
7,0,10
7,0,10
7,0,4
3,8,7
0,3,7
11,4,10
3,4,8
0,7,4
10,4,9
4,3,11
0,4,2
4,7,10
4,0,10
4,1,0
10,3,0
4,0,3
4,7,8
3,4,0
3,4,0
4,8,0
3,4,0
4,0,8
8,4,7
4,0,10
3,8,4
4,0,2
4,1,2
5,7,4
0,3,10
3,0,8
4,0,8
3,8,0
3,1,0
8,4,7
4,11,0
8,10,4
1,0,5
3,10,4
6,0,8
0,2,1
8,10,9
0,6,8
2,3,4
8,1,2
1,6,7
6,9,5
6,1,2
3,8,10
4,2,1
7,10,8
0,1,4
11,8,2
6,0,5
1,6,5
8,4,2
7,2,0
0,8,9
11,8,6
7,1,6
1,2,9
11,7,6
8,0,2
3,9,11
0,2,4
9,7,11
11,0,6
3,10,6
4,0,5
2,10,4
0,3,4
0,3,4
6,10,11
6,11,0
3,11,6
5,8,4
10,7,8
4,3,2
1,3,2
2,0,4
10,6,5
4,11,6
3,11,6
0,6,4
9,4,5
11,8,10
10,8,11
10,0,1
8,10,6
0,1,2
2,9,0
3,11,0
2,7,0
10,2,0
6,11,7
4,11,10
11,10,2
0,6,10
6,11,10
4,11,5
9,7,11
11,7,10
0,1,7
3,11,6
