winner_num,ar,ar_self
1.0,-0.08865914420812782,-0.2959648225680839
2.0,0.19280691343616363,-0.20527670025814826
3.0,0.03982218135283855,-0.34595454552385607
4.0,0.27096091807590805,-0.32694739018339347
5.0,1.2083510586156105,-0.30561527484493234
6.0,1.325215187033181,-0.2812927800817966
7.0,1.6973018067162795,-0.3326662405851263
8.0,1.8863940125433025,-0.28662636144399345
9.0,1.7912611993055827,-0.28449665120801726
10.0,1.600277024717708,-0.2804502442938134
11.0,1.5202842688939198,-0.2955780517040051
12.0,1.4131095019703257,-0.3103881508283379
13.0,1.3006758912068608,-0.3028197928602233
14.0,1.321881094643278,-0.3043772859439644
15.0,1.213931863893038,-0.27610214566105673
16.0,1.137809350794151,-0.28454017753444905
17.0,1.089572505995553,-0.2594724415313111
18.0,1.0235403524374047,-0.24828265984507092
19.0,1.0045206997538347,-0.2407438534409212
20.0,0.9439343406082903,-0.24402905090526983
21.0,0.8937134891295606,-0.2551299661528563
22.0,0.8749073533990559,-0.25424418289183515
23.0,0.8472218095615156,-0.2566566358230249
24.0,0.8064064774487694,-0.2615084030912157
25.0,0.7619433344003346,-0.24528122384255857
26.0,0.7257109482448387,-0.2508802554951577
27.0,0.6889533682904738,-0.2389914993389377
28.0,0.6930629857386497,-0.24385217855386454
29.0,0.6660232602347971,-0.24165067067032786
30.0,0.6471470875617249,-0.2551174575450821
31.0,0.6243779191025338,-0.2508473077098451
32.0,0.5982034253844346,-0.25003961843205846
33.0,0.5902563135082901,-0.26223192814896756
34.0,0.5703645777336341,-0.2680019670265823
35.0,0.5542679828161861,-0.2698979852186847
36.0,0.5567879050442364,-0.2593256358421284
37.0,0.5564334481344801,-0.2562761625663872
38.0,0.5431124679408665,-0.2610669577589837
39.0,0.5352651946041236,-0.26289636176454023
40.0,0.5259401825422698,-0.26088006698964816
41.0,0.5043552629237555,-0.2631240571666643
42.0,0.48457363194816505,-0.2631756223636823
43.0,0.4744473072559314,-0.26640272510575524
44.0,0.46907141329670043,-0.2640524787573263
45.0,0.4719123817024107,-0.267376569087287
46.0,0.4493140225863217,-0.2659534515102544
47.0,0.43780550182598943,-0.2552733249198401
48.0,0.4257387782469908,-0.24631168132051195
49.0,0.4153882077906721,-0.2447471292195219
50.0,0.4019586884248141,-0.2486297348921258
51.0,0.39523607478512757,-0.24856412532679528
52.0,0.3915623566637456,-0.24533917000479466
53.0,0.39163999795449045,-0.2405337762922849
54.0,0.38141017355431983,-0.23853173624267066
55.0,0.3670848509561049,-0.23981828398373117
56.0,0.36666817266699336,-0.23825967130096237
57.0,0.35629454362517854,-0.23385826397165344
58.0,0.3452624592439202,-0.23195147693538887
59.0,0.3356242075396183,-0.23390323437530613
60.0,0.32823421855586443,-0.23167838191899137
61.0,0.32882678300740853,-0.22737818027083878
62.0,0.3164569591124071,-0.2250230962827573
63.0,0.30657491469776654,-0.22820194521094983
64.0,0.3083152790165742,-0.22690703860577077
65.0,0.2997010225979586,-0.22684978644639353
66.0,0.2881080144141712,-0.23005927616593802
67.0,0.29129965981848427,-0.22836228168069983
68.0,0.2850517353895592,-0.23134424223199002
69.0,0.2846076097429886,-0.23455452910029795
70.0,0.2753817920612187,-0.23888444655533625
71.0,0.2759189216152229,-0.23574273381050692
72.0,0.2760735588219325,-0.23495976939103735
73.0,0.2742948138640229,-0.23372183672125169
74.0,0.2728658650461335,-0.23201239101557536
75.0,0.262981351258617,-0.2335352517723679
76.0,0.255516824693651,-0.23444648945969637
77.0,0.248281904800026,-0.23210447435580228
78.0,0.23900600929539806,-0.23167035294606697
79.0,0.23541102689676352,-0.22894989949167344
80.0,0.22877095107559087,-0.22677079827199176
81.0,0.22993846475176838,-0.22845095282996575
82.0,0.22671499625859592,-0.22717895196993032
83.0,0.2274158218510034,-0.2227954503425399
84.0,0.2269840220144692,-0.22436242849888843
85.0,0.2240106650399314,-0.2264607116954802
86.0,0.2236096694509515,-0.22395736458163173
87.0,0.21968857609356363,-0.22433004788791766
88.0,0.21850330704697085,-0.22431508914107134
