winner_num,ar,ar_self
1.0,1.9284458694361173,-0.18380396844553115
2.0,1.1533722549919054,0.04596913915651424
3.0,0.9306272131049103,-0.03554098630451863
4.0,0.4696529201785089,0.1244798656705608
5.0,0.33608295052191495,-0.010881699543338619
6.0,0.440652831533455,-0.04420460534645465
7.0,0.38124966140199845,-0.10190204279714543
8.0,0.37566072296675723,-0.14897430864910222
9.0,0.4233621253585431,-0.13990806739792938
10.0,0.40121756801390207,-0.1540577137260316
11.0,0.4873854073366062,-0.18594342695073862
12.0,0.4107674838799984,-0.20055063290946384
13.0,0.38477151824018985,-0.18170939305937006
14.0,0.38593928574496084,-0.22290885877000832
15.0,0.3912259240171154,-0.24963886040962158
16.0,0.359555801794587,-0.2118844194719366
17.0,0.3432701979064354,-0.22103816075170823
18.0,0.36977452663523613,-0.2147181572160799
19.0,0.3434720315619795,-0.21570696239389486
20.0,0.3425028243414572,-0.23014979194580565
21.0,0.36397337784620043,-0.22516546396462045
22.0,0.3301459440224319,-0.2207857886517638
23.0,0.3508845473724682,-0.22073281688253354
24.0,0.3435053039463465,-0.22600867984999973
25.0,0.33727046681116435,-0.23597050953591814
26.0,0.3205714909143682,-0.23436163272024224
27.0,0.29788152564866976,-0.23099171303005117
28.0,0.3071442876758428,-0.2367875516076352
29.0,0.3125999492117877,-0.2432099198460631
30.0,0.3167530171524464,-0.26238166029539856
31.0,0.29646723950606524,-0.2612969832469708
32.0,0.27403866867601057,-0.2728287771074277
33.0,0.25520710317227313,-0.26845614999082845
34.0,0.24019277121385763,-0.2698126833487239
35.0,0.23710046157696607,-0.27691046926157503
36.0,0.2226614182243687,-0.26718805248042166
37.0,0.21336085560825002,-0.26680931465880875
38.0,0.21683213667702694,-0.2750225146705376
39.0,0.21563513044090987,-0.2822618025063437
40.0,0.2034897930354953,-0.27721216160180706
41.0,0.20516567024120724,-0.27583694711492124
42.0,0.20174178785889962,-0.2653127459289205
43.0,0.19778039391348456,-0.26679506302706557
44.0,0.1928533161453696,-0.2689127379145194
45.0,0.1919987296550032,-0.2666509211122142
46.0,0.1906326088878454,-0.2675738191842115
47.0,0.19723575957908324,-0.2754619692604606
48.0,0.19111454116563809,-0.274237118996729
49.0,0.18695516918600208,-0.272209258905487
50.0,0.17410960725460822,-0.2718488092038164
51.0,0.17185385336233394,-0.263063908588843
52.0,0.16073064673523274,-0.26684102678331834
53.0,0.14622827596611887,-0.2668331564321045
54.0,0.13915920372337043,-0.26392864653460235
55.0,0.13559557868055228,-0.26250024678385386
56.0,0.13814070150424929,-0.25360857887156785
57.0,0.13392875732987086,-0.2585564878960711
58.0,0.12875079498333308,-0.26083227110728735
59.0,0.12737552649364603,-0.2530717395557054
60.0,0.11278146638648567,-0.25048733635267995
61.0,0.11050217560712938,-0.25127865761799695
62.0,0.10383417508824122,-0.2502600939007589
63.0,0.1079483482115493,-0.2535537207836741
64.0,0.11233652623059243,-0.2505971289435547
65.0,0.10561800690928957,-0.24969155108434493
66.0,0.10080968124232603,-0.2532046008574209
67.0,0.09798236033352437,-0.25918663808921394
68.0,0.10350428026982361,-0.26261624983899445
69.0,0.09700913659740995,-0.2648466469230475
70.0,0.08981827734804781,-0.2677244711682125
71.0,0.09763782169942159,-0.26792549876431393
72.0,0.09586439450817585,-0.263326771783606
73.0,0.09852465358288454,-0.26408847321369233
74.0,0.09195107718712237,-0.2651116178181515
75.0,0.1003934752740514,-0.2653848573267362
76.0,0.09936213943185135,-0.26472744404183246
77.0,0.1024654103977114,-0.2602120083218181
78.0,0.09063072405068606,-0.2638331738595535
79.0,0.09144068372784009,-0.26273108061390194
80.0,0.09108326616511864,-0.2616158864685636
81.0,0.08820837387572733,-0.26073403816860585
82.0,0.08226358715546844,-0.2607471700422773
83.0,0.08184842229077471,-0.2590075252482511
84.0,0.08291798366905456,-0.2610977650341447
85.0,0.08235592929055935,-0.2637188602516817
86.0,0.08367877495290843,-0.26959442418988167
87.0,0.07999507780559068,-0.27083177782030776
88.0,0.07659102481329838,-0.27241898633762085
89.0,0.07591750809292641,-0.2736253339675686
90.0,0.07012698578247001,-0.2768977746840291
91.0,0.07288089471800041,-0.27533570988415335
92.0,0.07908350014200272,-0.27136552305411654
