winner_num,ar,ar_self
1.0,0.07679293637839035,-0.4968928819265148
2.0,0.04549815424227477,-0.1708852981952529
3.0,-0.0499228356660294,-0.19196522910019787
4.0,-0.12797891045412368,-0.1692249745882699
5.0,-0.08396908487878052,-0.16407477772301526
6.0,-0.08455851071472309,-0.16618577007813362
7.0,0.020479006618193463,-0.20479354232694214
8.0,0.0038224354452291998,-0.20565424962739987
9.0,0.026537252341077622,-0.17411342105357563
10.0,0.02560827590498138,-0.14279911013878932
11.0,0.020500349187765998,-0.11925395024817398
12.0,0.028914792412114032,-0.14777433495232917
13.0,0.05758765909519137,-0.15442926773085341
14.0,0.043246720235677216,-0.1569928464984247
15.0,0.016863517169274145,-0.14994692968108103
16.0,0.023875240849013935,-0.14689489494026475
17.0,0.027957353499339144,-0.15832942573162523
18.0,0.029556752456352253,-0.18149789162989016
