winner_num,ar,ar_self
1.0,0.30060151445383965,0.027576964600929843
2.0,0.48243199021851924,0.1047399216603564
3.0,0.48645930836658713,0.07872075150064828
4.0,0.6871548453379097,-0.0021616431286041182
5.0,0.5339992691666682,0.045286764853989636
6.0,0.43426818038605686,0.05726829172782355
7.0,0.3835849193341716,-0.002601238146030971
8.0,0.2723836426026325,-0.05787568783630448
9.0,0.2576471249952794,-0.06412119731702015
10.0,0.2624446584281155,-0.05384575989673612
11.0,0.24252255790806476,-0.04136153805320819
12.0,0.22405898388577516,-0.02362985283688246
13.0,0.16632986011485662,-0.04036091382072238
14.0,0.1737798570204412,-0.03388721594245048
15.0,0.14807658256633882,-0.033246114722403686
16.0,0.13369270541794087,-0.03663003426571387
17.0,0.09332832755092091,-0.024112389925969535
18.0,0.0942227454428266,-0.029051181284822092
