2,4,10
10,1,0
3,2,0
4,0,11
9,6,0
9,5,11
7,5,0
6,7,0
4,7,0
3,7,0
3,11,0
7,11,3
6,4,0
5,10,7
4,6,0
0,7,11
8,0,7
3,7,0
9,6,3
6,4,11
7,0,5
0,1,11
7,5,4
7,10,0
6,2,3
7,4,0
6,3,0
1,3,0
6,3,0
7,3,0
0,9,3
7,3,8
7,3,0
5,1,3
3,6,0
5,6,7
2,5,1
2,8,5
1,5,11
10,11,3
7,9,5
9,8,10
3,7,0
3,7,0
8,10,3
5,4,7
6,5,7
7,3,0
11,7,0
0,3,7
1,7,3
9,3,7
1,9,3
10,3,7
6,0,7
7,3,0
7,3,0
2,11,3
4,3,11
9,10,11
5,10,8
1,3,0
9,10,7
0,3,1
9,3,11
11,10,3
6,8,11
11,7,3
7,9,3
8,3,11
4,10,11
11,1,7
4,3,1
1,3,11
2,1,7
9,3,1
1,6,3
3,6,11
1,10,11
8,7,11
2,7,1
6,3,0
1,3,7
2,11,3
11,3,7
6,3,0
1,3,8
7,0,3
3,1,11
10,2,11
8,3,10
2,8,1
8,3,0
0,1,7
1,2,3
2,3,11
1,6,9
3,1,11
2,3,11
1,11,3
2,10,6
10,3,11
7,3,11
10,3,11
10,11,3
9,11,3
11,10,3
10,7,3
4,3,9
6,10,3
11,9,3
8,10,11
7,10,3
0,8,3
0,3,7
2,1,3
7,2,3
9,8,3
2,5,1
1,2,3
1,2,3
3,9,2
11,2,1
3,11,2
5,10,3
5,9,1
2,1,4
9,0,3
11,1,5
6,3,11
2,11,3
9,1,4
7,6,10
1,7,2
2,1,3
9,2,3
1,2,9
6,2,11
2,4,1
5,1,2
6,4,1
2,6,9
6,4,11
11,8,9
7,6,5
8,9,5
9,1,6
6,9,11
9,3,1
11,4,3
9,6,3
9,4,6
11,1,4
5,6,1
7,2,1
3,6,11
6,3,11
0,2,1
1,3,11
6,1,9
9,6,1
8,9,11
6,7,1
8,9,11
1,3,6
7,6,9
11,9,5
1,6,11
7,1,11
1,9,11
1,3,11
7,6,9
9,6,11
7,6,11
6,3,9
9,3,11
7,4,11
10,11,7
10,9,1
11,1,6
5,6,11
9,0,3
7,6,3
11,2,9
10,11,3
2,1,7
11,9,2
8,10,11
0,3,4
2,10,11
6,5,7
7,10,11
11,4,3
11,4,7
11,10,3
4,0,1
11,6,3
4,11,0
3,7,11
3,4,9
9,4,3
4,11,3
0,9,6
5,4,11
7,11,3
10,3,1
5,3,4
7,3,4
0,1,4
10,5,3
4,5,1
5,9,11
8,0,3
8,2,3
2,7,4
8,10,3
7,0,9
9,6,7
2,8,11
0,2,3
9,1,2
4,1,2
0,2,1
9,3,4
5,6,11
5,7,9
5,3,11
2,0,3
1,2,3
10,7,2
10,1,3
3,1,11
3,2,0
3,2,9
6,8,3
4,3,0
4,3,11
3,11,4
4,10,1
4,11,3
11,3,7
0,2,4
7,9,3
9,0,7
5,3,8
7,3,0
1,7,3
10,0,3
6,3,9
6,4,9
10,1,2
