61,7,67,44
4,53,61,67
10,15,67,7
3,13,70,18
18,6,7,67
7,6,14,67
49,6,11,44
77,67,18,65
77,40,18,7
3,22,67,70
54,67,46,18
6,7,67,64
88,20,7,6
82,6,20,67
68,6,57,41
77,49,6,87
20,82,44,7
28,46,37,92
13,0,46,7
36,40,46,26
13,64,44,6
37,18,6,64
40,30,6,49
7,42,46,40
41,20,13,65
14,65,7,26
26,82,20,88
78,88,44,54
79,55,37,88
59,88,57,37
61,13,55,57
65,6,46,26
57,90,82,42
90,55,57,6
57,92,37,6
55,27,6,44
6,90,80,7
92,44,80,65
46,6,7,44
13,55,57,44
80,65,64,92
6,67,55,78
90,61,67,6
22,55,67,65
20,6,44,7
7,64,13,44
14,65,64,44
22,12,57,44
92,57,64,65
15,27,36,57
22,57,65,67
90,67,14,16
7,65,67,61
44,61,67,65
67,78,7,14
35,7,64,67
57,7,14,80
44,67,54,65
57,64,14,7
57,14,64,7
42,61,64,18
57,7,18,46
80,36,55,7
80,14,7,61
52,12,42,15
65,14,42,61
67,44,7,82
44,78,57,37
35,44,67,57
67,55,7,14
6,44,61,67
44,14,7,67
42,44,67,7
65,36,55,78
6,18,64,7
86,80,14,22
55,42,7,75
42,7,14,26
20,0,14,35
57,7,18,27
20,18,57,67
80,20,67,57
44,7,57,6
14,61,67,18
18,20,14,44
18,67,7,44
33,54,57,18
57,18,44,65
42,44,57,18
57,18,55,64
27,57,7,18
67,44,65,57
27,0,67,44
18,6,26,7
6,14,0,18
20,12,18,44
55,0,7,62
7,26,14,67
26,42,7,67
86,14,7,18
67,44,82,7
75,7,81,55
67,18,11,7
62,55,7,20
14,44,7,67
37,44,64,7
37,11,82,18
67,7,64,18
61,67,7,14
20,7,55,44
44,55,67,14
55,44,14,7
15,7,57,14
92,75,67,7
85,52,18,92
54,44,18,7
14,0,22,7
82,18,86,7
67,7,57,14
82,14,20,7
44,26,67,7
24,44,7,14
55,44,7,18
18,86,7,14
44,18,55,7
23,55,75,7
57,44,7,14
44,23,7,55
28,0,7,44
55,6,7,42
33,7,44,6
26,61,7,6
7,14,26,44
15,18,7,44
40,6,37,55
6,7,2,15
26,7,67,0
54,37,7,44
14,78,7,37
77,57,14,26
18,26,55,57
40,37,57,7
26,57,7,55
75,26,55,57
37,55,7,57
14,7,2,57
75,7,55,67
0,7,67,18
20,44,7,55
90,75,37,78
37,88,78,55
42,57,37,55
18,6,57,42
0,37,55,86
0,75,7,44
26,44,35,78
26,40,75,37
37,57,78,7
65,57,44,82
0,44,6,78
44,78,42,6
55,57,37,18
44,42,57,6
78,70,57,55
26,57,55,6
57,6,42,82
37,44,26,82
61,18,44,7
18,6,42,64
6,44,14,7
41,18,44,75
4,64,7,18
18,82,44,57
7,57,78,55
57,4,26,44
18,7,64,55
18,75,4,57
57,42,44,55
4,44,18,55
18,6,44,14
55,64,26,44
41,18,44,4
57,18,44,7
4,44,55,18
18,64,44,7
6,18,78,44
41,64,44,18
57,14,7,44
7,64,18,57
26,44,7,57
55,44,26,57
18,44,55,57
44,26,57,7
26,7,57,55
26,7,57,55
61,57,26,7
44,14,57,55
44,57,64,7
18,14,55,57
42,44,7,64
42,57,55,44
18,44,64,7
55,65,7,44
64,44,4,55
84,4,57,44
4,7,57,44
54,57,4,44
7,44,14,57
57,14,55,26
35,55,4,14
4,64,7,57
42,57,55,14
4,44,57,14
44,55,57,27
67,6,14,57
14,44,55,57
84,44,82,57
78,7,14,57
4,7,57,55
44,4,55,57
4,7,55,57
57,55,44,7
14,57,4,44
4,14,57,44
55,4,57,44
44,6,57,55
55,44,7,57
4,26,55,57
67,7,57,44
4,44,57,55
14,6,7,57
78,44,57,55
4,44,6,57
4,55,57,44
26,44,4,57
6,7,44,57
26,4,44,57
7,57,6,44
44,7,4,57
44,7,4,57
6,7,4,57
4,7,57,55
4,44,6,57
4,57,44,6
57,6,7,44
57,44,6,55
4,7,44,57
44,7,57,55
6,44,57,7
7,44,57,55
65,57,44,7
4,44,57,7
55,44,57,7
14,57,7,44
10,57,44,7
78,57,7,44
20,7,44,57
44,7,57,14
82,44,57,7
65,57,10,64
27,78,57,7
82,33,7,57
62,10,57,90
70,10,57,7
44,55,57,7
44,7,57,10
55,90,7,57
6,57,7,44
10,57,7,55
14,57,7,44
10,44,7,57
44,57,10,7
44,30,7,57
44,10,7,57
64,7,55,57
55,57,7,44
10,64,7,57
26,55,57,7
26,44,57,7
18,57,10,7
10,44,57,7
55,10,7,57
30,10,57,7
46,6,55,57
88,7,57,55
30,20,7,57
89,57,55,7
57,44,55,26
57,26,64,7
6,7,14,55
57,7,44,14
89,14,57,26
14,82,57,26
49,6,20,57
28,55,57,6
27,61,67,6
26,4,44,57
6,55,4,7
57,18,6,4
57,10,64,4
26,64,59,10
90,57,44,67
26,59,10,37
57,44,46,26
70,6,7,55
4,55,6,7
10,4,27,6
46,4,10,57
20,93,57,6
7,55,6,65
26,7,4,67
11,7,6,55
11,7,64,6
6,44,11,7
27,84,6,11
4,57,44,11
14,6,10,57
57,14,55,59
49,57,6,20
10,35,89,55
35,55,46,26
6,35,57,26
10,42,57,80
61,7,6,55
68,36,65,14
33,88,46,7
67,26,33,37
46,42,7,26
35,57,10,88
86,23,6,55
14,33,67,6
37,44,10,42
44,80,7,37
65,84,7,37
65,44,7,67
89,6,55,7
53,14,44,7
94,27,7,82
75,44,7,90
37,89,55,7
11,33,14,44
14,93,44,6
37,67,6,7
46,26,7,14
26,93,57,6
11,68,57,7
49,40,14,57
57,6,42,7
6,89,37,7
33,44,37,57
14,67,57,7
57,6,7,55
67,37,55,7
57,61,7,59
44,20,14,57
57,6,14,26
93,14,57,49
37,67,57,7
67,37,7,14
10,57,44,7
44,37,7,57
61,20,57,7
10,37,61,7
82,33,7,57
20,26,14,57
7,26,6,14
6,44,57,7
82,7,57,14
82,7,14,57
37,7,57,14
14,7,26,57
55,10,14,57
7,55,57,6
6,57,14,7
10,57,64,7
64,61,7,57
26,57,7,14
57,14,15,7
64,14,57,7
90,57,7,14
11,44,7,14
11,61,53,14
44,57,14,6
11,6,74,57
44,37,7,11
44,67,7,23
33,57,37,7
82,57,14,7
14,7,57,26
49,57,26,20
7,6,57,14
65,49,20,14
44,11,20,7
82,18,57,7
36,20,57,14
26,65,57,7
46,26,82,57
11,14,26,57
49,57,14,20
49,20,14,57
44,94,7,57
49,7,57,44
6,92,14,7
11,7,14,44
44,6,7,14
64,65,7,14
78,7,57,14
3,26,57,65
18,78,57,14
11,49,57,64
64,7,57,14
26,57,7,14
82,14,26,57
64,74,7,57
14,18,26,57
18,14,59,64
14,57,65,64
67,64,7,14
33,64,49,67
18,44,7,57
57,59,14,44
64,18,44,57
94,6,57,26
59,64,26,18
84,57,94,26
65,55,37,26
57,7,26,90
6,67,26,7
88,6,26,7
79,6,88,26
37,7,26,55
88,49,82,26
86,80,26,7
15,65,26,11
6,7,64,26
59,86,64,7
93,57,94,26
55,67,18,7
26,7,64,10
7,78,26,65
57,6,78,26
88,26,7,78
78,7,65,64
14,7,78,26
57,78,94,26
44,84,57,26
84,26,10,7
84,6,7,26
18,49,6,26
86,44,26,7
18,44,7,26
65,7,44,26
64,44,26,7
44,18,57,26
84,65,26,44
7,44,64,26
74,94,6,57
41,57,44,7
36,26,44,7
74,44,7,26
33,6,26,61
57,7,26,64
10,74,26,7
7,84,55,57
7,84,26,55
74,57,44,7
49,44,55,7
59,26,44,7
26,44,7,57
22,61,26,59
49,26,57,44
57,59,26,55
78,84,26,57
57,49,44,26
49,44,26,57
57,26,44,7
49,44,7,26
57,61,7,26
49,6,74,26
84,7,26,61
57,49,54,26
59,57,44,7
33,61,57,26
2,6,42,26
42,7,6,26
61,7,26,57
54,26,6,57
20,6,26,57
65,20,26,44
6,7,26,67
44,78,57,26
67,46,57,26
92,36,55,26
2,6,88,26
42,61,65,26
7,44,57,26
7,61,26,6
49,26,61,57
20,6,49,26
92,6,55,26
26,20,6,57
49,26,55,61
