Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,34.54745953980771,34.65827741310351,34.145744056879465,34.277339935302734,8265052,0.0,0.0
2014-01-03 00:00:00-05:00,34.277338565352174,34.630570176249556,34.256560561055124,34.443565368652344,6743880,0.0,0.0
2014-01-06 00:00:00-05:00,34.49897671825658,34.727537550448744,34.29119389181606,34.45049285888672,10408107,0.0,0.0
2014-01-07 00:00:00-05:00,34.602870375156215,34.907618158979574,34.58901744800313,34.70676040649414,10475598,0.0,0.0
2014-01-08 00:00:00-05:00,34.69983334805519,34.72753643185706,34.353526802526375,34.48512268066406,14353094,0.0,0.0
2014-01-09 00:00:00-05:00,34.50591185998942,34.63057992085168,34.17345815984086,34.298126220703125,9771447,0.0,0.0
2014-01-10 00:00:00-05:00,34.5128353398012,34.679062182166405,34.284271700971246,34.54746627807617,8533969,0.0,0.0
2014-01-13 00:00:00-05:00,35.25394018029367,37.01317409444799,35.17775320093593,36.79153823852539,39081282,0.0,0.0
2014-01-14 00:00:00-05:00,36.382886337256565,36.7776740464139,36.13354469121287,36.708412170410156,22207854,0.0,0.0
2014-01-15 00:00:00-05:00,36.46598694750353,36.63914158325867,36.25820415352093,36.37594985961914,10991424,0.0,0.0
2014-01-16 00:00:00-05:00,36.11969253952017,36.694559987019396,36.08506160342784,36.36210632324219,8142541,0.0,0.0
2014-01-17 00:00:00-05:00,36.44521637395233,36.4659943806936,35.82186786494183,35.98116683959961,17563222,0.0,0.0
2014-01-21 00:00:00-05:00,36.03656934405417,36.18894321222405,35.81493361983483,35.898048400878906,11565204,0.0,0.0
2014-01-22 00:00:00-05:00,35.85648467597281,36.00193344602827,35.517106058458914,35.565589904785156,11164973,0.0,0.0
2014-01-23 00:00:00-05:00,35.46862226334312,35.84263177544327,35.22620581920986,35.738739013671875,16639934,0.0,0.0
2014-01-24 00:00:00-05:00,35.51019286637076,36.133541386622824,35.41322791018811,36.00194549560547,19137842,0.0,0.0
2014-01-27 00:00:00-05:00,36.611445838819925,37.47028310108182,36.38288497924805,36.38288497924805,32490096,0.0,0.0
2014-01-28 00:00:00-05:00,36.272074828189545,36.770755439135186,36.168181995895694,36.61838150024414,15801954,0.0,0.0
2014-01-29 00:00:00-05:00,36.50061058263085,36.59757549792812,35.86340940333679,36.161231994628906,20274713,0.0,0.0
2014-01-30 00:00:00-05:00,36.334392864712164,37.172451928460504,36.278983932342264,37.0616340637207,18205646,0.0,0.0
2014-01-31 00:00:00-05:00,36.92311070976094,37.0408536450234,36.542173286209746,36.6876220703125,17071920,0.0,0.0
2014-02-03 00:00:00-05:00,36.64608415678183,36.81231102511306,35.96039867103113,36.07121658325195,16232053,0.0,0.0
2014-02-04 00:00:00-05:00,36.42443272592872,37.06856191084426,36.29283685766567,37.0616340637207,19054631,0.0,0.0
