Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,31.27985894260661,31.32173547459008,31.070489061612637,31.120738983154297,30632200,0.0,0.0
2014-01-03 00:00:00-05:00,31.154239154159747,31.170989128127026,30.651749519333904,30.91136932373047,31134800,0.0,0.0
2014-01-06 00:00:00-05:00,30.861110120345,30.89461005820445,30.241377243594687,30.258127212524414,43603700,0.0,0.0
2014-01-07 00:00:00-05:00,30.425637109080146,30.55963372481133,30.32513725123327,30.492633819580078,35802800,0.0,0.0
2014-01-08 00:00:00-05:00,30.14925963827153,30.26650624793015,29.79751980929567,29.94826316833496,59971700,0.0,0.0
2014-01-09 00:00:00-05:00,30.048755864474867,30.073879219226523,29.64676621479962,29.75563621520996,36516300,0.0,0.0
2014-01-10 00:00:00-05:00,30.06550602668182,30.274875836910162,29.939882862652905,30.18275260925293,40548800,0.0,0.0
2014-01-13 00:00:00-05:00,30.14088662211535,30.166009983143976,29.169410593998393,29.29503059387207,45901900,0.0,0.0
2014-01-14 00:00:00-05:00,29.085647766557575,30.048749976565947,29.00190113730864,29.96500015258789,41623300,0.0,0.0
2014-01-15 00:00:00-05:00,30.065514057388103,30.81087026973403,30.02363752837311,30.785743713378906,44812600,0.0,0.0
2014-01-16 00:00:00-05:00,30.72710916600127,30.986728855160624,30.408869386072396,30.89460563659668,38018700,0.0,0.0
2014-01-17 00:00:00-05:00,30.844365115003413,30.844365115003413,30.274878917653556,30.467498779296875,46267500,0.0,0.0
2014-01-21 00:00:00-05:00,30.835986879916035,30.835986879916035,30.199504031849894,30.291624069213867,31567300,0.0,0.0
2014-01-22 00:00:00-05:00,30.36700569201228,30.41725561282308,29.939892546678283,30.090639114379883,21904300,0.0,0.0
2014-01-23 00:00:00-05:00,30.22463011803666,30.25813005904761,29.7472671401864,30.199506759643555,43954000,0.0,0.0
2014-01-24 00:00:00-05:00,31.363596184258473,31.44734282504572,30.593113671151634,30.82761001586914,76395500,0.0,0.0
2014-01-27 00:00:00-05:00,30.877860164519472,30.894610133490016,30.13250411634485,30.17437744140625,44420800,0.0,0.0
2014-01-28 00:00:00-05:00,30.24975257001892,30.475872372971992,29.939886111778097,30.375375747680664,36205500,0.0,0.0
2014-01-29 00:00:00-05:00,30.132520812082987,30.886253859734023,30.06552409380939,30.702007293701172,52745900,0.0,0.0
2014-01-30 00:00:00-05:00,30.81087588890722,30.88624918225764,30.341886153090037,30.86949920654297,35036300,0.0,0.0
2014-01-31 00:00:00-05:00,30.94485815435822,31.73208747961377,30.618241766164207,31.690214157104492,93162300,0.0,0.0
2014-02-03 00:00:00-05:00,31.606472424804664,31.815842264623974,30.509373314048588,30.551246643066406,64063100,0.0,0.0
2014-02-04 00:00:00-05:00,30.961614715933603,31.145858013157078,30.358628520252108,30.44237518310547,54697900,0.0,0.0
2014-02-05 00:00:00-05:00,30.392126681458556,30.542873221540976,29.981760390183034,29.998510360717773,55814400,0.0,0.0
