Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,70.36023619593716,70.67948698613503,69.6592749216935,70.02710723876953,501800,0.0,0.0
2014-01-03 00:00:00-05:00,70.1867214383965,70.98485096418234,70.075680231194,70.741943359375,374000,0.0,0.0
2014-01-06 00:00:00-05:00,71.51927157356121,71.88710394141812,70.97792767719763,71.6650161743164,698700,0.0,0.0
2014-01-07 00:00:00-05:00,71.72052918250868,72.4284375314709,70.65173551758711,72.15776824951172,529000,0.0,0.0
2014-01-08 00:00:00-05:00,71.97729441061969,72.12303894887522,70.83909443044405,71.81072998046875,460300,0.0,0.0
2014-01-09 00:00:00-05:00,71.9287222221379,71.94954211673223,70.9293249217028,71.70663452148438,276400,0.0,0.0
2014-01-10 00:00:00-05:00,71.94261291442585,72.73380075848087,71.60947868246055,72.71991729736328,366900,0.0,0.0
2014-01-13 00:00:00-05:00,72.44925168278917,72.5602981973414,71.95649468818945,72.365966796875,759900,0.0,0.0
2014-01-14 00:00:00-05:00,72.40760835510638,73.14327294566502,72.109177480542,72.98365020751953,668700,0.0,0.0
2014-01-15 00:00:00-05:00,73.54579931957072,73.77482874452366,72.63662864443968,72.67826843261719,546400,0.0,0.0
2014-01-16 00:00:00-05:00,72.71296569961068,73.1640828149137,72.44923821904331,72.52558135986328,525300,0.0,0.0
2014-01-17 00:00:00-05:00,72.70603935534639,72.74767914884954,71.9842529296875,71.9842529296875,708000,0.0,0.0
2014-01-21 00:00:00-05:00,72.47700141706063,72.9072986478496,72.31737340233603,72.8309555053711,460200,0.0,0.0
2014-01-22 00:00:00-05:00,73.15019479643139,74.10794684998595,73.15019479643139,74.0663070678711,681100,0.0,0.0
2014-01-23 00:00:00-05:00,73.64297172181807,74.77423023609227,73.60133192834448,74.75341033935547,642700,0.0,0.0
2014-01-24 00:00:00-05:00,74.60765885606108,74.84362472387181,74.01079716161351,74.31616973876953,747100,0.0,0.0
2014-01-27 00:00:00-05:00,74.33700121596777,74.6909553678217,73.40700517472183,73.94834899902344,556600,0.0,0.0
2014-01-28 00:00:00-05:00,73.94831965258153,75.18368253331941,73.94831965258153,75.14897918701172,607100,0.0,0.0
2014-01-29 00:00:00-05:00,77.34905637553211,77.34905637553211,74.49661422552299,75.06571960449219,534800,0.0,0.0
2014-01-30 00:00:00-05:00,75.34332371224133,76.07205180367971,75.05877632362429,75.21839904785156,534100,0.0,0.0
2014-01-31 00:00:00-05:00,74.60765226171651,76.0859229073111,74.60765226171651,75.64868927001953,529800,0.0,0.0
2014-02-03 00:00:00-05:00,75.32250236200298,75.78749765575165,73.42781783285282,73.71930694580078,855600,0.0,0.0
2014-02-04 00:00:00-05:00,73.87894370641199,75.42662146305965,73.48334975080985,75.30169677734375,717500,0.0,0.0
2014-02-05 00:00:00-05:00,75.28778889919859,76.75217589415834,74.90607326153946,76.59949493408203,902800,0.0,0.0
2014-02-06 00:00:00-05:00,76.66197093817327,77.59196682852715,76.4260050718824,77.5225601196289,678100,0.0,0.0
2014-02-07 00:00:00-05:00,77.74466026664165,78.36234724578783,77.62667731460928,78.16107940673828,664100,0.0,0.0
2014-02-10 00:00:00-05:00,78.07778468174216,78.5497217253958,77.61972580334806,78.42479705810547,479200,0.0,0.0
2014-02-11 00:00:00-05:00,78.30680143165698,78.88284315387224,78.18881851360936,78.60523223876953,532500,0.0,0.0
2014-02-12 00:00:00-05:00,77.81406396803648,78.98696230184015,76.08593837064626,77.09227752685547,813400,0.0,0.0
2014-02-13 00:00:00-05:00,76.64809813501117,77.3560010783909,76.48152837598984,76.87018585205078,606600,0.0,0.0
2014-02-14 00:00:00-05:00,77.050652289781,77.4462463234611,76.81468633407273,77.335205078125,508000,0.0,0.0
2014-02-18 00:00:00-05:00,77.46010241313834,77.49480576847343,76.74525777113999,77.40457916259766,558200,0.0,0.0
2014-02-19 00:00:00-05:00,77.32130222957159,78.0430833313628,77.0506276976639,77.17555236816406,572100,0.0,0.0
2014-02-20 00:00:00-05:00,77.30742501215785,77.8834668890391,76.28720766984725,76.67586517333984,424000,0.0,0.0
2014-02-21 00:00:00-05:00,76.93263627301054,77.5086780398435,76.27331493168775,77.43233489990234,367700,0.0,0.0
2014-02-24 00:00:00-05:00,77.70995392325857,77.89733828034872,77.00204569649854,77.00898742675781,436600,0.0,0.0
2014-02-25 00:00:00-05:00,77.03674516022036,77.7793514107761,76.8771171422556,77.37681579589844,360000,0.0,0.0
2014-02-26 00:00:00-05:00,77.6960824241421,77.6960824241421,77.03676091270488,77.21720886230469,350000,0.0,0.0
2014-02-27 00:00:00-05:00,77.23106778516657,77.73076641647057,76.64114784903923,76.99510192871094,237600,0.0,0.0
2014-02-28 00:00:00-05:00,76.78691195193566,77.61280324979299,76.62728919545258,77.25190734863281,626400,0.0,0.0
2014-03-03 00:00:00-05:00,76.93264205470514,77.34211940834355,76.35660024458109,76.81465911865234,433000,0.0,0.0
2014-03-04 00:00:00-05:00,77.73077643733652,77.98756751569158,77.46704892347728,77.91122436523438,452700,0.0,0.0
2014-03-05 00:00:00-05:00,77.8834700517475,78.20966258069717,76.92571236334386,77.20332336425781,407600,0.0,0.0
2014-03-06 00:00:00-05:00,77.18247708020822,77.58501262917314,76.3635278197223,76.82158660888672,529000,0.0,0.0
2014-03-07 00:00:00-05:00,76.69666828584445,76.9118142406113,76.09980664198667,76.5023422241211,513100,0.0,0.0
2014-03-10 00:00:00-04:00,76.43988727858748,76.86324280930782,76.00959001761255,76.4190673828125,321800,0.0,0.0
2014-03-11 00:00:00-04:00,76.62726447429566,76.94651517925615,76.44681658193089,76.91181182861328,426700,0.0,0.0
2014-03-12 00:00:00-04:00,76.7521961716576,77.59890723162519,76.7521961716576,77.2865982055664,383400,0.0,0.0
2014-03-13 00:00:00-04:00,77.31435483422526,77.78629185542474,76.62033011451943,77.05756378173828,360900,0.0,0.0
2014-03-14 00:00:00-04:00,76.77997104788636,77.61280408608326,76.77997104788636,76.94654083251953,201500,0.0,0.0
2014-03-17 00:00:00-04:00,77.39071600057028,77.6891469113451,76.71751101847431,76.82855224609375,339000,0.0,0.0
2014-03-18 00:00:00-04:00,76.75910196765156,77.82095851313706,76.7521602406588,77.77237701416016,490700,0.0,0.0
2014-03-19 00:00:00-04:00,77.85627905744786,78.4293681435591,76.33269997503952,76.64021301269531,516500,0.78,0.0
2014-03-20 00:00:00-04:00,76.46549715656107,77.61866048145788,76.12303748751701,77.57672882080078,452900,0.0,0.0
2014-03-21 00:00:00-04:00,78.24065377754832,79.0373871405098,77.66057972002523,78.92556762695312,1064300,0.0,0.0
2014-03-24 00:00:00-04:00,79.19117309947971,79.44277376371525,77.99607261041298,78.4154052734375,360100,0.0,0.0
2014-03-25 00:00:00-04:00,78.65998981973519,79.38682997150471,78.3804330440766,79.12125396728516,296400,0.0,0.0
2014-03-26 00:00:00-04:00,79.22609655680293,79.27501859765712,78.28958206203379,78.65300750732422,348600,0.0,0.0
2014-03-27 00:00:00-04:00,78.42237747302552,79.39383329435766,78.15680142553066,79.1701889038086,275800,0.0,0.0
2014-03-28 00:00:00-04:00,79.43576869900957,80.05777981444596,79.17717771142819,79.34490966796875,413900,0.0,0.0
2014-03-31 00:00:00-04:00,79.73628624695488,80.34432192285807,78.77881121559919,80.17658996582031,547200,0.0,0.0
2014-04-01 00:00:00-04:00,80.33035408860762,80.79161834716797,79.52663016469884,80.79161834716797,648300,0.0,0.0
2014-04-02 00:00:00-04:00,80.60291291120598,80.70774738389312,80.0507896650163,80.17658996582031,640800,0.0,0.0
2014-04-03 00:00:00-04:00,80.05079919341092,80.1486432910045,79.37287556572443,79.5545883178711,737600,0.0,0.0
2014-04-04 00:00:00-04:00,79.94596548146181,80.40723508781002,79.44276421348322,79.68038940429688,404500,0.0,0.0
2014-04-07 00:00:00-04:00,79.7642593383789,80.4631488613609,79.57556151329948,79.7642593383789,421500,0.0,0.0
2014-04-08 00:00:00-04:00,79.89005272760953,80.18359035416816,79.38685146162726,80.12767791748047,336800,0.0,0.0
2014-04-09 00:00:00-04:00,80.08572910677594,80.14863192179375,79.27502022284331,79.5196304321289,357000,0.0,0.0
2014-04-10 00:00:00-04:00,79.41479990255215,79.88305984882358,78.63204719399653,78.68096923828125,431800,0.0,0.0
2014-04-11 00:00:00-04:00,78.40143272316436,78.9325902930613,77.99607549002975,78.32455444335938,580400,0.0,0.0
2014-04-14 00:00:00-04:00,78.89764314226628,79.44277615380929,78.46432968924539,79.3868637084961,377100,0.0,0.0
2014-04-15 00:00:00-04:00,79.34493314617355,80.10672556089412,79.29601108886887,80.08575439453125,493400,0.0,0.0
2014-04-16 00:00:00-04:00,80.13465906879324,81.18299314139115,79.75725816280566,81.15503692626953,520200,0.0,0.0
2014-04-17 00:00:00-04:00,80.64484853749393,80.74269262825793,79.93896874089381,80.5679702758789,1102300,0.0,0.0
2014-04-21 00:00:00-04:00,80.51204783906567,80.90342948559206,80.14163735118547,80.85450744628906,332600,0.0,0.0
2014-04-22 00:00:00-04:00,80.78464074157598,81.22494457180254,80.06478535628358,81.07817840576172,341900,0.0,0.0
2014-04-23 00:00:00-04:00,81.17601018326312,81.42062042283379,80.53303317293351,80.74968719482422,480700,0.0,0.0
2014-04-24 00:00:00-04:00,80.83354900629365,81.51146723226826,80.59592384217753,81.4905014038086,242600,0.0,0.0
2014-04-25 00:00:00-04:00,81.42761210851518,81.61630991573439,80.96634250759625,81.02225494384766,352200,0.0,0.0
2014-04-28 00:00:00-04:00,81.29481239528297,82.03563343114453,80.93139226413469,82.02864837646484,333500,0.0,0.0
2014-04-29 00:00:00-04:00,82.16843582031187,82.51788055975899,81.37869262871865,81.56739044189453,303000,0.0,0.0
2014-04-30 00:00:00-04:00,81.51147659270174,82.17542478541874,81.30879800747888,82.14746856689453,269400,0.0,0.0
2014-05-01 00:00:00-04:00,82.38509258462226,82.81840599546389,81.24590461580318,82.70658111572266,373500,0.0,0.0
2014-05-02 00:00:00-04:00,82.42700071107237,83.21674365225356,82.0985219070097,82.53182983398438,178600,0.0,0.0
2014-05-05 00:00:00-04:00,82.2243514939068,83.07000715679347,81.77706263638169,82.6646499633789,269900,0.0,0.0
2014-05-06 00:00:00-04:00,82.3710924923781,82.97912809679194,82.11250153443383,82.71354675292969,342200,0.0,0.0
2014-05-07 00:00:00-04:00,83.1049465135366,83.7968455715071,82.87431171684534,83.66405487060547,383700,0.0,0.0
2014-05-08 00:00:00-04:00,83.69898484910091,84.30003007932855,83.48232553823134,83.62909698486328,301800,0.0,0.0
2014-05-09 00:00:00-04:00,83.69202283140335,83.69202283140335,81.83297408634387,83.01409912109375,452400,0.0,0.0
2014-05-12 00:00:00-04:00,83.1538594189191,83.594157801563,82.67861443500547,82.98612213134766,354600,0.0,0.0
