Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,100.75372164333162,100.75372164333162,99.11342767748945,99.7226791381836,665500,0.0,0.0
2014-01-03 00:00:00-05:00,99.83650027158222,100.90102011064863,99.31428761807517,100.49931335449219,517900,0.0,0.0
2014-01-06 00:00:00-05:00,100.89429878432654,101.09515212310038,99.82978936939789,100.44573211669922,398100,0.0,0.0
2014-01-07 00:00:00-05:00,100.44570840230709,101.42318897179138,100.12434926563425,100.33189392089844,633100,0.0,0.0
2014-01-08 00:00:00-05:00,100.43904942245233,100.86753181477711,99.58877600387034,100.5126953125,655900,0.0,0.0
2014-01-09 00:00:00-05:00,101.42322612850528,102.50781999700966,100.63320561730558,102.4676513671875,978800,0.0,0.0
2014-01-10 00:00:00-05:00,102.46095946764446,103.50539502085321,102.46095946764446,103.27775573730469,644400,0.0,0.0
2014-01-13 00:00:00-05:00,102.78231311195646,103.84013123596272,102.78231311195646,103.07689666748047,594700,0.0,0.0
2014-01-14 00:00:00-05:00,103.92045073550456,104.91801574794017,103.25094648400193,104.26189422607422,713500,0.0,0.0
2014-01-15 00:00:00-05:00,104.22177129599645,104.50966356258215,103.55226675098523,103.79998016357422,854900,0.0,0.0
2014-01-16 00:00:00-05:00,103.90039825449676,104.61676271083002,103.80666803920566,104.44938659667969,487600,0.0,0.0
2014-01-17 00:00:00-05:00,104.5966617078279,104.67030759493822,103.62588244379226,103.75308990478516,541400,0.0,0.0
2014-01-21 00:00:00-05:00,104.3690481606352,105.38669778368974,103.44512875182076,103.79327392578125,843900,0.0,0.0
2014-01-22 00:00:00-05:00,103.84011973757129,104.66360715599933,103.12374524179727,103.98741149902344,649300,0.0,0.0
2014-01-23 00:00:00-05:00,103.29112788951757,104.01419379653748,102.84256121138795,103.4116439819336,640500,0.0,0.0
2014-01-24 00:00:00-05:00,103.09697169510655,103.09697169510655,101.86507600879868,102.04584503173828,663100,0.0,0.0
2014-01-27 00:00:00-05:00,102.15299276523443,102.85597449850545,101.65755578212885,102.18647003173828,693200,0.0,0.0
2014-01-28 00:00:00-05:00,102.49442047987549,103.92715940806251,102.49442047987549,103.5924072265625,754000,0.0,0.0
2014-01-29 00:00:00-05:00,102.62830286768232,104.01418158066326,102.44084249334058,103.44509887695312,715000,0.0,0.0
2014-01-30 00:00:00-05:00,103.99411412352188,105.71473502739292,103.99411412352188,104.98497772216797,638700,0.0,0.0
2014-01-31 00:00:00-05:00,104.12133327117273,106.27043680068563,103.8334410500138,105.5072021484375,984300,0.0,0.0
2014-02-03 00:00:00-05:00,105.34651845260854,105.38668708094244,103.7731790706902,104.34895324707031,802500,0.0,0.0
2014-02-04 00:00:00-05:00,104.86447468296524,106.32398933298104,104.1815773524951,106.16331481933594,978800,0.0,0.0
2014-02-05 00:00:00-05:00,105.84196732023935,106.29723570695285,105.2728946066328,105.71475982666016,745100,0.0,0.0
2014-02-06 00:00:00-05:00,105.70806816835696,106.12315770135496,105.28627705203431,106.05621337890625,848500,0.0,0.0
2014-02-07 00:00:00-05:00,106.33739842546161,107.35504810162928,105.86204574683131,107.28809356689453,872700,0.0,0.0
2014-02-10 00:00:00-05:00,107.25459975988595,108.70073167419727,106.9198475694894,108.4931869506836,734300,0.0,0.0
2014-02-11 00:00:00-05:00,108.20527950417657,110.34099981242858,107.9575661872604,109.38361358642578,733200,0.0,0.0
2014-02-12 00:00:00-05:00,109.5778263222487,109.58451769114035,108.4597547675202,109.470703125,543200,0.0,0.0
2014-02-13 00:00:00-05:00,109.06225422459457,110.59542490268232,108.6538561636002,110.14685821533203,614700,0.0,0.0
2014-02-14 00:00:00-05:00,109.92589673304967,111.20465221266974,109.84555949774735,110.97032165527344,460800,0.0,0.0
2014-02-18 00:00:00-05:00,110.74273730924946,111.82733128623428,110.34773212205468,111.74699401855469,711500,0.0,0.0
2014-02-19 00:00:00-05:00,111.72020125554916,112.38970568729012,111.1578199846852,111.43901062011719,642700,0.0,0.0
2014-02-20 00:00:00-05:00,111.61976662218476,112.29596234145828,110.87661638123731,111.61307525634766,686100,0.0,0.0
2014-02-21 00:00:00-05:00,111.49924868706813,112.13528598500135,110.14685727082986,111.43230438232422,1213100,0.0,0.0
2014-02-24 00:00:00-05:00,111.5193404030002,112.35622080988172,111.5193404030002,111.60636901855469,868800,0.0,0.0
2014-02-25 00:00:00-05:00,111.63987109618097,112.97218867781532,111.53944951136101,112.2491226196289,776000,0.0,0.0
2014-02-26 00:00:00-05:00,111.43232313359174,112.93200657478152,111.03731795690888,111.88088989257812,929200,0.0,0.0
2014-02-27 00:00:00-05:00,111.96792120840138,112.76462287502345,110.99713164122015,111.49925994873047,680100,0.0,0.0
2014-02-28 00:00:00-05:00,111.62647748498395,113.5479622617193,111.62647748498395,113.14625549316406,1315900,0.0,0.0
2014-03-03 00:00:00-05:00,112.61065219877595,113.13286487918343,111.78716454364536,112.93871307373047,759800,0.0,0.0
2014-03-04 00:00:00-05:00,112.93867561325601,114.51870608051598,112.93867561325601,114.41158294677734,617700,0.0,0.0
2014-03-05 00:00:00-05:00,114.3178390106364,115.22836510626473,113.8157108744257,114.59902954101562,733200,0.0,0.0
2014-03-06 00:00:00-05:00,114.54547308750678,114.76641070318858,113.28011053647354,113.36714935302734,751600,0.0,0.0
2014-03-07 00:00:00-05:00,113.02571886327932,113.02571886327932,111.5795871486398,112.17544555664062,818700,0.0,0.0
2014-03-10 00:00:00-04:00,112.1955304289906,112.3629065019156,111.17788104517561,111.82730102539062,665500,0.0,0.0
2014-03-11 00:00:00-04:00,112.47674055311725,112.59724644297029,111.74698320013647,112.34953308105469,620200,0.0,0.0
2014-03-12 00:00:00-04:00,112.02542467970547,112.75457353234938,111.97142281071099,112.61280059814453,617100,1.4,0.0
2014-03-13 00:00:00-04:00,112.91667706969528,113.21373903433593,112.07275571640908,112.84915924072266,745200,0.0,0.0
2014-03-14 00:00:00-04:00,112.3630311980739,113.84158268204206,112.3630311980739,113.53777313232422,990000,0.0,0.0
2014-03-17 00:00:00-04:00,114.43567342725098,114.55044543282418,113.19342434152715,113.49048614501953,687600,0.0,0.0
2014-03-18 00:00:00-04:00,113.39597267602329,114.77324710854741,112.86260887635163,113.66602325439453,615700,0.0,0.0
2014-03-19 00:00:00-04:00,113.92260665563491,114.50322481414656,112.01196795148344,112.67359924316406,896600,0.0,0.0
2014-03-20 00:00:00-04:00,112.4035576030574,113.17321333513712,111.16129775157238,113.14620208740234,667500,0.0,0.0
2014-03-21 00:00:00-04:00,114.13864339179473,114.7732737301153,113.15294928051644,114.3411865234375,1454500,0.0,0.0
2014-03-24 00:00:00-04:00,114.23318712482586,114.34121152555909,113.09896182244857,113.35550689697266,667000,0.0,0.0
2014-03-25 00:00:00-04:00,113.78082594460555,114.22641879065792,112.98416931236525,114.01712799072266,774000,0.0,0.0
2014-03-26 00:00:00-04:00,114.1994105824975,114.61800249527575,112.8221357419723,113.30823516845703,775300,0.0,0.0
2014-03-27 00:00:00-04:00,113.19346662005191,113.42975837798197,112.28878555461607,113.14620208740234,672000,0.0,0.0
2014-03-28 00:00:00-04:00,113.46349058483598,114.2736526960858,113.15968108083857,113.4432373046875,507700,0.0,0.0
2014-03-31 00:00:00-04:00,113.82132983698415,114.46946580707929,113.0584321295154,113.75382232666016,663000,0.0,0.0
2014-04-01 00:00:00-04:00,113.8888586930878,114.50998347786754,113.02468418367488,114.42897033691406,606800,0.0,0.0
2014-04-02 00:00:00-04:00,114.16566460362297,114.86105485161245,113.75383064397917,114.7395248413086,545100,0.0,0.0
2014-04-03 00:00:00-04:00,114.66521925943532,114.66521925943532,113.81455069191726,114.31415557861328,442500,0.0,0.0
2014-04-04 00:00:00-04:00,115.00279780375436,115.07031560314972,114.08461136153443,114.46944427490234,506200,0.0,0.0
2014-04-07 00:00:00-04:00,114.50994569999168,115.40112086179136,114.03059407002299,114.62471771240234,604100,0.0,0.0
2014-04-08 00:00:00-04:00,114.52344980452312,115.75895128897902,113.96983272658113,115.69818115234375,620600,0.0,0.0
2014-04-09 00:00:00-04:00,115.67119270293244,115.69144598340765,114.15888251623844,114.86103057861328,547900,0.0,0.0
2014-04-10 00:00:00-04:00,115.18507742380304,115.69142996913332,114.15211905547078,114.31415557861328,734000,0.0,0.0
2014-04-11 00:00:00-04:00,113.69983133542942,115.05685307667295,113.69307337189684,113.74708557128906,682700,0.0,0.0
2014-04-14 00:00:00-04:00,114.4289305069624,114.57746141485892,113.56475629834769,114.42217254638672,692300,0.0,0.0
2014-04-15 00:00:00-04:00,114.60449417112451,115.62394722948746,114.21966117515441,115.38089752197266,784100,0.0,0.0
2014-04-16 00:00:00-04:00,115.78599673399677,116.4881346886997,115.17837754823026,116.17082977294922,682800,0.0,0.0
2014-04-17 00:00:00-04:00,115.79949878115045,116.40037028692014,115.2863880783991,116.3125991821289,505400,0.0,0.0
2014-04-21 00:00:00-04:00,116.54887081968508,116.96070468590118,116.09653039314775,116.90669250488281,680100,0.0,0.0
2014-04-22 00:00:00-04:00,116.72442407070098,117.17676458012693,115.94802071755251,117.00798034667969,412800,0.0,0.0
2014-04-23 00:00:00-04:00,117.11600472851121,117.11600472851121,116.31259012901883,117.00798034667969,772700,0.0,0.0
2014-04-24 00:00:00-04:00,117.14297666065532,117.48054504394531,116.64338204651862,117.48054504394531,383400,0.0,0.0
2014-04-25 00:00:00-04:00,117.52780732951315,117.62232606296779,116.91343041117341,117.19023895263672,514300,0.0,0.0
2014-04-28 00:00:00-04:00,117.65605272303473,118.56073325275483,117.16319561056498,118.55398559570312,752300,0.0,0.0
2014-04-29 00:00:00-04:00,119.02664629138303,119.31020257404178,118.26373824166183,118.79034423828125,644400,0.0,0.0
2014-04-30 00:00:00-04:00,118.68906633949405,118.77682712926276,117.71011991745495,118.49327087402344,527700,0.0,0.0
2014-05-01 00:00:00-04:00,118.3312449905258,119.15491281626137,117.00122449987597,118.9523696899414,751900,0.0,0.0
2014-05-02 00:00:00-04:00,116.39361843173523,116.46788391620042,114.4289775277442,115.13786315917969,1231800,0.0,0.0
2014-05-05 00:00:00-04:00,114.90152445339763,116.12352031541045,114.82725899926469,116.07625579833984,971400,0.0,0.0
2014-05-06 00:00:00-04:00,115.49566510627375,115.96825883777672,114.82052826076358,115.3538818359375,575900,0.0,0.0
2014-05-07 00:00:00-04:00,115.6914889695207,117.03501545027264,115.49570375159136,116.9337387084961,870500,0.0,0.0
2014-05-08 00:00:00-04:00,116.34637576216728,116.69744993287951,114.90158280404421,115.7860107421875,744500,0.0,0.0
2014-05-09 00:00:00-04:00,115.75897347104444,116.62989550965413,115.17835534471423,115.8804931640625,463000,0.0,0.0
2014-05-12 00:00:00-04:00,116.04250167364941,116.50834765449109,115.55640241553364,116.0357437133789,564000,0.0,0.0
2014-05-13 00:00:00-04:00,116.1505465545761,117.23751736452327,113.61878320548529,115.0635757446289,708700,0.0,0.0
2014-05-14 00:00:00-04:00,115.25262514344399,116.0695350263698,114.69226027822987,115.88724517822266,670300,0.0,0.0
2014-05-15 00:00:00-04:00,115.63066865841915,115.99523795361962,114.05759886815048,115.14456939697266,558000,0.0,0.0
2014-05-16 00:00:00-04:00,114.9555480363311,116.4408469646071,114.5167029268101,116.37332916259766,801700,0.0,0.0
2014-05-19 00:00:00-04:00,115.96824174832126,116.27205122367634,115.117562855204,116.07625579833984,444700,0.0,0.0
2014-05-20 00:00:00-04:00,116.2518215901033,116.54212550508804,114.8002711098657,115.32012939453125,495300,0.0,0.0
2014-05-21 00:00:00-04:00,115.36066650798149,115.79275381566772,114.84756604940847,114.98934936523438,335500,0.0,0.0
2014-05-22 00:00:00-04:00,115.17838292383135,115.482192530894,114.51674120862313,114.58425903320312,469800,0.0,0.0
2014-05-23 00:00:00-04:00,115.09730985898457,115.83321674329395,114.85426021775112,115.69818115234375,420100,0.0,0.0
2014-05-27 00:00:00-04:00,115.9142242917985,116.4543357243627,115.71168121686584,116.3868179321289,507100,0.0,0.0
2014-05-28 00:00:00-04:00,116.27207825130438,116.27207825130438,114.8880455398893,115.0703353881836,653700,0.0,0.0
2014-05-29 00:00:00-04:00,115.15812121737642,115.64421037207353,114.6720217609064,114.76654052734375,742200,0.0,0.0
2014-05-30 00:00:00-04:00,114.77323729921389,116.49483791905575,114.74623636439215,116.38006591796875,1299200,0.0,0.0
2014-06-02 00:00:00-04:00,116.26532352549883,116.66365180161165,115.92775509453453,116.21131134033203,498000,0.0,0.0
2014-06-03 00:00:00-04:00,116.30584116854126,116.5893974413511,115.3133890628209,115.45516204833984,494200,0.0,0.0
2014-06-04 00:00:00-04:00,115.15135980387716,116.35986074758469,114.92181570680367,116.18431854248047,737900,0.0,0.0
2014-06-05 00:00:00-04:00,116.19778910730103,118.00040303474138,115.94799180066447,117.8788833618164,580600,0.0,0.0
2014-06-06 00:00:00-04:00,117.9059103516923,118.14896005301509,116.28558587738823,116.68391418457031,423700,0.0,0.0
2014-06-09 00:00:00-04:00,116.5623481908615,117.36576251942692,115.23232805566417,115.67117309570312,583800,0.0,0.0
2014-06-10 00:00:00-04:00,115.44839128264346,116.26531133268534,115.44839128264346,115.85347747802734,663100,0.0,0.0
2014-06-11 00:00:00-04:00,115.65607903750687,116.10533708038095,115.15916769318771,115.66968536376953,648100,1.4,0.0
2014-06-12 00:00:00-04:00,115.7581915481366,115.95559755293262,114.81203244012369,115.32935333251953,455300,0.0,0.0
2014-06-13 00:00:00-04:00,115.29532340273028,115.72415121798744,114.50572018206805,115.39742279052734,556700,0.0,0.0
2014-06-16 00:00:00-04:00,115.30214107230893,116.22788038866885,114.8188463407452,115.02986907958984,478600,0.0,0.0
2014-06-17 00:00:00-04:00,114.57380199383879,115.61525737384193,114.21984011196857,115.5676040649414,473600,0.0,0.0
2014-06-18 00:00:00-04:00,115.36338609149972,116.56140763525183,114.73715227840631,116.30274200439453,621300,0.0,0.0
